date,open,high,low,close,volume,oi
2023-05-11,19058.35,19224.21,18958.15,19124.02,444248,9255460
2023-05-12,19162.72,19314.22,18680.39,18831.89,228381,9273730
2023-05-15,18844.79,18968.17,18462.99,18586.37,607192,9323949
2023-05-16,18554.02,18701.56,18218.09,18365.63,207410,8885331
2023-05-17,18441.18,18557.94,18086.64,18203.4,728149,10072060
2023-05-18,18180.66,18389.59,18073.42,18282.35,533211,9171172
2023-05-19,18284.02,18375.11,18045.49,18136.58,1649263,8263550
2023-05-22,18150.41,18240.11,17992.14,18081.84,288455,8632157
2023-05-23,18050.08,18462.53,17902.82,18315.27,474982,8324661
2023-05-24,18339.74,18421.08,18182.43,18263.78,1228749,9095211
2023-05-25,18236.16,18480.15,18157.64,18401.63,907145,9037879
2023-05-26,18380.15,18467.37,18162.83,18250.05,353012,8888217
2023-05-29,18320.55,18407.55,18137.69,18224.69,559247,10067644
2023-05-30,18170.93,18323.57,17919.13,18071.77,500500,9363900
2023-05-31,17948.16,18132.73,17839.32,18023.89,575699,9453164
2023-06-01,18106.2,18348.35,17935.42,18177.58,352576,8706956
2023-06-02,18308.94,18390.49,17811.6,17893.15,478161,8682850
2023-06-05,17872.59,18111.19,17738.04,17976.64,224883,9150220
2023-06-06,17877.94,18140.99,17763.94,18026.99,534948,9218555
2023-06-07,18011.13,18118.87,17828.2,17935.94,626167,8334322
2023-06-08,17921.39,18076.12,17547.54,17702.28,446258,9068546
2023-06-09,17692.75,17889.13,17527.72,17724.1,222980,9162874
2023-06-12,17668.16,17822.18,17491.34,17645.36,819647,9064154
2023-06-13,17674.35,17780.1,17588.18,17693.93,599964,8802570
2023-06-14,17720.24,17809.34,17618.24,17707.34,347790,8929535
2023-06-15,17632.32,18122.17,17497.43,17987.28,434548,9098646
2023-06-16,18022.93,18120.23,17859.23,17956.53,236104,9227016
2023-06-19,18061.02,18202.39,17652.13,17793.5,299436,9473155
2023-06-20,17802.18,17958.16,17677.5,17833.49,382107,9707429
2023-06-21,17816.43,18003.87,17693.0,17880.44,924098,9068050
2023-06-22,17873.24,18275.15,17719.62,18121.53,363164,9000610
2023-06-23,18153.14,18417.85,18010.45,18275.16,688637,9417862
2023-06-26,18185.5,18419.1,18113.39,18346.99,382011,9505706
2023-06-27,18355.54,18688.24,18279.97,18612.68,565993,9027399
2023-06-28,18592.07,18724.48,18282.5,18414.91,465871,9603408
2023-06-29,18511.37,18631.07,18194.31,18314.01,773663,9700730
2023-06-30,18304.97,18400.41,18068.91,18164.36,382681,9859440
2023-07-03,18250.24,18361.66,17996.13,18107.55,227771,10108573
2023-07-04,18050.89,18195.33,17738.93,17883.36,250543,8861973
2023-07-05,17913.13,18153.32,17760.74,18000.92,383243,9266513
2023-07-06,18017.22,18142.34,17847.94,17973.06,267756,9271061
2023-07-07,17928.78,18034.56,17628.98,17734.76,613827,9226239
2023-07-10,17743.68,17837.08,17481.66,17575.06,396122,8981015
2023-07-11,17635.47,17755.76,17516.62,17636.91,1639114,8618563
2023-07-12,17620.72,17885.9,17521.75,17786.93,209715,9332011
2023-07-13,17701.62,18262.24,17575.08,18135.69,553590,8944318
2023-07-14,18134.79,18794.29,17992.74,18652.24,284471,9340458
2023-07-17,18604.52,18813.56,18526.69,18735.73,390687,8943906
2023-07-18,18717.55,18787.86,18501.28,18571.59,536634,8813725
2023-07-19,18567.29,18658.04,18120.46,18211.21,156322,9427455
2023-07-20,18123.16,18429.08,17961.47,18267.39,562854,9394037
2023-07-21,18183.73,18318.74,18002.58,18137.59,1294735,9603337
2023-07-24,18162.38,18248.32,17990.55,18076.5,398572,10413018
2023-07-25,18049.71,18208.44,17823.42,17982.15,569359,9471096
2023-07-26,17851.41,18083.92,17735.62,17968.13,834697,9575910
2023-07-27,18008.11,18277.68,17890.45,18160.02,460646,8861661
2023-07-28,18174.05,18362.31,18008.75,18197.01,373952,8774787
2023-07-31,18160.19,18254.61,18085.34,18179.76,160250,10134895
2023-08-01,18111.9,18201.95,17922.58,18012.64,688905,8946691
2023-08-02,18055.31,18181.28,17613.64,17739.61,472493,8898430
2023-08-03,17757.18,17843.54,17581.64,17668.0,301348,9362676
2023-08-04,17787.33,17922.19,17533.9,17668.75,532672,9344520
2023-08-07,17689.8,18066.05,17600.03,17976.29,373443,8978094
2023-08-08,17996.05,18086.53,17917.86,18008.34,383904,9256048
2023-08-09,17999.82,18276.44,17909.74,18186.36,677055,10000220
2023-08-10,18228.47,18340.32,17998.87,18110.73,256061,9038116
2023-08-11,18142.82,18228.44,17833.32,17918.94,844095,8781775
2023-08-14,17982.53,18063.24,17685.34,17766.05,248580,9875957
2023-08-15,17739.8,17892.63,17501.61,17654.44,358976,9661988
2023-08-16,17632.65,18123.88,17531.79,18023.03,1307773,9144652
2023-08-17,17998.55,18102.78,17789.3,17893.53,878561,8720679
2023-08-18,17933.65,18119.66,17859.78,18045.8,525006,9099179
2023-08-21,18122.45,18226.39,17798.41,17902.34,312418,9424283
2023-08-22,17879.06,18166.0,17783.63,18070.57,383742,10023352
2023-08-23,18048.81,18277.81,17917.42,18146.41,518658,8983716
2023-08-24,18162.57,18252.2,18039.92,18129.55,509469,9427445
2023-08-25,18116.92,18292.41,17957.06,18132.55,477790,9798374
2023-08-28,18181.49,18344.67,17867.45,18030.63,492350,8414896
2023-08-29,17915.54,18195.49,17836.81,18116.77,449178,9987791
2023-08-30,18074.31,18153.52,17969.77,18048.98,243135,8945571
2023-08-31,18008.95,18088.09,17771.85,17850.99,386198,9655110
2023-09-01,17733.57,17862.26,17517.76,17646.44,789910,9619843
2023-09-04,17598.24,17764.05,17519.17,17684.98,252255,10037508
2023-09-05,17639.1,18115.4,17484.42,17960.72,454787,9779137
2023-09-06,17950.48,18142.79,17805.49,17997.8,331865,8452359
2023-09-07,18054.58,18206.17,17835.95,17987.54,528627,9158440
2023-09-08,17975.04,18168.15,17853.01,18046.12,411698,9596797
2023-09-11,17993.38,18452.64,17821.0,18280.26,1046602,9443949
2023-09-12,18277.31,18402.14,18203.44,18328.28,644129,9772842
2023-09-13,18382.79,18493.39,18156.7,18267.31,259486,9932363
2023-09-14,18216.77,18573.16,18113.04,18469.43,699399,9848858
2023-09-15,18421.76,18724.54,18251.83,18554.62,339434,9457629
2023-09-18,18584.0,18969.01,18451.2,18836.21,374694,8721758
2023-09-19,18824.38,19036.89,18666.73,18879.24,584944,9355509
2023-09-20,18913.89,19002.5,18583.74,18672.34,391010,9778238
2023-09-21,18671.62,18843.65,18270.62,18442.65,781360,9074058
2023-09-22,18479.34,18866.76,18355.51,18742.93,339458,9895760
2023-09-25,18687.93,19186.58,18562.54,19061.19,366916,10039855
2023-09-26,19060.54,19237.3,18862.6,19039.36,360114,9660896
2023-09-27,19027.99,19140.7,18868.29,18981.0,376827,8241264
2023-09-28,18915.58,19371.71,18799.4,19255.53,866276,9016332
2023-09-29,19170.19,19305.46,18930.38,19065.65,684717,10568209
2023-10-02,19102.71,19187.94,18830.33,18915.55,1175654,9363438
2023-10-03,18896.74,19148.0,18790.1,19041.37,1553755,8719226
2023-10-04,18986.19,19078.72,18888.42,18980.95,298643,10248157
2023-10-05,18975.78,19073.38,18892.88,18990.49,517918,9646554
2023-10-06,19051.21,19216.08,18806.76,18971.62,277690,10193774
2023-10-09,18848.97,19178.32,18713.37,19042.72,338933,9786216
2023-10-10,18961.93,19420.54,18849.69,19308.29,364879,9881371
2023-10-11,19257.78,19453.35,19139.9,19335.47,294721,9840139
2023-10-12,19415.56,19585.38,19294.37,19464.19,295498,10012052
2023-10-13,19479.79,19620.55,18960.51,19101.27,465199,10841507
2023-10-16,19142.82,19315.39,18930.42,19102.99,272121,10162005
2023-10-17,19041.25,19213.2,18789.88,18961.83,761790,8950265
2023-10-18,18901.65,19014.17,18642.51,18755.03,315996,9910824
2023-10-19,18778.83,18883.92,18505.21,18610.29,2037324,10267283
2023-10-20,18613.36,18730.99,18444.22,18561.84,398981,10304874
2023-10-23,18590.72,18864.62,18459.59,18733.5,518332,9504306
2023-10-24,18723.53,18841.96,18391.93,18510.36,261631,10297646
2023-10-25,18524.95,18665.13,18385.74,18525.91,1173391,10182267
2023-10-26,18534.22,18661.95,18323.77,18451.51,875117,11061589
2023-10-27,18492.19,18595.22,18301.57,18404.6,580021,9374043
2023-10-30,18446.7,18696.75,18340.0,18590.05,254985,9494057
2023-10-31,18504.68,18805.89,18393.89,18695.1,555540,9595759
2023-11-01,18576.01,19025.05,18494.24,18943.28,285400,9513453
2023-11-02,18997.08,19086.43,18836.71,18926.07,1038762,9330675
2023-11-03,18989.79,19138.02,18664.14,18812.37,749349,8501688
2023-11-06,18757.94,18895.39,18645.51,18782.96,524438,9556803
2023-11-07,18683.93,18930.52,18589.83,18836.41,147882,9954708
2023-11-08,18841.7,19009.84,18710.13,18878.26,305790,9540116
2023-11-09,18928.07,19078.82,18545.35,18696.1,705205,10778188
2023-11-10,18791.37,18889.46,18624.31,18722.4,916947,9796376
2023-11-13,18749.8,18932.11,18590.85,18773.15,870609,10448759
2023-11-14,18753.37,19409.52,18579.52,19235.67,225563,9930298
2023-11-15,19186.97,19731.03,19046.57,19590.63,581368,10220823
2023-11-16,19591.27,19738.5,19296.79,19444.02,830780,9950828
2023-11-17,19427.53,19506.64,19322.86,19401.97,218206,10514125
2023-11-20,19346.14,19521.14,18971.06,19146.06,498027,9851893
2023-11-21,19257.26,19371.65,18935.59,19049.98,573368,10077030
2023-11-22,19146.38,19318.78,18945.0,19117.4,430189,10017713
2023-11-23,19178.96,19483.75,19042.33,19347.12,198051,9700807
2023-11-24,19296.62,19369.79,19151.71,19224.88,424859,10048842
2023-11-27,19271.47,19347.91,19040.5,19116.93,424518,11017800
2023-11-28,19151.6,19294.74,18600.13,18743.28,464319,9726530
2023-11-29,18766.79,18897.3,18594.29,18724.8,377236,10073762
2023-11-30,18791.13,18864.02,18475.08,18547.97,400655,10511117
2023-12-01,18581.38,18729.01,18317.95,18465.58,490171,10455628
2023-12-04,18504.31,18662.09,18165.52,18323.3,623803,9887748
2023-12-05,18356.38,18477.16,18196.28,18317.07,429402,8776904
2023-12-06,18334.76,18450.49,17909.55,18025.27,407395,10152403
2023-12-07,17934.14,18001.92,17719.14,17786.92,523629,8859439
2023-12-08,17791.13,18308.02,17641.52,18158.4,191358,10660396
2023-12-11,18129.77,18231.26,17847.23,17948.72,634683,9995086
2023-12-12,17883.6,18039.33,17617.72,17773.45,499859,10424766
2023-12-13,17858.19,18201.26,17751.52,18094.6,510022,9484659
2023-12-14,18183.29,18738.38,18053.34,18608.43,808333,9186508
2023-12-15,18680.13,18777.95,18315.88,18413.7,188330,10064143
2023-12-18,18427.02,18513.13,18273.73,18359.84,186362,9922853
2023-12-19,18430.14,18580.76,18278.72,18429.34,573357,9703850
2023-12-20,18429.97,18866.78,18306.36,18743.16,498223,9993268
2023-12-21,18753.94,18880.67,18452.69,18579.42,544406,11434429
2023-12-22,18521.83,18718.24,18350.22,18546.62,396844,10387067
2023-12-25,18567.49,18866.42,18394.72,18693.64,696999,10505385
2023-12-26,18696.84,18943.03,18534.75,18780.93,797058,10403969
2023-12-27,18711.58,18815.29,18620.89,18724.61,636891,10746077
2023-12-28,18721.89,18855.65,18577.48,18711.24,438865,9891155
2023-12-29,18707.01,18868.87,18318.05,18479.9,174297,9015839
2024-01-01,18574.06,18682.96,18339.62,18448.51,734526,9903298
2024-01-02,18495.27,18575.42,18332.12,18412.27,921011,10417215
2024-01-03,18412.86,18617.54,18258.19,18462.87,690135,9534896
2024-01-04,18475.89,18595.54,18256.71,18376.35,322075,9926473
2024-01-05,18378.66,18597.48,18249.76,18468.58,700297,9679496
2024-01-08,18457.96,18830.83,18283.56,18656.43,768832,10807867
2024-01-09,18599.18,18829.15,18464.17,18694.14,1090090,10414717
2024-01-10,18686.14,18882.86,18569.99,18766.71,322645,10369802
2024-01-11,18727.02,18896.89,18616.6,18786.48,446473,10360230
2024-01-12,18719.89,18912.39,18604.34,18796.84,726504,10030245
2024-01-15,18824.08,18907.22,18596.26,18679.4,514560,10154513
2024-01-16,18700.12,18900.98,18544.8,18745.66,285986,9481606
2024-01-17,18650.72,18898.58,18490.9,18738.75,615180,9023777
2024-01-18,18732.24,19226.71,18629.12,19123.6,667766,10147841
2024-01-19,19177.57,19527.57,19070.72,19420.72,522481,10242319
2024-01-22,19479.03,19672.77,19308.64,19502.39,558023,10711982
2024-01-23,19559.1,19634.95,19297.08,19372.94,439331,10913902
2024-01-24,19375.08,19504.17,19051.83,19180.93,1047066,10919401
2024-01-25,19134.98,19533.1,19010.6,19408.72,318703,9609097
2024-01-26,19349.09,19617.43,19199.34,19467.68,372764,9930075
2024-01-29,19486.7,19659.06,19394.62,19566.98,502753,10358087
2024-01-30,19588.01,19733.77,19111.91,19257.66,775947,11483548
2024-01-31,19327.94,19552.85,19212.95,19437.87,236493,10901431
2024-02-01,19498.48,19674.6,19356.14,19532.26,259682,10712674
2024-02-02,19524.94,19602.43,19261.54,19339.03,180502,9940691
2024-02-05,19270.83,19394.06,19140.43,19263.66,508240,9702989
2024-02-06,19246.24,19452.61,19116.0,19322.36,285846,10555077
2024-02-07,19334.26,19439.2,19237.65,19342.59,412539,9608959
2024-02-08,19331.51,19419.74,19211.66,19299.89,695963,10037962
2024-02-09,19268.27,19385.17,19174.74,19291.64,362794,10105943
2024-02-12,19305.47,19415.83,19146.01,19256.37,561296,11012980
2024-02-13,19228.86,19378.28,19145.34,19294.77,430496,9996751
2024-02-14,19260.41,19754.82,19081.29,19575.7,699709,9012371
2024-02-15,19592.98,19709.13,19001.02,19117.17,634078,10447350
2024-02-16,19095.38,19255.05,18925.27,19084.94,353767,9842799
2024-02-19,19098.14,19305.28,18920.18,19127.32,459565,10220418
2024-02-20,19142.14,19272.78,19060.81,19191.46,842589,10160271
2024-02-21,19129.47,19277.68,18986.45,19134.66,608682,10071396
2024-02-22,19108.56,19272.76,18665.83,18830.03,248670,10627716
2024-02-23,18906.77,19046.16,18759.49,18898.88,693961,9467535
2024-02-26,18836.62,19339.85,18717.22,19220.46,290703,9966448
2024-02-27,19105.13,19223.09,18836.36,18954.32,1013195,10589254
2024-02-28,18854.29,19196.35,18778.13,19120.19,834353,9929361
2024-02-29,19121.77,19251.66,18941.54,19071.43,577986,9452906
2024-03-01,19073.1,19252.61,18891.37,19070.88,540894,10598921
2024-03-04,19064.52,19238.62,18718.39,18892.48,450380,10848652
2024-03-05,18957.51,19033.05,18767.71,18843.24,701955,10238935
2024-03-06,18700.47,19235.17,18551.96,19086.65,415390,9308854
2024-03-07,19108.08,19308.03,19002.64,19202.6,562501,10642628
2024-03-08,19287.59,19704.06,19113.79,19530.26,773229,9460591
2024-03-11,19467.82,19839.37,19388.08,19759.63,377550,10445061
2024-03-12,19738.36,20033.08,19557.98,19852.71,367422,9844134
2024-03-13,19810.34,20365.89,19638.13,20193.68,275179,9716412
2024-03-14,20142.49,20378.99,20052.29,20288.79,293645,10077165
2024-03-15,20270.02,20543.68,20185.76,20459.41,200419,10214020
2024-03-18,20542.2,20715.96,20239.63,20413.39,720195,9986900
2024-03-19,20519.71,20615.01,20342.19,20437.48,1235295,10627850
2024-03-20,20418.02,20556.4,20176.03,20314.42,1019708,10097594
2024-03-21,20424.13,20700.62,20240.06,20516.56,221753,10850028
2024-03-22,20518.63,20660.67,20158.53,20300.57,718406,10483200
2024-03-25,20401.49,20585.89,20278.07,20462.46,1018067,9988100
2024-03-26,20457.05,20585.86,20308.08,20436.88,397900,9909876
2024-03-27,20444.47,20761.24,20358.93,20675.7,526016,9535391
2024-03-28,20697.12,21027.56,20503.94,20834.38,183215,10511582
2024-03-29,21022.13,21325.09,20904.62,21207.58,571335,10183486
2024-04-01,21258.76,21469.99,21155.06,21366.29,293779,9211404
2024-04-02,21323.45,21437.22,20949.08,21062.85,552484,10102889
2024-04-03,21120.71,21315.46,20866.37,21061.12,229065,9925529
2024-04-04,21039.52,21129.43,20750.73,20840.64,655918,11240240
2024-04-05,20811.71,20992.17,20569.79,20750.25,834526,9546088
2024-04-08,20803.69,21224.39,20639.58,21060.27,337990,9677046
2024-04-09,21062.13,21379.08,20882.25,21199.2,283198,10999790
2024-04-10,21215.94,21412.16,20875.03,21071.25,170135,11142527
2024-04-11,21072.09,21250.71,20703.24,20881.87,437642,10036562
2024-04-12,20901.8,21092.57,20709.07,20899.85,373833,10098957
2024-04-15,20925.02,21018.03,20579.34,20672.35,230234,10755319
2024-04-16,20558.84,20729.25,20382.57,20552.98,627107,9288580
2024-04-17,20591.82,20766.78,20450.05,20625.02,399264,9512747
2024-04-18,20567.6,21006.03,20424.46,20862.89,291996,10300650
2024-04-19,20777.59,21181.15,20591.24,20994.8,378918,11294200
2024-04-22,20991.32,21182.28,20365.5,20556.45,854281,10232399
2024-04-23,20561.34,20787.4,20400.95,20627.01,675921,10516472
2024-04-24,20586.46,20787.03,20451.85,20652.42,468527,11079933
2024-04-25,20701.07,20876.86,20568.99,20744.77,681407,11638752
2024-04-26,20665.84,21201.43,20540.02,21075.61,279821,10182832
2024-04-29,21051.3,21171.86,20559.53,20680.09,508158,10477740
2024-04-30,20645.8,20769.24,20452.79,20576.23,538221,11493096
2024-05-01,20573.51,20791.62,20484.73,20702.83,395317,9728721
2024-05-02,20719.2,20805.29,20320.88,20406.97,621625,11057620
2024-05-03,20348.67,20874.77,20178.86,20704.97,338455,9987886
2024-05-06,20747.48,20919.75,20616.33,20788.6,645172,10569370
2024-05-07,20792.31,21156.99,20602.43,20967.11,658877,10394253
2024-05-08,20854.66,21017.07,20703.37,20865.78,116283,10034514
2024-05-09,20749.93,21122.14,20666.22,21038.42,906654,10027415
2024-05-10,21037.69,21362.97,20938.33,21263.61,108939,10685046
2024-05-13,21250.29,21427.66,21144.82,21322.19,367448,11082283
2024-05-14,21315.94,21580.33,21116.85,21381.24,834875,10481690
2024-05-15,21379.54,21555.39,21271.88,21447.73,426650,10592731
2024-05-16,21461.44,21604.13,21142.5,21285.19,240210,10867389
2024-05-17,21342.37,21535.63,21073.99,21267.25,289379,10066085
2024-05-20,21200.26,21446.34,21002.23,21248.31,835525,10971293
2024-05-21,21177.72,21446.42,21068.48,21337.18,191302,11021073
2024-05-22,21271.05,21639.03,21183.59,21551.58,879280,12056061
2024-05-23,21569.23,21668.51,21249.56,21348.84,486412,10392920
2024-05-24,21424.18,21512.48,21247.08,21335.38,275451,10356036
2024-05-27,21309.29,21753.83,21203.52,21648.06,373549,11017283
2024-05-28,21494.54,21658.95,21343.91,21508.32,300664,11050936
2024-05-29,21404.43,21595.6,21162.44,21353.62,771024,10333058
2024-05-30,21303.19,21552.36,21157.09,21406.26,721131,10407085
2024-05-31,21372.41,21747.84,21214.19,21589.62,211669,10916153
2024-06-03,21564.63,21710.22,21458.25,21603.84,408630,10199612
2024-06-04,21606.2,22070.97,21424.12,21888.89,324736,10420174
2024-06-05,21869.55,22239.76,21708.76,22078.97,954667,10689813
2024-06-06,22144.65,22460.82,21951.39,22267.56,254565,11191443
2024-06-07,22224.89,22601.92,22019.75,22396.78,1115125,10336313
2024-06-10,22342.04,23039.22,22210.27,22907.45,491745,9721251
2024-06-11,22938.55,23036.76,22777.47,22875.68,279678,9690478
2024-06-12,22776.1,22889.75,22345.39,22459.04,356370,10019595
2024-06-13,22483.85,22957.51,22340.99,22814.65,334888,9998094
2024-06-14,22821.28,23029.05,22520.93,22728.7,264356,10600079
2024-06-17,22719.2,22899.28,22584.33,22764.41,524277,10071271
2024-06-18,22866.9,23248.48,22678.97,23060.54,270602,10324624
2024-06-19,23019.87,23175.41,22571.01,22726.55,168077,10293406
2024-06-20,22859.28,22967.5,22363.49,22471.71,413546,10472161
2024-06-21,22457.35,22581.33,22022.48,22146.45,202994,11443350
2024-06-24,22066.28,22230.85,21828.42,21993.0,343273,11077526
2024-06-25,21997.35,22264.52,21829.54,22096.71,317366,10731299
2024-06-26,22029.3,22357.4,21890.55,22218.66,323435,10483931
2024-06-27,22171.31,22402.15,22058.17,22289.01,1359795,10504145
2024-06-28,22314.09,22487.33,21832.32,22005.55,514303,10917371
2024-07-01,22040.21,22142.26,21440.22,21542.27,565264,11064174
2024-07-02,21504.28,21761.24,21308.25,21565.21,205697,10274435
2024-07-03,21625.57,21729.64,21377.03,21481.11,360548,10776837
2024-07-04,21551.59,21681.16,21456.87,21586.44,556829,9723340
2024-07-05,21674.33,21885.58,21530.81,21742.06,299568,10883313
2024-07-08,21774.69,21928.96,21628.2,21782.47,787323,11192983
2024-07-09,21866.66,22097.79,21720.44,21951.57,274036,10630322
2024-07-10,21834.54,22148.97,21696.85,22011.28,433297,11811507
2024-07-11,21991.45,22342.49,21782.95,22133.99,373001,10326565
2024-07-12,22079.59,22223.39,21855.41,21999.21,542814,10915535
2024-07-15,22006.64,22149.24,21831.4,21974.0,362985,10783929
2024-07-16,21938.4,22162.95,21802.48,22027.02,436662,10754950
2024-07-17,22016.65,22303.05,21924.28,22210.69,444319,10753137
2024-07-18,22329.2,22487.31,21982.28,22140.4,346337,10878639
2024-07-19,22129.74,22374.87,22016.83,22261.95,637245,11295177
2024-07-22,22288.06,22452.36,22054.04,22218.33,563294,11604541
2024-07-23,22203.7,22296.22,22113.37,22205.89,478330,10836592
2024-07-24,22210.66,22602.19,22001.43,22392.96,403178,11294750
2024-07-25,22393.34,22534.91,21845.72,21987.29,744624,10475244
2024-07-26,22015.23,22207.85,21538.91,21731.54,444384,11278875
