date,open,high,low,close,volume,oi
2023-07-26,1337.4,1362.4,1324.65,1349.64,333878,4787955
2023-07-27,1354.05,1383.21,1341.03,1370.19,184258,4430830
2023-07-28,1371.75,1391.95,1353.45,1373.65,149580,4387393
2023-07-31,1369.57,1379.38,1361.29,1371.1,64100,5067447
2023-08-01,1363.59,1373.5,1342.11,1352.02,275562,4473345
2023-08-02,1356.72,1370.48,1307.69,1321.45,188997,4449215
2023-08-03,1323.37,1332.78,1303.61,1313.02,120539,4681338
2023-08-04,1326.03,1340.72,1297.8,1312.49,213068,4672260
2023-08-07,1314.78,1355.36,1304.93,1345.5,149377,4489047
2023-08-08,1347.67,1356.98,1339.09,1348.39,153561,4628024
2023-08-09,1347.46,1377.28,1337.53,1367.35,270822,5000110
2023-08-10,1371.99,1384.3,1346.08,1358.38,102424,4519058
2023-08-11,1361.91,1371.28,1327.35,1336.71,337638,4390887
2023-08-14,1343.67,1352.46,1310.61,1319.4,99432,4937978
2023-08-15,1316.54,1333.13,1290.06,1306.65,143590,4830994
2023-08-16,1304.29,1357.28,1293.24,1346.23,523109,4572326
2023-08-17,1343.55,1354.92,1320.07,1331.44,351424,4360339
2023-08-18,1335.82,1355.55,1327.73,1347.47,210002,4549589
2023-08-21,1355.86,1367.19,1319.83,1331.16,124967,4712141
2023-08-22,1328.62,1359.37,1318.17,1348.92,153497,5011676
2023-08-23,1346.54,1371.0,1332.13,1356.6,207463,4491858
2023-08-24,1358.37,1368.19,1344.3,1354.12,203787,4713722
2023-08-25,1352.73,1371.32,1335.23,1353.81,191116,4899187
2023-08-28,1359.17,1376.98,1324.22,1342.04,196940,4207448
2023-08-29,1329.47,1359.43,1320.86,1350.82,179671,4993895
2023-08-30,1346.18,1354.82,1334.14,1342.79,97254,4472785
2023-08-31,1338.42,1347.01,1312.03,1320.62,154479,4827555
2023-09-01,1307.88,1321.76,1284.0,1297.88,315964,4809921
2023-09-04,1292.68,1309.97,1284.15,1301.43,100902,5018754
2023-09-05,1296.48,1347.49,1279.67,1330.68,181915,4889568
2023-09-06,1329.57,1349.85,1313.8,1334.09,132746,4226179
2023-09-07,1340.26,1356.73,1315.88,1332.35,211450,4579220
2023-09-08,1330.99,1351.36,1317.72,1338.09,164679,4798398
2023-09-11,1332.36,1381.85,1313.51,1363.0,418641,4721974
2023-09-12,1362.67,1375.7,1354.59,1367.61,257651,4886421
2023-09-13,1373.58,1385.66,1348.23,1360.31,103794,4966181
2023-09-14,1354.79,1393.18,1343.41,1381.8,279759,4924429
2023-09-15,1376.56,1409.18,1357.89,1390.5,135773,4728814
2023-09-18,1393.73,1435.59,1379.04,1420.9,149877,4360879
2023-09-19,1419.59,1442.45,1402.14,1425.0,233977,4677754
2023-09-20,1428.83,1438.59,1391.74,1401.5,156404,4889119
2023-09-21,1401.42,1420.24,1356.82,1375.64,312544,4537029
2023-09-22,1379.65,1421.6,1366.01,1407.96,135783,4947880
2023-09-25,1401.9,1456.4,1387.98,1442.49,146766,5019927
2023-09-26,1442.41,1462.01,1419.79,1439.39,144045,4830448
2023-09-27,1438.13,1450.61,1419.78,1432.26,150731,4120632
2023-09-28,1425.02,1475.0,1412.08,1462.06,346510,4508166
2023-09-29,1452.55,1467.54,1425.3,1440.29,273886,5284104
2023-10-02,1444.4,1453.8,1413.62,1423.02,470261,4681719
2023-10-03,1420.95,1448.05,1409.15,1436.26,621502,4359613
2023-10-04,1430.15,1440.37,1418.69,1428.91,119457,5124078
2023-10-05,1428.34,1438.45,1419.19,1429.3,207167,4823277
2023-10-06,1436.0,1454.18,1408.37,1426.55,111076,5096887
2023-10-09,1413.02,1448.7,1398.05,1433.73,135573,4893108
2023-10-10,1424.8,1474.93,1412.34,1462.46,145951,4940685
2023-10-11,1456.85,1477.9,1443.75,1464.8,117888,4920069
2023-10-12,1473.7,1491.93,1460.2,1478.43,118199,5006026
2023-10-13,1480.17,1495.71,1421.97,1437.51,186079,5420753
2023-10-16,1442.09,1461.13,1417.99,1437.03,108848,5081002
2023-10-17,1430.21,1449.11,1401.92,1420.81,304716,4475132
2023-10-18,1414.2,1426.5,1385.2,1397.49,126398,4955412
2023-10-19,1400.09,1411.53,1369.62,1381.06,814929,5133641
2023-10-20,1381.39,1394.17,1362.37,1375.15,159592,5152437
2023-10-23,1378.28,1407.49,1363.98,1393.19,207332,4752153
2023-10-24,1392.1,1404.94,1355.44,1368.28,104652,5148823
2023-10-25,1369.86,1384.95,1354.23,1369.32,469356,5091133
2023-10-26,1370.22,1384.04,1346.81,1360.63,350047,5530794
2023-10-27,1365.03,1376.15,1343.8,1354.93,232008,4687021
2023-10-30,1359.47,1385.92,1347.9,1374.35,101994,4747028
2023-10-31,1365.1,1397.15,1353.06,1385.11,222216,4797879
2023-11-01,1372.17,1420.44,1363.24,1411.51,114160,4756726
2023-11-02,1417.39,1427.14,1399.21,1408.97,415505,4665337
2023-11-03,1415.92,1432.06,1379.79,1395.92,299739,4250844
2023-11-06,1389.99,1404.29,1377.77,1392.07,209775,4778401
2023-11-07,1381.3,1407.47,1371.07,1397.23,59153,4977354
2023-11-08,1397.81,1415.45,1383.48,1401.13,122316,4770058
2023-11-09,1406.55,1422.88,1364.37,1380.7,282082,5389094
2023-11-10,1391.02,1401.65,1372.28,1382.9,366778,4898188
2023-11-13,1385.87,1404.99,1368.64,1387.76,348243,5224379
2023-11-14,1385.61,1456.57,1366.56,1437.52,90225,4965149
2023-11-15,1432.18,1491.42,1416.67,1475.9,232547,5110411
2023-11-16,1475.97,1492.18,1442.85,1459.05,332312,4975414
2023-11-17,1457.23,1465.93,1445.05,1453.75,87282,5257062
2023-11-20,1447.61,1466.71,1405.94,1425.04,199211,4925946
2023-11-21,1437.18,1449.63,1401.45,1413.91,229347,5038515
2023-11-22,1424.4,1443.19,1401.8,1420.59,172075,5008856
2023-11-23,1427.3,1459.99,1412.33,1445.02,79220,4850403
2023-11-24,1439.49,1447.47,1422.99,1430.98,169943,5024421
2023-11-27,1436.07,1444.38,1410.23,1418.55,169807,5508900
2023-11-28,1422.32,1437.75,1362.0,1377.43,185727,4863265
2023-11-29,1379.96,1394.01,1360.74,1374.79,150894,5036881
2023-11-30,1381.93,1389.75,1347.35,1355.16,160262,5255558
2023-12-01,1358.74,1374.52,1329.93,1345.71,196068,5227814
2023-12-04,1349.85,1366.65,1313.11,1329.91,249521,4943874
2023-12-05,1333.43,1346.28,1315.78,1328.62,171761,4388452
2023-12-06,1330.51,1342.72,1284.88,1297.09,162958,5076201
2023-12-07,1287.47,1294.58,1264.31,1271.42,209451,4429719
2023-12-08,1271.86,1325.77,1256.03,1309.94,76543,5330198
2023-12-11,1306.91,1317.59,1276.54,1287.22,253873,4997543
2023-12-12,1280.37,1296.66,1251.93,1268.23,199943,5212383
2023-12-13,1277.1,1312.62,1265.85,1301.37,204009,4742329
2023-12-14,1310.73,1369.18,1296.85,1355.3,323333,4593254
2023-12-15,1362.96,1373.35,1323.53,1333.92,75332,5032071
2023-12-18,1335.34,1344.47,1318.45,1327.59,74544,4961426
2023-12-19,1335.04,1351.04,1318.34,1334.34,229343,4851925
2023-12-20,1334.41,1380.38,1321.18,1367.16,199289,4996634
2023-12-21,1368.31,1381.81,1335.55,1349.05,217762,5717214
2023-12-22,1342.91,1363.18,1324.66,1344.93,158737,5193533
2023-12-25,1347.15,1378.39,1328.71,1359.96,278799,5252692
2023-12-26,1360.3,1385.97,1342.97,1368.64,318823,5201984
2023-12-27,1361.23,1371.66,1351.55,1361.99,254756,5373038
2023-12-28,1361.7,1375.96,1345.67,1359.93,175546,4945577
2023-12-29,1359.48,1376.62,1317.57,1334.71,69718,4507919
2024-01-01,1344.69,1356.21,1319.25,1330.77,293810,4951649
2024-01-02,1335.72,1344.18,1317.85,1326.32,368404,5208607
2024-01-03,1326.38,1347.4,1310.03,1331.04,276054,4767448
2024-01-04,1332.42,1345.04,1308.67,1321.29,128830,4963236
2024-01-05,1321.53,1344.02,1307.91,1330.41,280119,4839748
2024-01-08,1329.28,1368.17,1310.78,1349.67,307532,5403933
2024-01-09,1343.59,1367.37,1329.26,1353.04,436036,5207358
2024-01-10,1352.19,1372.46,1339.84,1360.11,129058,5184901
2024-01-11,1355.9,1373.32,1344.16,1361.58,178589,5180115
2024-01-12,1354.5,1374.33,1342.22,1362.05,290601,5015122
2024-01-15,1364.94,1373.75,1340.15,1348.95,205824,5077256
2024-01-16,1351.15,1371.81,1334.68,1355.34,114394,4740803
2024-01-17,1345.28,1370.92,1328.34,1353.98,246072,4511888
2024-01-18,1353.29,1405.33,1342.26,1394.31,267106,5073920
2024-01-19,1400.08,1437.03,1388.57,1425.53,208992,5121159
2024-01-22,1431.8,1452.03,1413.43,1433.66,223209,5355991
2024-01-23,1439.77,1447.92,1410.91,1419.06,175732,5456951
2024-01-24,1419.29,1433.09,1384.03,1397.83,418826,5459700
2024-01-25,1392.92,1434.94,1379.55,1421.58,127481,4804548
2024-01-26,1415.17,1443.35,1399.07,1427.25,149105,4965037
2024-01-29,1429.29,1447.19,1419.37,1437.27,201101,5179043
2024-01-30,1439.53,1455.11,1387.83,1403.41,310379,5741774
2024-01-31,1410.92,1434.39,1398.59,1422.05,94597,5450715
2024-02-01,1428.55,1446.82,1413.25,1431.52,103872,5356337
2024-02-02,1430.73,1439.02,1401.85,1410.14,72200,4970345
2024-02-05,1402.85,1416.0,1388.28,1401.43,203296,4851494
2024-02-06,1399.57,1420.95,1385.66,1407.04,114338,5277538
2024-02-07,1408.31,1418.86,1398.0,1408.55,165015,4804479
2024-02-08,1407.36,1416.77,1393.92,1403.33,278385,5018981
2024-02-09,1399.96,1411.77,1389.99,1401.8,145117,5052971
2024-02-12,1403.27,1415.02,1385.64,1397.39,224518,5506490
2024-02-13,1394.46,1409.71,1385.57,1400.82,172198,4998375
2024-02-14,1397.16,1449.36,1377.97,1430.17,279883,4506185
2024-02-15,1432.02,1444.32,1368.36,1380.66,253631,5223675
2024-02-16,1378.35,1395.24,1359.71,1376.6,141507,4921399
2024-02-19,1378.0,1399.28,1359.16,1380.45,183826,5110209
2024-02-20,1382.01,1395.21,1373.4,1386.59,337035,5080135
2024-02-21,1380.02,1395.15,1364.81,1379.93,243472,5035698
2024-02-22,1377.17,1394.4,1329.97,1347.2,99468,5313858
2024-02-23,1355.26,1369.9,1339.16,1353.8,277584,4733767
2024-02-26,1347.26,1399.71,1334.62,1387.07,116281,4983224
2024-02-27,1374.87,1387.27,1345.96,1358.36,405278,5294627
2024-02-28,1347.85,1383.22,1339.81,1375.19,333741,4964680
2024-02-29,1375.35,1389.03,1355.73,1369.41,231194,4726453
2024-03-01,1369.58,1388.48,1349.82,1368.71,216357,5299460
2024-03-04,1368.04,1386.28,1331.11,1349.34,180152,5424326
2024-03-05,1356.15,1364.05,1335.66,1343.56,280782,5119467
2024-03-06,1328.63,1384.07,1313.01,1368.45,166156,4654427
2024-03-07,1370.7,1391.13,1359.59,1380.02,225000,5321314
2024-03-08,1388.98,1432.49,1370.52,1414.03,309291,4730295
2024-03-11,1407.4,1446.29,1398.89,1437.78,151020,5222530
2024-03-12,1435.51,1466.33,1416.23,1447.05,146968,4922067
2024-03-13,1442.52,1501.5,1423.97,1482.95,110071,4858206
2024-03-14,1477.44,1502.24,1467.71,1492.51,117458,5038582
2024-03-15,1490.49,1519.37,1481.36,1510.25,80167,5107010
2024-03-18,1519.21,1538.0,1485.79,1504.57,288078,4993450
2024-03-19,1516.06,1526.36,1496.17,1506.47,494118,5313925
2024-03-20,1504.37,1519.28,1477.58,1492.49,407883,5048797
2024-03-21,1504.31,1533.53,1484.39,1513.61,88701,5425014
2024-03-22,1513.84,1529.12,1474.32,1489.6,287362,5241600
2024-03-25,1500.46,1519.68,1487.14,1506.35,407226,4994050
2024-03-26,1505.77,1519.66,1489.0,1502.89,159160,4954938
2024-03-27,1503.71,1537.28,1494.44,1528.01,210406,4767695
2024-03-28,1530.33,1565.52,1509.32,1544.52,73286,5255791
2024-03-29,1564.93,1597.4,1552.05,1584.52,228534,5091743
2024-04-01,1590.13,1612.59,1578.73,1601.2,117511,4605702
2024-04-02,1596.49,1608.9,1554.81,1567.22,220993,5051444
2024-04-03,1573.54,1594.78,1545.06,1566.3,91626,4962764
2024-04-04,1563.94,1573.7,1531.84,1541.59,262367,5620120
2024-04-05,1538.45,1557.98,1511.55,1531.08,333810,4773044
2024-04-08,1536.86,1581.89,1518.99,1564.02,135196,4838523
2024-04-09,1564.22,1598.08,1544.57,1578.43,113279,5499895
2024-04-10,1580.26,1601.62,1542.39,1563.75,68054,5571263
2024-04-11,1563.84,1583.19,1523.11,1542.46,175056,5018281
2024-04-12,1544.62,1565.29,1523.02,1543.69,149533,5049478
2024-04-15,1546.41,1556.43,1508.38,1518.4,92093,5377659
2024-04-16,1506.17,1524.47,1486.55,1504.85,250842,4644290
2024-04-17,1509.02,1527.13,1493.78,1511.89,159705,4756373
2024-04-18,1505.71,1552.28,1490.25,1536.81,116798,5150325
2024-04-19,1527.6,1570.54,1507.41,1550.36,151567,5647100
2024-04-22,1549.98,1570.45,1481.94,1502.41,341712,5116199
2024-04-23,1502.94,1526.49,1485.73,1509.28,270368,5258236
2024-04-24,1504.93,1525.75,1490.48,1511.3,187411,5539966
2024-04-25,1516.52,1534.71,1502.32,1520.51,272563,5819376
2024-04-26,1512.03,1569.1,1498.41,1555.48,111928,5091416
2024-04-29,1552.85,1565.78,1499.22,1512.15,203263,5238870
2024-04-30,1508.47,1521.67,1487.12,1500.32,215288,5746548
2024-05-01,1500.03,1522.69,1490.52,1513.18,158127,4864360
2024-05-02,1514.93,1524.09,1471.71,1480.87,248650,5528810
2024-05-03,1474.67,1530.18,1456.48,1511.99,135382,4993943
2024-05-06,1516.54,1534.31,1502.48,1520.25,258069,5284685
2024-05-07,1520.65,1559.15,1500.21,1538.71,263550,5197126
2024-05-08,1526.61,1543.34,1510.37,1527.1,46513,5017257
2024-05-09,1514.67,1553.97,1505.65,1544.95,362661,5013707
2024-05-10,1544.87,1579.28,1534.12,1568.53,43575,5342523
2024-05-13,1567.09,1585.56,1555.67,1574.14,146979,5541141
2024-05-14,1573.46,1601.37,1551.89,1579.8,333950,5240845
2024-05-15,1579.61,1597.95,1567.94,1586.27,170660,5296365
2024-05-16,1587.76,1603.17,1552.52,1567.94,96084,5433694
2024-05-17,1574.11,1594.97,1544.4,1565.27,115751,5033042
2024-05-20,1558.03,1583.85,1536.68,1562.49,334210,5485646
2024-05-21,1554.88,1583.15,1543.08,1571.35,76520,5510536
2024-05-22,1564.21,1603.3,1554.72,1593.82,351712,6028030
2024-05-23,1595.73,1606.45,1560.43,1571.14,194565,5196460
2024-05-24,1579.28,1588.8,1559.43,1568.96,110180,5178018
2024-05-27,1566.14,1613.53,1554.66,1602.05,149419,5508641
2024-05-28,1585.38,1602.46,1569.09,1586.16,120265,5525468
2024-05-29,1574.93,1595.52,1548.13,1568.73,308409,5166529
2024-05-30,1563.29,1589.42,1547.54,1573.67,288452,5203542
2024-05-31,1570.02,1609.85,1552.9,1592.73,84667,5458076
2024-06-03,1590.03,1605.03,1578.52,1593.53,163452,5099806
2024-06-04,1593.78,1643.51,1573.97,1623.7,129894,5210087
2024-06-05,1621.59,1661.21,1604.04,1643.65,381866,5344906
2024-06-06,1650.82,1684.68,1629.65,1663.51,101826,5595721
2024-06-07,1658.83,1699.43,1636.31,1676.9,446050,5168156
2024-06-10,1670.89,1747.08,1656.27,1732.47,196698,4860625
2024-06-11,1735.92,1746.8,1717.26,1728.14,111871,4845239
2024-06-12,1717.1,1729.58,1668.91,1681.39,142548,5009797
2024-06-13,1684.11,1735.57,1668.32,1719.77,133955,4999047
2024-06-14,1720.51,1743.42,1686.56,1709.48,105742,5300039
2024-06-17,1708.43,1727.5,1693.55,1712.62,209711,5035635
2024-06-18,1723.93,1765.43,1703.08,1744.58,108240,5162312
2024-06-19,1740.07,1757.2,1689.72,1706.85,67230,5146703
2024-06-20,1721.47,1733.32,1666.22,1678.07,165418,5236080
2024-06-21,1676.5,1689.98,1628.32,1641.8,81197,5721675
2024-06-24,1633.08,1650.91,1606.55,1624.38,137309,5538763
2024-06-25,1624.85,1653.07,1606.64,1634.87,126946,5365649
2024-06-26,1627.55,1662.43,1612.46,1647.35,129374,5241965
2024-06-27,1642.2,1666.54,1629.88,1654.23,543918,5252072
2024-06-28,1656.96,1675.7,1603.97,1622.71,205721,5458685
2024-07-01,1626.46,1637.38,1561.19,1572.11,226105,5532087
2024-07-02,1568.05,1594.82,1547.07,1573.83,82279,5137217
2024-07-03,1580.3,1591.41,1553.0,1564.11,144219,5388418
2024-07-04,1571.64,1584.77,1561.5,1574.64,222731,4861670
2024-07-05,1584.04,1605.97,1568.64,1590.57,119827,5441656
2024-07-08,1594.07,1609.89,1578.35,1594.16,314929,5596491
2024-07-09,1603.2,1627.34,1587.46,1611.59,109614,5315161
2024-07-10,1598.99,1632.11,1584.16,1617.27,173319,5905753
2024-07-11,1615.14,1652.27,1592.62,1629.75,149200,5163282
2024-07-12,1623.88,1639.36,1598.99,1614.46,217125,5457767
2024-07-15,1615.26,1630.6,1595.66,1611.0,145194,5391964
2024-07-16,1607.17,1630.57,1592.55,1615.95,174665,5377475
2024-07-17,1614.83,1644.96,1604.86,1634.98,177727,5376568
2024-07-18,1647.78,1664.82,1609.6,1626.64,138535,5439319
2024-07-19,1625.49,1651.18,1613.3,1638.99,254898,5647588
2024-07-22,1641.81,1659.53,1615.8,1633.52,225317,5802270
2024-07-23,1631.94,1641.67,1621.68,1631.42,191332,5418296
2024-07-24,1631.93,1673.46,1609.31,1650.84,161271,5647375
2024-07-25,1650.88,1666.05,1591.24,1606.41,297849,5237622
2024-07-26,1609.41,1629.93,1557.83,1578.34,177753,5639437
