date,strike,CE_LTP,CE_IV,CE_OI,CE_Volume,PE_LTP,PE_IV,PE_OI,PE_Volume,spot
2023-02-03,550,402.42,14.76,77137,25565,0.05,18.76,127177,41129,949.47
2023-02-03,600,352.68,18.64,240602,69473,0.05,22.14,109223,30366,949.47
2023-02-03,650,302.95,19.32,201478,64634,0.05,22.32,251767,67383,949.47
2023-02-03,700,253.22,14.0,234045,51124,0.05,16.5,367312,117030,949.47
2023-02-03,750,203.49,17.42,211772,35706,0.05,19.42,462607,146904,949.47
2023-02-03,800,153.76,17.58,632270,115117,0.05,19.08,514469,115554,949.47
2023-02-03,850,104.16,17.87,292416,96458,0.22,18.87,705929,204934,949.47
2023-02-03,900,55.22,13.75,620427,152432,1.09,14.25,948072,312266,949.47
2023-02-03,950,18.14,15.06,288379,91572,13.58,15.06,1200008,236569,949.47
2023-02-03,1000,3.29,16.04,564317,148246,48.72,16.44,674519,141209,949.47
2023-02-03,1050,0.67,18.72,503730,169711,95.75,19.52,632092,150522,949.47
2023-02-03,1100,0.05,18.59,602577,177120,144.72,19.79,857803,228165,949.47
2023-02-03,1150,0.05,14.74,232735,45859,194.37,16.34,807470,263252,949.47
2023-02-03,1200,0.05,12.84,291284,57960,244.1,14.84,222030,76687,949.47
2023-02-03,1250,0.05,14.63,212936,73349,293.84,17.03,294236,50814,949.47
2023-02-03,1300,0.05,16.46,126518,22880,343.57,19.26,183070,62014,949.47
2023-02-03,1350,0.05,17.68,35986,8175,393.3,20.88,93694,22782,949.47
2023-02-03,1400,0.05,13.98,72321,24734,443.03,17.58,37158,8679,949.47
2023-02-03,1450,0.05,14.02,22575,5289,492.76,18.02,20977,5780,949.47
2023-02-10,450,523.04,19.38,21079,5783,0.05,24.38,17848,3284,971.15
2023-02-10,500,473.26,18.51,50939,11226,0.05,23.01,60347,13835,971.15
2023-02-10,550,423.47,16.19,74315,21424,0.05,20.19,78954,27180,971.15
2023-02-10,600,373.68,19.72,194125,54124,0.05,23.22,153236,39443,971.15
2023-02-10,650,323.89,15.04,127896,39864,0.05,18.04,421127,125436,971.15
2023-02-10,700,274.1,15.07,189180,58024,0.05,17.57,188020,63607,971.15
2023-02-10,750,224.31,15.54,628063,159854,0.05,17.54,366750,99438,971.15
2023-02-10,800,174.52,16.61,659583,204762,0.05,18.11,678285,190972,971.15
2023-02-10,850,124.74,17.51,879631,195236,0.05,18.51,752443,172499,971.15
2023-02-10,900,75.01,13.33,459644,142671,0.1,13.83,472980,137847,971.15
2023-02-10,950,30.31,15.31,1076800,331157,5.16,15.31,373208,101529,971.15
2023-02-10,1000,7.73,17.99,481538,165637,32.69,18.39,1184171,196100,971.15
2023-02-10,1050,0.75,17.46,754071,164262,75.37,18.26,850972,147507,971.15
2023-02-10,1100,0.05,17.0,657858,126932,124.27,18.2,687603,106546,971.15
2023-02-10,1150,0.05,18.36,644651,186855,174.01,19.96,413863,65922,971.15
2023-02-10,1200,0.05,14.6,364544,79408,223.8,16.6,493499,86967,971.15
2023-02-10,1250,0.05,13.31,206832,48636,273.59,15.71,158923,37270,971.15
2023-02-10,1300,0.05,14.01,108385,25053,323.38,16.81,174369,47529,971.15
2023-02-10,1350,0.05,16.78,140336,47438,373.17,19.98,121511,40496,971.15
2023-02-10,1400,0.05,12.94,47914,14787,422.96,16.54,45222,13432,971.15
2023-02-10,1450,0.05,17.84,16956,3779,472.75,21.84,20259,5695,971.15
2023-02-17,500,490.3,18.42,23075,4961,0.05,23.42,37144,8492,988.1
2023-02-17,550,440.52,16.17,41896,8468,0.05,20.67,55249,13298,988.1
2023-02-17,600,390.74,19.6,62153,16193,0.05,23.6,58328,15775,988.1
2023-02-17,650,340.96,17.43,158654,38986,0.05,20.93,81789,13476,988.1
2023-02-17,700,291.18,14.98,194267,30490,0.05,17.98,261009,70593,988.1
2023-02-17,750,241.4,16.71,248148,72195,0.05,19.21,276595,93175,988.1
2023-02-17,800,191.62,17.78,187784,49916,0.05,19.78,659361,180727,988.1
2023-02-17,850,141.84,14.3,393670,107068,0.05,15.8,274668,71022,988.1
2023-02-17,900,92.13,15.34,604097,107446,0.11,16.34,423624,130459,988.1
2023-02-17,950,44.52,15.06,510661,117787,2.49,15.56,523519,102569,988.1
2023-02-17,1000,13.79,17.4,825972,150006,21.29,17.4,714463,189288,988.1
2023-02-17,1050,1.39,15.73,424540,98890,58.82,16.13,658011,190200,988.1
2023-02-17,1100,0.05,14.47,526419,134327,107.1,15.27,718542,143385,988.1
2023-02-17,1150,0.05,15.41,442903,82435,156.84,16.61,1245533,433587,988.1
2023-02-17,1200,0.05,13.71,469660,151339,206.62,15.31,399819,82221,988.1
2023-02-17,1250,0.05,13.83,271341,71372,256.4,15.83,302514,51081,988.1
2023-02-17,1300,0.05,15.13,115233,30245,306.18,17.53,176876,34851,988.1
2023-02-17,1350,0.05,15.83,137478,21035,355.96,18.63,119419,25348,988.1
2023-02-17,1400,0.05,14.62,61452,18241,405.74,17.82,62475,16479,988.1
2023-02-17,1450,0.05,15.41,35385,8328,455.52,19.01,94107,20845,988.1
2023-02-17,1500,0.05,16.77,42073,6510,505.3,20.77,49002,7432,988.1
2023-02-24,500,493.69,20.1,28036,7517,0.05,25.1,24072,4695,990.54
2023-02-24,550,444.01,17.47,56081,18024,0.05,21.97,56443,18806,990.54
2023-02-24,600,394.33,15.12,113308,34850,0.05,19.12,83510,18302,990.54
2023-02-24,650,344.64,17.31,92793,27716,0.05,20.81,142373,33626,990.54
2023-02-24,700,294.96,17.45,214699,69403,0.05,20.45,213314,44886,990.54
2023-02-24,750,245.27,16.99,590165,105595,0.05,19.49,182098,50255,990.54
2023-02-24,800,195.59,18.52,371261,81964,0.05,20.52,546684,179678,990.54
2023-02-24,850,145.96,19.6,663024,102657,0.11,21.1,533038,134109,990.54
2023-02-24,900,96.53,16.33,537104,96268,0.46,17.33,970900,267386,990.54
2023-02-24,950,49.58,14.78,721687,193074,3.38,15.28,795948,202094,990.54
2023-02-24,1000,16.54,15.19,486764,133761,19.69,15.19,697380,189131,990.54
2023-02-24,1050,4.13,16.91,427469,133766,57.26,17.31,313241,94586,990.54
2023-02-24,1100,0.61,17.31,284860,79423,103.31,18.11,547799,137918,990.54
2023-02-24,1150,0.06,17.61,363760,67671,152.32,18.81,490008,123776,990.54
2023-02-24,1200,0.05,15.5,197597,53904,201.89,17.1,401239,108769,990.54
2023-02-24,1250,0.05,18.22,242970,71890,251.58,20.22,338118,67182,990.54
2023-02-24,1300,0.05,14.08,157015,36411,301.26,16.48,307936,106248,990.54
2023-02-24,1350,0.05,16.35,90090,18648,350.94,19.15,222779,72946,990.54
2023-02-24,1400,0.05,12.9,109654,21193,400.63,16.1,130341,33988,990.54
2023-02-24,1450,0.05,13.28,48723,9713,450.31,16.88,63288,18801,990.54
2023-02-24,1500,0.05,15.12,40734,10389,500.0,19.12,32270,6538,990.54
2023-03-03,500,511.13,16.88,29139,6754,0.05,21.88,46799,7111,1007.02
2023-03-03,550,461.54,18.07,59370,11364,0.05,22.57,39046,6358,1007.02
2023-03-03,600,411.95,17.84,96229,25356,0.05,21.84,103125,23056,1007.02
2023-03-03,650,362.36,16.73,193710,40633,0.05,20.23,126722,26288,1007.02
2023-03-03,700,312.77,20.09,193117,61718,0.05,23.09,188643,42397,1007.02
2023-03-03,750,263.18,16.31,221469,53003,0.05,18.81,273154,70976,1007.02
2023-03-03,800,213.59,16.52,353789,113828,0.05,18.52,754740,243483,1007.02
2023-03-03,850,164.02,16.98,274260,49940,0.05,18.48,463826,81387,1007.02
2023-03-03,900,114.54,14.59,435882,129354,0.21,15.59,472316,75561,1007.02
2023-03-03,950,66.28,13.35,796805,208665,1.7,13.85,433516,106898,1007.02
2023-03-03,1000,31.51,16.88,907553,194698,16.28,16.88,981488,155170,1007.02
2023-03-03,1050,10.22,16.77,650004,173577,45.05,17.17,1544024,427397,1007.02
2023-03-03,1100,2.19,16.65,616189,149242,86.59,17.45,577591,165522,1007.02
2023-03-03,1150,0.08,14.13,773259,221586,133.71,15.33,590319,191416,1007.02
2023-03-03,1200,0.05,14.8,560728,184436,183.15,16.4,718063,233719,1007.02
2023-03-03,1250,0.05,14.06,368914,100320,232.72,16.06,156550,54580,1007.02
2023-03-03,1300,0.05,14.84,187000,51585,282.3,17.24,346261,97480,1007.02
2023-03-03,1350,0.05,17.03,109446,30621,331.89,19.83,103286,20679,1007.02
2023-03-03,1400,0.05,12.57,66820,21025,381.48,15.77,65198,17517,1007.02
2023-03-03,1450,0.05,17.5,57420,17908,431.07,21.1,39970,7586,1007.02
2023-03-03,1500,0.05,17.9,21204,3953,480.66,21.9,38860,10145,1007.02
2023-03-10,550,494.49,20.41,21241,3412,0.05,25.41,34914,8856,1040.08
2023-03-10,600,444.89,20.14,62392,19799,0.05,24.64,110892,19550,1040.08
2023-03-10,650,395.29,17.17,83347,26811,0.05,21.17,85106,26169,1040.08
2023-03-10,700,345.7,16.41,224260,55680,0.05,19.91,88281,15076,1040.08
2023-03-10,750,296.1,19.76,251613,71655,0.05,22.76,275760,83888,1040.08
2023-03-10,800,246.5,14.67,338950,90661,0.05,17.17,254463,78111,1040.08
2023-03-10,850,196.9,14.71,341633,56764,0.05,16.71,323359,106327,1040.08
2023-03-10,900,147.31,13.98,389819,128822,0.05,15.48,501191,128776,1040.08
2023-03-10,950,98.61,16.62,588436,166779,1.22,17.62,1363139,368505,1040.08
2023-03-10,1000,53.89,15.97,464363,156866,6.27,16.47,1030681,216251,1040.08
2023-03-10,1050,21.46,15.76,579541,159972,22.96,15.76,452472,92526,1040.08
2023-03-10,1100,8.66,18.6,632303,157698,60.19,19.0,1008680,231932,1040.08
2023-03-10,1150,0.9,15.48,759851,260803,101.87,16.28,418727,84032,1040.08
2023-03-10,1200,0.26,17.49,902446,263969,150.71,18.69,572619,191769,1040.08
2023-03-10,1250,0.05,15.22,532338,102150,199.91,16.82,753752,254820,1040.08
2023-03-10,1300,0.05,18.13,493872,163267,249.51,20.13,152524,39982,1040.08
2023-03-10,1350,0.05,14.26,204599,43687,299.09,16.66,274524,83255,1040.08
2023-03-10,1400,0.05,17.94,93478,19145,348.69,20.74,105153,34595,1040.08
2023-03-10,1450,0.05,15.38,84441,18006,398.29,18.58,205571,38569,1040.08
2023-03-10,1500,0.05,15.44,71911,11508,447.89,19.04,37235,11487,1040.08
2023-03-10,1550,0.05,13.65,16941,2953,497.49,17.65,26143,5873,1040.08
2023-03-17,500,525.27,20.54,52476,11342,0.05,25.54,46951,16225,1022.78
2023-03-17,550,475.52,20.29,36779,11028,0.05,24.79,49976,14600,1022.78
2023-03-17,600,425.76,17.76,62236,15632,0.05,21.76,150146,27357,1022.78
2023-03-17,650,376.01,15.86,201176,48953,0.05,19.36,189977,45340,1022.78
2023-03-17,700,326.26,19.7,183440,36702,0.05,22.7,315865,108615,1022.78
2023-03-17,750,276.51,17.04,476552,137077,0.05,19.54,422507,106652,1022.78
2023-03-17,800,226.76,15.99,399808,120498,0.05,17.99,352236,66962,1022.78
2023-03-17,850,177.01,13.74,423068,147516,0.05,15.24,291926,55731,1022.78
2023-03-17,900,127.3,18.28,307594,102461,0.08,19.28,508529,132163,1022.78
2023-03-17,950,78.14,16.52,708789,216364,0.75,17.02,1247921,332802,1022.78
2023-03-17,1000,36.15,17.84,421593,87004,8.4,17.84,938600,169327,1022.78
2023-03-17,1050,9.04,16.29,269417,49982,31.43,16.69,598677,186403,1022.78
2023-03-17,1100,0.51,13.86,463680,88448,72.45,14.66,812866,171250,1022.78
2023-03-17,1150,0.21,18.44,211143,31902,121.83,19.64,499366,125560,1022.78
2023-03-17,1200,0.05,17.81,360368,57482,171.27,19.41,333433,50222,1022.78
2023-03-17,1250,0.05,15.83,159955,44618,221.0,17.83,241545,60015,1022.78
2023-03-17,1300,0.05,15.03,157565,54092,270.75,17.43,140133,36636,1022.78
2023-03-17,1350,0.05,15.7,152955,23547,320.51,18.5,117986,34423,1022.78
2023-03-17,1400,0.05,16.9,123499,20808,370.26,20.1,234056,50913,1022.78
2023-03-17,1450,0.05,16.13,31766,5309,420.01,19.73,60664,14145,1022.78
2023-03-17,1500,0.05,12.68,24940,7872,469.76,16.68,34803,9619,1022.78
2023-03-24,550,488.86,16.26,21827,5467,0.05,21.26,23040,3835,1035.49
2023-03-24,600,439.16,20.07,36641,5769,0.05,24.57,76216,14997,1035.49
2023-03-24,650,389.47,16.59,60682,15781,0.05,20.59,84167,17926,1035.49
2023-03-24,700,339.77,17.2,57479,14567,0.05,20.7,55080,11890,1035.49
2023-03-24,750,290.08,17.24,145040,37322,0.05,20.24,204540,51467,1035.49
2023-03-24,800,240.38,17.97,232637,55255,0.05,20.47,297467,95382,1035.49
2023-03-24,850,190.69,15.96,400690,66803,0.05,17.96,476893,133689,1035.49
2023-03-24,900,141.0,15.04,419377,84641,0.05,16.54,669071,223614,1035.49
2023-03-24,950,92.56,19.26,499508,97378,1.59,20.26,752982,114295,1035.49
2023-03-24,1000,46.1,15.2,502769,174626,4.89,15.7,534143,99677,1035.49
2023-03-24,1050,14.85,15.16,522857,129438,22.94,15.16,482925,84622,1035.49
2023-03-24,1100,2.25,14.51,761350,160833,60.26,14.91,921090,149753,1035.49
2023-03-24,1150,0.73,18.03,456553,103500,108.4,18.83,449273,126710,1035.49
2023-03-24,1200,0.05,14.52,376724,88536,157.19,15.72,276251,54638,1035.49
2023-03-24,1250,0.05,18.13,210936,57077,206.88,19.73,252218,82299,1035.49
2023-03-24,1300,0.05,15.51,224630,73655,256.56,17.51,453553,121212,1035.49
2023-03-24,1350,0.05,14.19,175986,28047,306.25,16.59,192423,51252,1035.49
2023-03-24,1400,0.05,14.88,230573,39745,355.94,17.68,278281,56972,1035.49
2023-03-24,1450,0.05,14.91,61418,13603,405.64,18.11,74144,23299,1035.49
2023-03-24,1500,0.05,16.8,58836,16768,455.33,20.4,49676,9416,1035.49
2023-03-24,1550,0.05,17.6,28353,7392,505.03,21.6,47352,10069,1035.49
2023-03-31,550,483.99,16.78,25188,4346,0.05,21.78,17114,3501,1029.68
2023-03-31,600,434.38,15.76,90254,17847,0.05,20.26,58658,11221,1029.68
2023-03-31,650,384.77,18.86,97273,32540,0.05,22.86,153326,36278,1029.68
2023-03-31,700,335.16,17.98,222009,43466,0.05,21.48,182370,31798,1029.68
2023-03-31,750,285.55,16.37,305374,66152,0.05,19.37,184770,46770,1029.68
2023-03-31,800,235.95,18.01,259447,70221,0.05,20.51,402033,70038,1029.68
2023-03-31,850,186.34,16.47,499103,106320,0.05,18.47,296932,66127,1029.68
2023-03-31,900,136.74,13.96,292568,62337,0.05,15.46,493515,132655,1029.68
2023-03-31,950,88.07,15.57,441446,101987,1.3,16.57,522653,170956,1029.68
2023-03-31,1000,42.56,13.24,591685,107516,5.53,13.74,498261,104407,1029.68
2023-03-31,1050,14.52,14.44,398713,96129,26.62,14.44,682803,220787,1029.68
2023-03-31,1100,3.82,15.74,553531,172216,65.83,16.14,294077,67047,1029.68
2023-03-31,1150,0.64,16.09,513876,79253,112.16,16.89,493504,147781,1029.68
2023-03-31,1200,0.24,18.66,302887,92975,161.3,19.86,520932,102249,1029.68
2023-03-31,1250,0.05,15.37,508066,105659,210.54,16.97,412221,76061,1029.68
2023-03-31,1300,0.05,14.05,208415,57156,260.14,16.05,246649,84222,1029.68
2023-03-31,1350,0.05,15.67,207946,60790,309.75,18.07,152819,33314,1029.68
2023-03-31,1400,0.05,15.37,122871,24873,359.35,18.17,141757,34593,1029.68
2023-03-31,1450,0.05,18.04,117470,37467,408.96,21.24,98852,24757,1029.68
2023-03-31,1500,0.05,12.91,59010,14003,458.57,16.51,65685,19949,1029.68
2023-03-31,1550,0.05,16.47,49532,7818,508.18,20.47,60833,11893,1029.68
2023-04-07,550,495.43,20.74,25885,7428,0.05,25.74,20027,3387,1041.96
2023-04-07,600,445.75,20.29,47460,12367,0.05,24.79,38057,8456,1041.96
2023-04-07,650,396.06,14.78,67081,20408,0.05,18.78,79124,18674,1041.96
2023-04-07,700,346.38,18.45,97725,31753,0.05,21.95,190535,33342,1041.96
2023-04-07,750,296.69,17.36,219595,61961,0.05,20.36,307960,81001,1041.96
2023-04-07,800,247.01,15.32,117230,28094,0.05,17.82,304558,61846,1041.96
2023-04-07,850,197.32,15.24,400245,78968,0.05,17.24,351290,105140,1041.96
2023-04-07,900,147.65,15.98,431344,97706,0.05,17.48,625050,171482,1041.96
2023-04-07,950,98.45,16.89,439758,100246,0.7,17.89,267200,74209,1041.96
2023-04-07,1000,51.19,14.2,431560,85240,3.25,14.7,750152,142474,1041.96
2023-04-07,1050,21.52,17.77,560353,187867,22.94,17.77,289612,65631,1041.96
2023-04-07,1100,2.76,13.85,560543,189886,54.13,14.25,546129,185440,1041.96
2023-04-07,1150,0.23,14.05,520535,113679,101.13,14.85,483190,85524,1041.96
2023-04-07,1200,0.05,15.67,433867,118794,150.54,16.87,318092,109779,1041.96
2023-04-07,1250,0.05,12.96,575297,180917,200.15,14.56,662256,121976,1041.96
2023-04-07,1300,0.05,15.95,499903,89697,249.84,17.95,453199,144774,1041.96
2023-04-07,1350,0.05,14.92,167970,33846,299.52,17.32,437684,132207,1041.96
2023-04-07,1400,0.05,12.37,163187,35000,349.21,15.17,137656,30956,1041.96
2023-04-07,1450,0.05,14.54,109714,36843,398.89,17.74,124508,24159,1041.96
2023-04-07,1500,0.05,15.39,56519,16097,448.58,18.99,67402,21562,1041.96
2023-04-07,1550,0.05,16.16,13414,3990,498.26,20.16,56717,12948,1041.96
2023-04-14,500,507.48,19.34,16966,2929,0.05,24.34,29405,8302,1004.61
2023-04-14,550,457.77,18.09,54861,17732,0.05,22.59,27464,7449,1004.61
2023-04-14,600,408.05,19.06,92742,24774,0.05,23.06,93118,24110,1004.61
2023-04-14,650,358.34,17.43,71168,11835,0.05,20.93,94638,22872,1004.61
2023-04-14,700,308.63,17.47,290420,69948,0.05,20.47,242941,60810,1004.61
2023-04-14,750,258.91,19.29,216398,44187,0.05,21.79,211391,73155,1004.61
2023-04-14,800,209.2,16.07,473362,86485,0.05,18.07,300806,75468,1004.61
2023-04-14,850,159.49,14.54,446807,79769,0.05,16.04,524869,83865,1004.61
2023-04-14,900,110.06,18.78,461835,122595,0.41,19.78,462333,115151,1004.61
2023-04-14,950,61.41,14.82,803013,222896,1.55,15.32,905417,161995,1004.61
2023-04-14,1000,22.52,14.74,354318,91058,12.17,14.74,813939,152756,1004.61
2023-04-14,1050,2.98,12.98,1541873,459309,42.63,13.38,375860,75601,1004.61
2023-04-14,1100,0.55,15.78,503610,77827,89.81,16.58,297635,74822,1004.61
2023-04-14,1150,0.06,16.97,693013,183697,138.91,18.17,564723,133000,1004.61
2023-04-14,1200,0.05,12.84,244089,46864,188.51,14.44,974927,270557,1004.61
2023-04-14,1250,0.05,15.31,290446,44568,238.22,17.31,301073,104827,1004.61
2023-04-14,1300,0.05,16.38,210765,40204,287.93,18.78,175807,44842,1004.61
2023-04-14,1350,0.05,15.43,260196,83817,337.65,18.23,199962,41331,1004.61
2023-04-14,1400,0.05,12.79,34060,7078,387.36,15.99,61183,16536,1004.61
2023-04-14,1450,0.05,12.57,29926,6125,437.07,16.17,43884,8470,1004.61
2023-04-14,1500,0.05,13.4,28453,6714,486.78,17.4,32562,8201,1004.61
2023-04-21,500,521.24,19.66,19109,4859,0.05,24.66,34053,9888,1017.9
2023-04-21,550,471.58,16.29,34518,5980,0.05,20.79,34394,5689,1017.9
2023-04-21,600,421.91,19.39,103941,30339,0.05,23.39,118332,32028,1017.9
2023-04-21,650,372.25,16.46,121450,31544,0.05,19.96,192998,55157,1017.9
2023-04-21,700,322.58,17.37,147034,44912,0.05,20.37,148473,41984,1017.9
2023-04-21,750,272.92,18.54,266693,61847,0.05,21.04,289401,46298,1017.9
2023-04-21,800,223.25,14.2,618719,200650,0.05,16.2,721008,176053,1017.9
2023-04-21,850,173.59,15.63,628957,95851,0.05,17.13,509116,160393,1017.9
2023-04-21,900,123.93,13.61,529284,89476,0.05,14.61,800085,138106,1017.9
2023-04-21,950,76.64,18.4,1225287,311668,2.64,18.9,702805,108756,1017.9
2023-04-21,1000,31.61,13.27,1057815,276247,7.02,13.27,551060,165981,1017.9
2023-04-21,1050,10.96,16.64,1210683,200954,36.49,17.04,1084087,222363,1017.9
2023-04-21,1100,2.41,17.22,617732,131490,77.6,18.02,579963,168788,1017.9
2023-04-21,1150,0.54,18.68,518324,113412,125.19,19.88,674026,193067,1017.9
2023-04-21,1200,0.05,15.47,268077,46476,174.1,17.07,517330,140825,1017.9
