date,open,high,low,close,volume,oi
2023-02-28,998.42,1021.84,986.74,1010.16,376375,4361927
2023-03-01,1014.12,1020.89,994.19,1000.96,98242,4413344
2023-03-02,1004.18,1017.92,991.08,1004.83,171081,4883970
2023-03-03,1004.13,1014.4,996.75,1007.02,394404,4263548
2023-03-06,1004.16,1020.29,994.58,1010.71,257844,4473013
2023-03-07,1013.12,1034.91,1002.27,1024.06,220511,4622927
2023-03-08,1024.89,1038.31,1014.46,1027.88,179374,4406857
2023-03-09,1021.41,1050.77,1009.2,1038.55,165077,4932324
2023-03-10,1038.25,1052.01,1026.32,1040.08,231002,4308854
2023-03-13,1041.26,1060.02,1026.2,1044.96,176289,4465735
2023-03-14,1040.87,1070.36,1025.59,1055.08,195787,4224682
2023-03-15,1055.95,1066.58,1022.91,1033.54,208016,4323057
2023-03-16,1027.01,1036.09,1020.19,1029.27,142491,4457731
2023-03-17,1035.25,1047.65,1010.38,1022.78,260963,4595889
2023-03-20,1028.33,1042.81,999.37,1013.85,858717,4479247
2023-03-21,1012.74,1021.39,1001.66,1010.32,82254,4697868
2023-03-22,1011.91,1043.07,1001.78,1032.94,235173,4393197
2023-03-23,1022.12,1031.81,1010.88,1020.57,136759,4344233
2023-03-24,1015.44,1041.96,1008.97,1035.49,266938,5059706
2023-03-27,1034.17,1045.94,999.28,1011.05,204710,4510790
2023-03-28,1006.33,1015.57,997.41,1006.65,292728,4269245
2023-03-29,1009.77,1022.53,996.76,1009.52,359987,4277413
2023-03-30,1018.28,1031.9,1005.01,1018.63,220198,4227359
2023-03-31,1013.42,1043.0,1000.1,1029.68,352250,4646849
2023-04-03,1025.93,1051.91,1016.12,1042.1,61940,4357032
2023-04-04,1043.16,1052.08,1028.44,1037.35,442988,4468384
2023-04-05,1044.62,1057.3,1018.25,1030.93,241253,4428812
2023-04-06,1025.46,1057.67,1012.13,1044.34,342831,4611390
2023-04-07,1045.47,1055.96,1031.47,1041.96,108676,4264244
2023-04-10,1050.21,1064.08,1009.5,1023.38,132017,4218461
2023-04-11,1016.03,1023.13,1000.11,1007.21,215139,4504651
2023-04-12,1001.6,1014.96,981.0,994.37,198303,4593258
2023-04-13,992.54,1008.69,985.89,1002.05,230408,4534950
2023-04-14,999.78,1011.77,992.62,1004.61,343977,4286026
2023-04-17,1008.16,1025.8,997.56,1015.21,82740,4619802
2023-04-18,1016.27,1022.72,1002.99,1009.44,325455,4305654
2023-04-19,1001.65,1018.59,995.32,1012.25,200829,4356588
2023-04-20,1014.52,1027.9,1008.59,1021.97,180625,4268285
2023-04-21,1019.41,1029.17,1008.14,1017.9,95847,4778424
2023-04-24,1023.54,1038.01,1010.69,1025.16,257196,4624493
2023-04-25,1022.37,1028.56,1009.68,1015.88,59815,4620892
2023-04-26,1013.06,1024.66,999.45,1011.04,276583,4774746
2023-04-27,1013.42,1026.45,992.93,1005.96,94846,5166803
2023-04-28,1009.29,1016.47,981.99,989.16,205417,4123909
2023-05-01,991.09,1003.7,984.04,996.66,188431,4331807
2023-05-02,989.35,1003.54,976.2,990.39,358915,4361148
2023-05-03,992.7,1005.54,978.22,991.05,182909,4313040
2023-05-04,986.6,1008.93,976.13,998.47,141351,4267142
2023-05-05,999.49,1018.43,986.5,1005.44,155246,4439225
2023-05-08,999.22,1022.38,992.51,1015.68,377948,4243002
2023-05-09,1017.65,1027.01,1005.37,1014.73,261508,4588218
2023-05-10,1011.17,1023.49,996.7,1009.02,164926,4526560
2023-05-11,1003.39,1016.45,995.29,1008.35,177699,4627730
2023-05-12,1011.48,1023.62,972.33,984.48,91352,4636865
2023-05-15,985.51,995.33,954.71,964.52,242876,4661974
2023-05-16,961.95,973.61,935.02,946.68,82964,4442665
2023-05-17,952.65,961.83,924.38,933.56,291259,5036030
2023-05-18,931.77,947.89,923.32,939.44,213284,4585586
2023-05-19,939.57,946.72,920.51,927.65,659705,4131775
2023-05-22,928.74,935.76,916.01,923.04,115382,4316078
2023-05-23,920.55,952.64,908.95,941.04,189992,4162330
2023-05-24,942.96,949.36,930.25,936.65,491499,4547605
2023-05-25,934.48,953.37,928.28,947.18,362858,4518939
2023-05-26,945.48,952.33,928.06,934.91,141204,4444108
2023-05-29,940.45,947.27,925.76,932.59,223698,5033822
2023-05-30,928.37,940.29,908.37,920.29,200200,4681950
2023-05-31,910.64,924.71,902.15,916.23,230279,4726582
2023-06-01,922.65,941.27,909.28,927.91,141030,4353478
2023-06-02,938.19,944.52,899.09,905.42,191264,4341425
2023-06-05,903.82,922.04,893.36,911.58,89953,4575110
2023-06-06,903.91,924.05,895.03,915.17,213979,4609277
2023-06-07,913.94,922.3,899.41,907.78,250467,4167161
2023-06-08,906.65,918.57,877.47,889.39,178503,4534273
2023-06-09,888.66,903.47,875.94,890.76,89192,4581437
2023-06-12,886.45,898.28,872.55,884.38,327858,4532077
2023-06-13,886.61,894.43,879.98,887.8,239985,4401285
2023-06-14,889.83,896.68,881.67,888.52,139116,4464767
2023-06-15,882.75,920.29,872.29,909.83,173819,4549323
2023-06-16,912.59,920.13,899.59,907.12,94441,4613508
2023-06-19,915.22,926.11,883.32,894.21,119774,4736577
2023-06-20,894.88,906.59,885.26,896.97,152843,4853714
2023-06-21,895.66,909.81,886.13,900.28,369639,4534025
2023-06-22,899.72,930.57,887.78,918.63,145265,4500305
2023-06-23,921.09,941.41,909.95,930.27,275454,4708931
2023-06-26,923.27,941.19,917.64,935.55,152804,4752853
2023-06-27,936.22,962.02,930.27,956.07,226397,4513699
2023-06-28,954.45,964.81,929.84,940.2,186348,4801704
2023-06-29,947.76,957.1,922.65,931.99,309465,4850365
2023-06-30,931.28,938.69,912.6,920.01,153072,4929720
2023-07-03,926.68,935.31,906.64,915.28,91108,5054286
2023-07-04,910.89,922.0,886.52,897.64,100217,4430986
2023-07-05,899.93,918.15,888.17,906.38,153297,4633256
2023-07-06,907.64,917.29,894.26,903.91,107102,4635530
2023-07-07,900.5,908.6,877.19,885.29,245531,4613119
2023-07-10,885.97,893.08,865.67,872.79,158449,4490507
2023-07-11,877.39,886.45,868.13,877.19,655645,4309281
2023-07-12,875.95,895.92,868.38,888.34,83886,4666005
2023-07-13,881.81,924.65,872.02,914.86,221436,4472159
2023-07-14,914.79,965.93,903.65,954.78,113788,4670229
2023-07-17,951.04,967.13,944.92,961.0,156274,4471953
2023-07-18,959.57,965.08,942.29,947.79,214653,4406862
2023-07-19,947.45,954.48,912.38,919.41,62529,4713727
2023-07-20,912.59,935.97,900.06,923.44,225141,4697018
2023-07-21,916.95,927.37,902.65,913.07,517894,4801668
2023-07-24,914.98,921.6,901.42,908.04,159428,5206509
2023-07-25,905.97,918.16,888.27,900.46,227743,4735548
2023-07-26,890.42,907.95,881.54,899.07,333878,4787955
2023-07-27,902.13,922.58,893.06,913.51,184258,4430830
2023-07-28,914.59,928.8,901.83,916.04,149580,4387393
2023-07-31,913.2,920.16,907.42,914.38,64100,5067447
2023-08-01,909.15,916.06,894.3,901.21,275562,4473345
2023-08-02,904.48,914.06,870.45,880.03,188997,4449215
2023-08-03,881.37,887.92,867.73,874.28,120539,4681338
2023-08-04,883.34,893.57,863.8,874.03,213068,4672260
2023-08-07,875.63,904.02,868.76,897.15,149377,4489047
2023-08-08,898.66,905.27,892.67,899.28,153561,4628024
2023-08-09,898.63,919.56,891.7,912.63,270822,5000110
2023-08-10,915.87,924.45,897.91,906.49,102424,4519058
2023-08-11,908.96,915.49,884.97,891.5,337638,4390887
2023-08-14,896.35,902.48,873.43,879.55,99432,4937978
2023-08-15,877.56,889.12,859.23,870.79,143590,4830994
2023-08-16,869.14,906.21,861.43,898.5,523109,4572326
2023-08-17,896.63,904.56,880.37,888.3,351424,4360339
2023-08-18,891.36,905.25,885.71,899.6,210002,4549589
2023-08-21,905.46,913.37,880.44,888.35,124967,4712141
2023-08-22,886.57,908.15,879.28,900.86,153497,5011676
2023-08-23,899.2,916.4,889.13,906.34,207463,4491858
2023-08-24,907.58,914.44,897.87,904.73,203787,4713722
2023-08-25,903.76,916.87,891.54,904.64,191116,4899187
2023-08-28,908.38,920.83,884.1,896.54,196940,4207448
2023-08-29,887.76,908.81,881.75,902.79,179671,4993895
2023-08-30,899.55,905.59,891.26,897.3,97254,4472785
2023-08-31,894.25,900.25,875.95,881.94,154479,4827555
2023-09-01,873.05,882.73,856.5,866.19,315964,4809921
2023-09-04,862.56,874.74,856.6,868.78,100902,5018754
2023-09-05,865.32,901.07,853.58,889.32,181915,4889568
2023-09-06,888.55,902.84,877.53,891.82,132746,4226179
2023-09-07,896.14,907.65,879.22,890.73,211450,4579220
2023-09-08,889.78,904.14,880.5,894.86,164679,4798398
2023-09-11,890.85,925.6,877.66,912.4,418641,4721974
2023-09-12,912.18,921.42,906.52,915.76,257651,4886421
2023-09-13,919.93,928.39,902.31,910.77,103794,4966181
2023-09-14,906.91,933.91,898.93,925.94,279759,4924429
2023-09-15,922.27,945.25,909.18,932.17,135773,4728814
2023-09-18,934.43,963.92,924.12,953.61,149877,4360879
2023-09-19,952.69,968.86,940.44,956.61,233977,4677754
2023-09-20,959.3,966.14,933.41,940.25,156404,4889119
2023-09-21,940.19,953.39,909.06,922.25,312544,4537029
2023-09-22,925.06,954.61,915.49,945.04,135783,4947880
2023-09-25,940.78,979.19,931.01,969.41,146766,5019927
2023-09-26,969.36,983.13,953.59,967.37,144045,4830448
2023-09-27,966.48,975.24,953.72,962.48,150731,4120632
2023-09-28,957.39,992.66,948.3,983.56,346510,4508166
2023-09-29,976.88,987.41,957.85,968.39,273886,5284104
2023-10-02,971.27,977.88,949.77,956.38,470261,4681719
2023-10-03,954.92,974.1,946.63,965.81,621502,4359613
2023-10-04,961.52,968.7,953.59,960.78,119457,5124078
2023-10-05,960.37,967.61,953.94,961.18,207167,4823277
2023-10-06,965.89,978.67,946.59,959.37,111076,5096887
2023-10-09,949.86,975.08,939.33,964.55,135573,4893108
2023-10-10,958.27,993.68,949.5,984.9,145951,4940685
2023-10-11,980.95,995.9,971.73,986.68,117888,4920069
2023-10-12,992.95,1005.93,983.43,996.42,118199,5006026
2023-10-13,997.64,1008.58,956.79,967.73,186079,5420753
2023-10-16,970.96,984.36,954.12,967.52,108848,5081002
2023-10-17,962.73,976.02,942.95,956.24,304716,4475132
2023-10-18,951.59,960.23,931.32,939.96,126398,4955412
2023-10-19,941.79,949.83,920.5,928.54,814929,5133641
2023-10-20,928.77,937.75,915.52,924.5,159592,5152437
2023-10-23,926.71,947.37,916.65,937.31,207332,4752153
2023-10-24,936.55,945.57,910.9,919.92,104652,5148823
2023-10-25,921.04,931.65,910.17,920.78,469356,5091133
2023-10-26,921.42,931.13,905.08,914.8,350047,5530794
2023-10-27,917.89,925.71,903.09,910.91,232008,4687021
2023-10-30,914.1,932.83,905.97,924.69,101994,4747028
2023-10-31,918.18,940.86,909.71,932.39,222216,4797879
2023-11-01,923.28,957.39,916.99,951.1,114160,4756726
2023-11-02,955.24,962.11,942.56,949.44,415505,4665337
2023-11-03,954.34,965.7,929.01,940.37,299739,4250844
2023-11-06,936.2,946.39,927.59,937.79,209775,4778401
2023-11-07,930.2,948.76,922.99,941.55,59153,4977354
2023-11-08,941.95,954.52,931.86,944.42,122316,4770058
2023-11-09,948.24,959.74,918.66,930.16,282082,5389094
2023-11-10,937.42,944.91,924.35,931.83,366778,4898188
2023-11-13,933.92,947.52,921.78,935.38,348243,5224379
2023-11-14,933.87,984.05,920.42,970.6,90225,4965149
2023-11-15,966.83,1008.81,955.87,997.85,232547,5110411
2023-11-16,997.9,1009.35,974.62,986.07,332312,4975414
2023-11-17,984.79,990.93,976.31,982.45,87282,5257062
2023-11-20,978.12,991.61,948.83,962.31,199211,4925946
2023-11-21,970.88,979.67,945.79,954.58,229347,5038515
2023-11-22,961.99,975.25,946.16,959.43,172075,5008856
2023-11-23,964.16,987.39,953.59,976.81,79220,4850403
2023-11-24,972.9,978.55,961.38,967.02,169943,5024421
2023-11-27,970.62,976.49,952.5,958.37,169807,5508900
2023-11-28,961.04,971.92,918.59,929.47,185727,4863265
2023-11-29,931.26,941.17,917.82,927.74,150894,5036881
2023-11-30,932.78,938.28,908.51,914.01,160262,5255558
2023-12-01,916.54,927.66,896.35,907.47,196068,5227814
2023-12-04,910.39,922.23,884.62,896.46,249521,4943874
2023-12-05,898.94,908.0,886.62,895.67,171761,4388452
2023-12-06,897.0,905.6,864.98,873.58,162958,5076201
2023-12-07,866.81,871.81,850.63,855.63,209451,4429719
2023-12-08,855.94,894.02,844.78,882.87,76543,5330198
2023-12-11,880.73,888.25,859.46,866.98,253873,4997543
2023-12-12,862.15,873.62,842.26,853.73,199943,5212383
2023-12-13,859.97,885.11,852.04,877.18,204009,4742329
2023-12-14,883.78,925.14,873.97,915.34,323333,4593254
2023-12-15,920.75,928.08,893.04,900.38,75332,5032071
2023-12-18,901.37,907.82,889.58,896.02,74544,4961426
2023-12-19,901.28,912.57,889.62,900.91,229343,4851925
2023-12-20,900.96,933.56,891.61,924.21,199289,4996634
2023-12-21,925.03,934.56,902.01,911.54,217762,5717214
2023-12-22,907.21,921.64,894.31,908.75,158737,5193533
2023-12-25,910.32,932.53,897.29,919.49,278799,5252692
2023-12-26,919.74,938.01,907.48,925.76,318823,5201984
2023-12-27,920.52,928.02,913.68,921.18,254756,5373038
2023-12-28,920.97,931.06,909.76,919.84,175546,4945577
2023-12-29,919.53,931.64,890.03,902.14,69718,4507919
2024-01-01,909.19,917.33,891.34,899.48,293810,4951649
2024-01-02,902.97,908.96,890.47,896.45,368404,5208607
2024-01-03,896.5,911.47,884.94,899.91,276054,4767448
2024-01-04,900.89,909.8,884.22,893.14,128830,4963236
2024-01-05,893.31,909.33,883.68,899.7,280119,4839748
2024-01-08,898.91,926.54,885.82,913.45,307532,5403933
2024-01-09,909.15,926.1,899.01,915.96,436036,5207358
2024-01-10,915.36,929.83,906.62,921.09,129058,5184901
2024-01-11,918.1,930.56,909.79,922.25,178589,5180115
2024-01-12,917.24,931.4,908.54,922.71,290601,5015122
2024-01-15,924.76,930.99,907.32,913.56,205824,5077256
2024-01-16,915.11,929.87,903.45,918.21,114394,4740803
2024-01-17,911.08,929.36,899.08,917.36,246072,4511888
2024-01-18,916.87,953.89,909.05,946.07,267106,5073920
2024-01-19,950.17,976.53,942.0,968.36,208992,5121159
2024-01-22,972.82,987.32,959.77,974.27,223209,5355991
2024-01-23,978.61,984.4,958.24,964.03,175732,5456951
2024-01-24,964.19,973.99,939.29,949.08,418826,5459700
2024-01-25,945.59,975.57,936.1,966.08,127481,4804548
2024-01-26,961.53,981.68,950.08,970.24,149105,4965037
2024-01-29,971.69,984.54,964.64,977.49,201101,5179043
2024-01-30,979.1,990.17,942.49,953.56,310379,5741774
2024-01-31,958.89,975.7,950.12,966.93,94597,5450715
2024-02-01,971.55,984.68,960.67,973.8,103872,5356337
2024-02-02,973.24,979.13,952.83,958.72,72200,4970345
2024-02-05,953.54,962.88,943.32,952.66,203296,4851494
2024-02-06,951.34,966.67,941.45,956.78,114338,5277538
2024-02-07,957.68,965.31,950.35,957.98,165015,4804479
2024-02-08,957.14,963.83,947.71,954.4,278385,5018981
2024-02-09,952.0,960.52,944.91,953.44,145117,5052971
2024-02-12,954.48,962.83,942.08,950.43,224518,5506490
2024-02-13,948.34,959.32,942.02,953.0,172198,4998375
2024-02-14,950.4,987.68,936.73,974.01,279883,4506185
2024-02-15,975.33,984.08,930.17,938.91,253631,5223675
2024-02-16,937.27,949.28,924.15,936.16,141507,4921399
2024-02-19,937.15,952.41,923.75,939.01,183826,5110209
2024-02-20,940.13,949.64,934.0,943.51,337035,5080135
2024-02-21,938.84,949.66,928.08,938.9,243472,5035698
2024-02-22,936.94,949.18,903.51,915.76,99468,5313858
2024-02-23,921.48,931.89,910.16,920.57,277584,4733767
2024-02-26,915.92,953.36,906.92,944.36,116281,4983224
2024-02-27,935.67,944.49,915.24,924.06,405278,5294627
2024-02-28,916.58,941.87,910.86,936.16,333741,4964680
2024-02-29,936.27,946.01,922.43,932.17,231194,4726453
2024-03-01,932.29,945.74,918.35,931.8,216357,5299460
2024-03-04,931.32,944.29,905.17,918.14,180152,5424326
2024-03-05,922.99,928.6,908.53,914.15,280782,5119467
2024-03-06,903.53,943.11,892.41,931.99,166156,4654427
2024-03-07,933.59,948.27,925.68,940.35,225000,5321314
2024-03-08,946.73,977.89,933.57,964.72,309291,4730295
2024-03-11,959.99,987.88,953.92,981.8,151020,5222530
2024-03-12,980.18,1002.33,966.41,988.55,146968,4922067
2024-03-13,985.32,1027.61,972.06,1014.35,110071,4858206
2024-03-14,1010.4,1028.28,1003.44,1021.32,117458,5038582
2024-03-15,1019.87,1040.68,1013.34,1034.15,80167,5107010
2024-03-18,1040.57,1054.02,1016.78,1030.22,288078,4993450
2024-03-19,1038.45,1045.83,1024.35,1031.72,494118,5313925
2024-03-20,1030.22,1040.89,1011.18,1021.85,407883,5048797
2024-03-21,1030.31,1051.38,1016.05,1037.12,88701,5425014
2024-03-22,1037.28,1048.22,1009.12,1020.06,287362,5241600
2024-03-25,1027.84,1041.74,1018.29,1032.19,407226,4994050
2024-03-26,1031.78,1041.73,1019.9,1029.85,159160,4954938
2024-03-27,1030.44,1054.64,1023.79,1047.99,210406,4767695
2024-03-28,1049.66,1075.04,1034.59,1059.97,73286,5255791
2024-03-29,1074.62,1098.09,1065.37,1088.84,228534,5091743
2024-04-01,1092.87,1109.16,1084.68,1100.97,117511,4605702
2024-04-02,1097.59,1106.5,1067.79,1076.71,220993,5051444
2024-04-03,1081.24,1096.5,1060.93,1076.19,91626,4962764
2024-04-04,1074.5,1081.5,1051.58,1058.59,262367,5620120
2024-04-05,1056.33,1070.35,1037.17,1051.18,333810,4773044
2024-04-08,1055.33,1087.83,1042.49,1074.98,135196,4838523
2024-04-09,1075.13,1099.61,1061.0,1085.49,113279,5499895
2024-04-10,1086.8,1102.15,1059.73,1075.08,68054,5571263
2024-04-11,1075.14,1089.05,1046.02,1059.92,175056,5018281
2024-04-12,1061.47,1076.32,1046.1,1060.95,149533,5049478
2024-04-15,1062.91,1070.1,1035.73,1042.92,92093,5377659
2024-04-16,1034.14,1047.28,1020.2,1033.34,250842,4644290
2024-04-17,1036.33,1049.47,1025.38,1038.53,159705,4756373
2024-04-18,1034.09,1067.69,1022.98,1056.57,116798,5150325
2024-04-19,1049.95,1080.97,1035.44,1066.46,151567,5647100
2024-04-22,1066.19,1080.89,1017.44,1032.14,341712,5116199
2024-04-23,1032.52,1049.58,1020.15,1037.21,270368,5258236
2024-04-24,1034.08,1049.18,1023.7,1038.8,187411,5539966
2024-04-25,1042.56,1055.77,1032.35,1045.56,272563,5819376
2024-04-26,1039.46,1080.66,1029.66,1070.86,111928,5091416
2024-04-29,1068.97,1078.26,1030.54,1039.83,203263,5238870
2024-04-30,1037.19,1046.68,1021.98,1031.47,215288,5746548
2024-05-01,1031.26,1047.69,1024.42,1040.85,158127,4864360
2024-05-02,1042.11,1048.69,1011.18,1017.77,248650,5528810
2024-05-03,1013.31,1053.36,1000.23,1040.28,135382,4993943
2024-05-06,1043.55,1056.48,1033.43,1046.36,258069,5284685
2024-05-07,1046.64,1074.51,1031.93,1059.79,263550,5197126
2024-05-08,1051.07,1063.27,1039.38,1051.57,46513,5017257
2024-05-09,1042.62,1071.06,1036.13,1064.57,362661,5013707
2024-05-10,1064.51,1089.46,1056.76,1081.71,43575,5342523
2024-05-13,1080.67,1094.13,1072.43,1085.9,146979,5541141
2024-05-14,1085.41,1105.69,1069.84,1090.12,333950,5240845
2024-05-15,1089.99,1103.37,1081.56,1094.94,170660,5296365
2024-05-16,1096.01,1107.13,1070.74,1081.86,96084,5433694
2024-05-17,1086.31,1101.36,1065.03,1080.08,115751,5033042
2024-05-20,1074.86,1093.63,1059.45,1078.22,334210,5485646
2024-05-21,1072.73,1093.27,1064.21,1084.76,76520,5510536
2024-05-22,1079.6,1107.98,1072.75,1101.13,351712,6028030
2024-05-23,1102.51,1110.25,1077.16,1084.9,194565,5196460
2024-05-24,1090.77,1097.65,1076.59,1083.47,110180,5178018
2024-05-27,1081.44,1115.82,1073.14,1107.52,149419,5508641
2024-05-28,1095.48,1107.96,1083.7,1096.19,120265,5525468
2024-05-29,1088.07,1102.95,1068.86,1083.74,308409,5166529
2024-05-30,1079.81,1098.83,1068.43,1087.45,288452,5203542
2024-05-31,1084.82,1113.75,1072.44,1101.38,84667,5458076
2024-06-03,1099.42,1110.42,1091.1,1102.1,163452,5099806
2024-06-04,1102.28,1138.41,1087.95,1124.08,129894,5210087
2024-06-05,1122.55,1151.39,1109.84,1138.68,381866,5344906
2024-06-06,1143.87,1168.56,1128.52,1153.21,101826,5595721
2024-06-07,1149.83,1179.41,1133.49,1163.08,446050,5168156
2024-06-10,1158.72,1214.18,1148.11,1203.56,196698,4860625
2024-06-11,1206.07,1213.97,1192.68,1200.58,111871,4845239
2024-06-12,1192.57,1201.62,1157.75,1166.8,142548,5009797
2024-06-13,1168.78,1206.3,1157.31,1194.83,133955,4999047
2024-06-14,1195.36,1212.0,1170.87,1187.51,105742,5300039
2024-06-17,1186.75,1200.76,1175.94,1189.95,209711,5035635
2024-06-18,1198.17,1228.5,1183.0,1213.34,108240,5162312
2024-06-19,1210.06,1222.5,1173.63,1186.08,67230,5146703
2024-06-20,1196.7,1205.31,1156.73,1165.33,165418,5236080
2024-06-21,1164.19,1173.97,1129.39,1139.17,81197,5721675
2024-06-24,1132.84,1145.77,1113.76,1126.69,137309,5538763
2024-06-25,1127.03,1147.65,1113.82,1134.44,126946,5365649
2024-06-26,1129.14,1154.6,1118.19,1143.65,129374,5241965
2024-06-27,1139.92,1157.74,1130.97,1148.8,543918,5252072
2024-06-28,1150.78,1164.38,1112.49,1126.08,205721,5458685
2024-07-01,1128.8,1136.71,1081.63,1089.55,226105,5532087
2024-07-02,1086.6,1106.14,1071.39,1090.94,82279,5137217
2024-07-03,1095.62,1103.67,1075.99,1084.04,144219,5388418
2024-07-04,1089.49,1099.16,1082.15,1091.81,222731,4861670
2024-07-05,1098.63,1114.68,1087.46,1103.52,119827,5441656
2024-07-08,1106.05,1117.68,1094.65,1106.27,314929,5596491
2024-07-09,1112.83,1130.5,1101.4,1119.07,109614,5315161
2024-07-10,1109.92,1134.12,1099.15,1123.34,173319,5905753
2024-07-11,1121.79,1148.92,1105.43,1132.56,149200,5163282
2024-07-12,1128.29,1139.53,1110.36,1121.6,217125,5457767
2024-07-15,1122.18,1133.32,1108.1,1119.24,145194,5391964
2024-07-16,1116.46,1133.61,1105.83,1122.98,174665,5377475
2024-07-17,1122.17,1144.22,1114.92,1136.97,177727,5376568
2024-07-18,1146.27,1158.66,1118.67,1131.06,138535,5439319
2024-07-19,1130.22,1149.06,1121.36,1140.19,254898,5647588
2024-07-22,1142.24,1155.12,1123.48,1136.36,225317,5802270
2024-07-23,1135.22,1142.29,1127.91,1134.99,191332,5418296
2024-07-24,1135.36,1165.74,1118.89,1149.27,161271,5647375
2024-07-25,1149.3,1160.33,1106.08,1117.11,297849,5237622
2024-07-26,1119.28,1134.19,1081.95,1096.86,177753,5639437
2024-07-29,1102.41,1113.08,1063.41,1074.08,171566,5227417
2024-07-30,1081.77,1088.34,1032.31,1038.88,210747,5737823
2024-07-31,1040.28,1053.6,1015.9,1029.23,467131,6071518
2024-08-01,1031.86,1052.87,1019.96,1040.97,102323,5405959
2024-08-02,1035.76,1050.25,1022.71,1037.19,293901,4876892
2024-08-05,1036.8,1050.58,1026.89,1040.68,77612,5297635
2024-08-06,1044.93,1069.75,1032.94,1057.75,222951,5793790
2024-08-07,1061.73,1093.11,1047.45,1078.82,439597,5603408
2024-08-08,1079.82,1091.98,1066.11,1078.27,255354,5521750
2024-08-09,1082.43,1109.87,1072.73,1100.17,217811,5738572
2024-08-12,1102.51,1115.25,1089.44,1102.18,151122,5593064
2024-08-13,1107.93,1120.6,1076.74,1089.42,203128,5804991
2024-08-14,1090.79,1106.08,1065.32,1080.61,176317,5722066
2024-08-15,1078.94,1088.48,1048.65,1058.19,135007,5900107
2024-08-16,1059.74,1069.66,1035.26,1045.18,173015,5569758
2024-08-19,1031.86,1053.65,1018.49,1040.28,220855,5727052
2024-08-20,1042.01,1063.71,1031.28,1052.98,136279,5393031
2024-08-21,1036.28,1093.26,1023.1,1080.09,133643,5317038
2024-08-22,1072.0,1082.37,1048.82,1059.19,101311,5970634
2024-08-23,1061.27,1073.93,1053.1,1065.76,243150,5544741
2024-08-26,1067.97,1080.86,1037.44,1050.33,262691,5713367
2024-08-27,1045.02,1065.43,1037.68,1058.1,224561,5524960
2024-08-28,1054.82,1064.55,1046.87,1056.61,324051,5334992
2024-08-29,1062.9,1074.48,1017.87,1029.45,208982,5499660
2024-08-30,1027.28,1056.73,1014.45,1043.9,243306,5908905
2024-09-02,1054.08,1068.13,1021.25,1035.3,232813,5657297
2024-09-03,1035.29,1043.68,1019.43,1027.82,191052,5053765
2024-09-04,1029.65,1036.49,1005.67,1012.51,153378,5449195
2024-09-05,1019.63,1033.78,989.3,1003.45,605099,6024698
2024-09-06,1004.02,1017.4,996.81,1010.19,159547,5455286
2024-09-09,1005.79,1015.49,998.21,1007.92,143362,5041849
2024-09-10,1007.44,1021.66,999.0,1013.22,248470,6067648
