date,strike,CE_LTP,CE_IV,CE_OI,CE_Volume,PE_LTP,PE_IV,PE_OI,PE_Volume,spot
2023-01-13,2800,0.05,17.11,47076,11408,480.65,21.11,56198,12194,2299.67
2023-01-20,1900,525.53,19.12,66159,11842,0.05,24.12,36038,10505,2412.46
2023-01-20,1950,475.88,17.44,50043,7783,0.05,21.94,48861,14425,2412.46
2023-01-20,2000,426.27,20.51,130746,23863,0.31,24.51,80701,15540,2412.46
2023-01-20,2050,376.58,16.45,106910,36830,0.14,19.95,169608,42748,2412.46
2023-01-20,2100,327.15,18.38,196987,33794,0.8,21.38,83772,21976,2412.46
2023-01-20,2150,278.22,18.85,294523,101975,2.06,21.35,336728,52415,2412.46
2023-01-20,2200,228.13,14.44,410169,96868,1.24,16.44,641503,104453,2412.46
2023-01-20,2250,180.55,15.28,476878,143610,3.97,16.78,503836,124852,2412.46
2023-01-20,2300,140.72,18.35,417684,129981,14.35,19.35,234708,43955,2412.46
2023-01-20,2350,103.11,18.54,478335,91825,25.75,19.04,1187105,233324,2412.46
2023-01-20,2400,63.17,15.74,683267,150579,34.2,15.74,594541,178489,2412.46
2023-01-20,2450,45.61,18.23,710610,117852,67.5,18.63,525085,86984,2412.46
2023-01-20,2500,24.42,17.03,745101,152627,96.89,17.83,694542,122062,2412.46
2023-01-20,2550,13.67,17.31,522337,129796,136.22,18.51,459804,69704,2412.46
2023-01-20,2600,2.51,13.58,224754,45875,173.77,15.18,557978,92108,2412.46
2023-01-20,2650,3.6,17.77,216916,71526,225.03,19.77,176670,48113,2412.46
2023-01-20,2700,1.0,16.49,142281,29684,271.22,18.89,319912,104723,2412.46
2023-01-20,2750,0.12,14.51,178103,46436,319.16,17.31,180562,46517,2412.46
2023-01-20,2800,0.05,14.79,51884,11747,368.56,17.99,91618,28018,2412.46
2023-01-20,2850,0.05,13.02,73694,24791,417.97,16.62,35451,8047,2412.46
2023-01-20,2900,0.05,13.94,27540,9515,467.62,17.94,34356,11534,2412.46
2023-01-27,1900,506.88,18.99,22997,3833,0.05,23.99,32288,5429,2396.34
2023-01-27,1950,457.16,18.94,25609,3846,0.05,23.44,57532,18166,2396.34
2023-01-27,2000,407.44,19.58,39890,7113,0.11,23.58,139690,25514,2396.34
2023-01-27,2050,357.74,18.67,137899,35128,0.21,22.17,76125,25737,2396.34
2023-01-27,2100,308.17,18.93,175199,60605,0.63,21.93,184110,57765,2396.34
2023-01-27,2150,258.34,14.6,534953,116231,0.33,17.1,244423,47390,2396.34
2023-01-27,2200,208.89,14.11,298472,72389,0.87,16.11,402050,123307,2396.34
2023-01-27,2250,161.37,15.53,504360,125113,3.83,17.03,801731,159407,2396.34
2023-01-27,2300,122.34,18.97,610929,134052,15.08,19.97,506271,83134,2396.34
2023-01-27,2350,76.24,14.91,614261,164815,17.98,15.41,683281,203611,2396.34
2023-01-27,2400,51.93,17.46,668086,121237,42.27,17.46,1026285,303634,2396.34
2023-01-27,2450,22.54,14.49,183328,27734,63.62,14.89,731193,234960,2396.34
2023-01-27,2500,15.37,17.24,515132,141560,106.83,18.04,555121,188585,2396.34
2023-01-27,2550,2.62,13.27,639086,109035,143.31,14.47,745968,248818,2396.34
2023-01-27,2600,3.13,17.32,407854,95061,193.85,18.92,249538,85063,2396.34
2023-01-27,2650,0.34,14.48,681323,220482,239.84,16.48,314937,89490,2396.34
2023-01-27,2700,0.09,14.58,326838,86666,289.04,16.98,240736,73035,2396.34
2023-01-27,2750,0.19,18.06,180399,59555,339.05,20.86,116288,33631,2396.34
2023-01-27,2800,0.05,17.87,86837,25695,388.41,21.07,140135,47603,2396.34
2023-01-27,2850,0.05,12.29,17505,4040,437.86,15.89,48437,16159,2396.34
2023-01-27,2900,0.05,14.01,26303,8821,487.58,18.01,23127,5174,2396.34
2023-02-03,1900,503.57,17.51,21832,4721,0.05,22.51,29551,6170,2393.39
2023-02-03,1950,453.83,17.24,63083,16048,0.05,21.74,67109,19598,2393.39
2023-02-03,2000,404.1,14.76,77137,25565,0.05,18.76,127177,41129,2393.39
2023-02-03,2050,354.4,18.64,240602,69473,0.19,22.14,109223,30366,2393.39
2023-02-03,2100,304.85,19.32,201478,64634,0.67,22.32,251767,67383,2393.39
2023-02-03,2150,254.95,14.0,234045,51124,0.23,16.5,367312,117030,2393.39
2023-02-03,2200,206.53,17.42,211772,35706,2.44,19.42,462607,146904,2393.39
2023-02-03,2250,159.77,17.58,632270,115117,5.93,19.08,514469,115554,2393.39
2023-02-03,2300,117.07,17.87,292416,96458,13.1,18.87,705929,204934,2393.39
2023-02-03,2350,70.65,13.75,620427,152432,15.76,14.25,948072,312266,2393.39
2023-02-03,2400,42.97,15.06,288379,91572,36.72,15.06,1200008,236569,2393.39
2023-02-03,2450,24.53,16.04,564317,148246,69.0,16.44,674519,141209,2393.39
2023-02-03,2500,16.97,18.72,503730,169711,111.86,19.52,632092,150522,2393.39
2023-02-03,2550,8.25,18.59,602577,177120,153.0,19.79,857803,228165,2393.39
2023-02-03,2600,1.13,14.74,232735,45859,194.69,16.34,807470,263252,2393.39
2023-02-03,2650,0.09,12.84,291284,57960,242.75,14.84,222030,76687,2393.39
2023-02-03,2700,0.07,14.63,212936,73349,292.44,17.03,294236,50814,2393.39
2023-02-03,2750,0.06,16.46,126518,22880,342.15,19.26,183070,62014,2393.39
2023-02-03,2800,0.05,17.68,35986,8175,391.82,20.88,93694,22782,2393.39
2023-02-03,2850,0.05,13.98,72321,24734,441.36,17.58,37158,8679,2393.39
2023-02-03,2900,0.05,14.02,22575,5289,491.08,18.02,20977,5780,2393.39
2023-02-10,1950,502.77,19.38,21079,5783,0.05,24.38,17848,3284,2444.56
2023-02-10,2000,452.98,18.51,50939,11226,0.05,23.01,60347,13835,2444.56
2023-02-10,2050,403.19,16.19,74315,21424,0.05,20.19,78954,27180,2444.56
2023-02-10,2100,353.42,19.72,194125,54124,0.12,23.22,153236,39443,2444.56
2023-02-10,2150,303.62,15.04,127896,39864,0.05,18.04,421127,125436,2444.56
2023-02-10,2200,253.86,15.07,189180,58024,0.18,17.57,188020,63607,2444.56
2023-02-10,2250,204.38,15.54,628063,159854,0.8,17.54,366750,99438,2444.56
2023-02-10,2300,156.5,16.61,659583,204762,3.33,18.11,678285,190972,2444.56
2023-02-10,2350,112.76,17.51,879631,195236,9.75,18.51,752443,172499,2444.56
2023-02-10,2400,66.15,13.33,459644,142671,12.42,13.83,472980,137847,2444.56
2023-02-10,2450,39.11,15.31,1076800,331157,34.23,15.31,373208,101529,2444.56
2023-02-10,2500,24.66,17.99,481538,165637,70.46,18.39,1184171,196100,2444.56
2023-02-10,2550,10.98,17.46,754071,164262,107.02,18.26,850972,147507,2444.56
2023-02-10,2600,4.05,17.0,657858,126932,149.77,18.2,687603,106546,2444.56
2023-02-10,2650,2.11,18.36,644651,186855,197.46,19.96,413863,65922,2444.56
2023-02-10,2700,0.11,14.6,364544,79408,244.42,16.6,493499,86967,2444.56
2023-02-10,2750,0.05,13.31,206832,48636,293.91,15.71,158923,37270,2444.56
2023-02-10,2800,0.05,14.01,108385,25053,343.67,16.81,174369,47529,2444.56
2023-02-10,2850,0.05,16.78,140336,47438,393.48,19.98,121511,40496,2444.56
2023-02-10,2900,0.05,12.94,47914,14787,443.23,16.54,45222,13432,2444.56
2023-02-10,2950,0.05,17.84,16956,3779,493.03,21.84,20259,5695,2444.56
2023-02-17,2000,493.06,18.42,23075,4961,0.05,23.42,37144,8492,2484.26
2023-02-17,2050,443.28,16.17,41896,8468,0.05,20.67,55249,13298,2484.26
2023-02-17,2100,393.51,19.6,62153,16193,0.07,23.6,58328,15775,2484.26
2023-02-17,2150,343.73,17.43,158654,38986,0.08,20.93,81789,13476,2484.26
2023-02-17,2200,293.95,14.98,194267,30490,0.08,17.98,261009,70593,2484.26
2023-02-17,2250,244.38,16.71,248148,72195,0.65,19.21,276595,93175,2484.26
2023-02-17,2300,195.81,17.78,187784,49916,2.5,19.78,659361,180727,2484.26
2023-02-17,2350,146.3,14.3,393670,107068,2.73,15.8,274668,71022,2484.26
2023-02-17,2400,102.48,15.34,604097,107446,9.16,16.34,423624,130459,2484.26
2023-02-17,2450,63.91,15.06,510661,117787,19.96,15.56,523519,102569,2484.26
2023-02-17,2500,41.0,17.4,825972,150006,45.74,17.4,714463,189288,2484.26
2023-02-17,2550,18.14,15.73,424540,98890,73.52,16.13,658011,190200,2484.26
2023-02-17,2600,5.93,14.47,526419,134327,111.33,15.27,718542,143385,2484.26
2023-02-17,2650,2.55,15.41,442903,82435,157.63,16.61,1245533,433587,2484.26
2023-02-17,2700,0.33,13.71,469660,151339,204.59,15.31,399819,82221,2484.26
2023-02-17,2750,0.07,13.83,271341,71372,253.88,15.83,302514,51081,2484.26
2023-02-17,2800,0.05,15.13,115233,30245,303.58,17.53,176876,34851,2484.26
2023-02-17,2850,0.05,15.83,137478,21035,353.28,18.63,119419,25348,2484.26
2023-02-17,2900,0.05,14.62,61452,18241,402.99,17.82,62475,16479,2484.26
2023-02-17,2950,0.05,15.41,35385,8328,452.76,19.01,94107,20845,2484.26
2023-02-17,3000,0.05,16.77,42073,6510,502.54,20.77,49002,7432,2484.26
2023-02-24,2000,501.64,20.1,28036,7517,0.07,25.1,24072,4695,2489.02
2023-02-24,2050,451.95,17.47,56081,18024,0.05,21.97,56443,18806,2489.02
2023-02-24,2100,402.27,15.12,113308,34850,0.05,19.12,83510,18302,2489.02
2023-02-24,2150,352.64,17.31,92793,27716,0.35,20.81,142373,33626,2489.02
2023-02-24,2200,303.17,17.45,214699,69403,0.9,20.45,213314,44886,2489.02
2023-02-24,2250,253.99,16.99,590165,105595,1.82,19.49,182098,50255,2489.02
2023-02-24,2300,207.14,18.52,371261,81964,5.6,20.52,546684,179678,2489.02
2023-02-24,2350,163.93,19.6,663024,102657,12.6,21.1,533038,134109,2489.02
2023-02-24,2400,116.83,16.33,537104,96268,14.71,17.33,970900,267386,2489.02
2023-02-24,2450,76.17,14.78,721687,193074,23.0,15.28,795948,202094,2489.02
2023-02-24,2500,47.73,15.19,486764,133761,42.94,15.19,697380,189131,2489.02
2023-02-24,2550,31.61,16.91,427469,133766,77.63,17.31,313241,94586,2489.02
2023-02-24,2600,18.33,17.31,284860,79423,114.81,18.11,547799,137918,2489.02
2023-02-24,2650,9.97,17.61,363760,67671,156.4,18.81,490008,123776,2489.02
2023-02-24,2700,2.73,15.5,197597,53904,198.22,17.1,401239,108769,2489.02
2023-02-24,2750,2.58,18.22,242970,71890,247.9,20.22,338118,67182,2489.02
2023-02-24,2800,0.15,14.08,157015,36411,293.87,16.48,307936,106248,2489.02
2023-02-24,2850,0.18,16.35,90090,18648,343.66,19.15,222779,72946,2489.02
2023-02-24,2900,0.05,12.9,109654,21193,392.73,16.1,130341,33988,2489.02
2023-02-24,2950,0.05,13.28,48723,9713,442.39,16.88,63288,18801,2489.02
2023-02-24,3000,0.05,15.12,40734,10389,492.09,19.12,32270,6538,2489.02
2023-03-03,2050,494.33,16.88,29139,6754,0.09,21.88,46799,7111,2527.49
2023-03-03,2100,444.77,18.07,59370,11364,0.36,22.57,39046,6358,2527.49
2023-03-03,2150,395.26,17.84,96229,25356,0.7,21.84,103125,23056,2527.49
2023-03-03,2200,345.78,16.73,193710,40633,1.0,20.23,126722,26288,2527.49
2023-03-03,2250,298.27,20.09,193117,61718,4.67,23.09,188643,42397,2527.49
2023-03-03,2300,248.15,16.31,221469,53003,3.7,18.81,273154,70976,2527.49
2023-03-03,2350,201.51,16.52,353789,113828,7.4,18.52,754740,243483,2527.49
2023-03-03,2400,158.44,16.98,274260,49940,14.34,18.48,463826,81387,2527.49
2023-03-03,2450,112.88,14.59,435882,129354,17.81,15.59,472316,75561,2527.49
2023-03-03,2500,73.73,13.35,796805,208665,27.29,13.85,433516,106898,2527.49
2023-03-03,2550,57.66,16.88,907553,194698,59.23,16.88,981488,155170,2527.49
2023-03-03,2600,36.55,16.77,650004,173577,89.03,17.17,1544024,427397,2527.49
2023-03-03,2650,21.61,16.65,616189,149242,124.62,17.45,577591,165522,2527.49
2023-03-03,2700,7.21,14.13,773259,221586,159.77,15.33,590319,191416,2527.49
2023-03-03,2750,3.92,14.8,560728,184436,205.94,16.4,718063,233719,2527.49
2023-03-03,2800,1.24,14.06,368914,100320,252.13,16.06,156550,54580,2527.49
2023-03-03,2850,0.67,14.84,187000,51585,300.9,17.24,346261,97480,2527.49
2023-03-03,2900,0.75,17.03,109446,30621,350.73,19.83,103286,20679,2527.49
2023-03-03,2950,0.05,12.57,66820,21025,398.44,15.77,65198,17517,2527.49
2023-03-03,3000,0.17,17.5,57420,17908,448.71,21.1,39970,7586,2527.49
2023-03-03,3050,0.08,17.9,21204,3953,498.04,21.9,38860,10145,2527.49
2023-03-10,2100,522.51,20.41,21241,3412,0.3,25.41,34914,8856,2605.64
2023-03-10,2150,472.97,20.14,62392,19799,0.54,24.64,110892,19550,2605.64
2023-03-10,2200,423.33,17.17,83347,26811,0.38,21.17,85106,26169,2605.64
2023-03-10,2250,373.8,16.41,224260,55680,0.61,19.91,88281,15076,2605.64
2023-03-10,2300,325.55,19.76,251613,71655,3.27,22.76,275760,83888,2605.64
2023-03-10,2350,275.03,14.67,338950,90661,1.54,17.17,254463,78111,2605.64
2023-03-10,2400,226.63,14.71,341633,56764,3.34,16.71,323359,106327,2605.64
2023-03-10,2450,179.05,13.98,389819,128822,5.69,15.48,501191,128776,2605.64
2023-03-10,2500,140.71,16.62,588436,166779,17.41,17.62,1363139,368505,2605.64
2023-03-10,2550,101.63,15.97,464363,156866,27.04,16.47,1030681,216251,2605.64
2023-03-10,2600,69.55,15.76,579541,159972,43.05,15.76,452472,92526,2605.64
2023-03-10,2650,54.96,18.6,632303,157698,79.46,19.0,1008680,231932,2605.64
2023-03-10,2700,26.41,15.48,759851,260803,101.62,16.28,418727,84032,2605.64
2023-03-10,2750,19.92,17.49,902446,263969,145.49,18.69,572619,191769,2605.64
2023-03-10,2800,7.21,15.22,532338,102150,182.02,16.82,753752,254820,2605.64
2023-03-10,2850,7.18,18.13,493872,163267,232.01,20.13,152524,39982,2605.64
2023-03-10,2900,0.99,14.26,204599,43687,273.58,16.66,274524,83255,2605.64
2023-03-10,2950,1.82,17.94,93478,19145,324.7,20.74,105153,34595,2605.64
2023-03-10,3000,0.25,15.38,84441,18006,371.4,18.58,205571,38569,2605.64
2023-03-10,3050,0.09,15.44,71911,11508,420.53,19.04,37235,11487,2605.64
2023-03-10,3100,0.05,13.65,16941,2953,469.63,17.65,26143,5873,2605.64
2023-03-17,2050,523.24,20.54,52476,11342,0.05,25.54,46951,16225,2563.04
2023-03-17,2100,473.49,20.29,36779,11028,0.05,24.79,49976,14600,2563.04
2023-03-17,2150,423.74,17.76,62236,15632,0.05,21.76,150146,27357,2563.04
2023-03-17,2200,373.98,15.86,201176,48953,0.05,19.36,189977,45340,2563.04
2023-03-17,2250,324.43,19.7,183440,36702,0.65,22.7,315865,108615,2563.04
2023-03-17,2300,274.71,17.04,476552,137077,0.67,19.54,422507,106652,2563.04
2023-03-17,2350,225.32,15.99,399808,120498,1.26,17.99,352236,66962,2563.04
2023-03-17,2400,175.91,13.74,423068,147516,1.68,15.24,291926,55731,2563.04
2023-03-17,2450,134.88,18.28,307594,102461,11.27,19.28,508529,132163,2563.04
2023-03-17,2500,91.99,16.52,708789,216364,17.59,17.02,1247921,332802,2563.04
2023-03-17,2550,62.38,17.84,421593,87004,36.65,17.84,938600,169327,2563.04
2023-03-17,2600,33.67,16.29,269417,49982,58.77,16.69,598677,186403,2563.04
2023-03-17,2650,12.23,13.86,463680,88448,87.69,14.66,812866,171250,2563.04
2023-03-17,2700,11.68,18.44,211143,31902,137.39,19.64,499366,125560,2563.04
2023-03-17,2750,4.86,17.81,360368,57482,180.03,19.41,333433,50222,2563.04
2023-03-17,2800,1.02,15.83,159955,44618,225.07,17.83,241545,60015,2563.04
2023-03-17,2850,0.2,15.03,157565,54092,273.44,17.43,140133,36636,2563.04
2023-03-17,2900,0.08,15.7,152955,23547,322.9,18.5,117986,34423,2563.04
2023-03-17,2950,0.05,16.9,123499,20808,372.56,20.1,234056,50913,2563.04
2023-03-17,3000,0.05,16.13,31766,5309,422.12,19.73,60664,14145,2563.04
2023-03-17,3050,0.05,12.68,24940,7872,471.79,16.68,34803,9619,2563.04
2023-03-24,2100,505.2,16.26,21827,5467,0.05,21.26,23040,3835,2592.35
2023-03-24,2150,455.53,20.07,36641,5769,0.21,24.57,76216,14997,2592.35
2023-03-24,2200,405.82,16.59,60682,15781,0.11,20.59,84167,17926,2592.35
2023-03-24,2250,356.18,17.2,57479,14567,0.39,20.7,55080,11890,2592.35
2023-03-24,2300,306.7,17.24,145040,37322,0.95,20.24,204540,51467,2592.35
2023-03-24,2350,257.96,17.97,232637,55255,2.59,20.47,297467,95382,2592.35
2023-03-24,2400,208.88,15.96,400690,66803,3.34,17.96,476893,133689,2592.35
2023-03-24,2450,161.39,15.04,419377,84641,5.86,16.54,669071,223614,2592.35
2023-03-24,2500,126.84,19.26,499508,97378,21.5,20.26,752982,114295,2592.35
2023-03-24,2550,80.67,15.2,502769,174626,24.06,15.7,534143,99677,2592.35
2023-03-24,2600,50.6,15.16,522857,129438,42.34,15.16,482925,84622,2592.35
2023-03-24,2650,27.09,14.51,761350,160833,69.68,14.91,921090,149753,2592.35
2023-03-24,2700,21.97,18.03,456553,103500,115.14,18.83,449273,126710,2592.35
2023-03-24,2750,6.03,14.52,376724,88536,148.73,15.72,276251,54638,2592.35
2023-03-24,2800,6.27,18.13,210936,57077,199.07,19.73,252218,82299,2592.35
2023-03-24,2850,1.27,15.51,224630,73655,242.73,17.51,453553,121212,2592.35
2023-03-24,2900,0.21,14.19,175986,28047,290.65,16.59,192423,51252,2592.35
2023-03-24,2950,0.09,14.88,230573,39745,340.06,17.68,278281,56972,2592.35
2023-03-24,3000,0.05,14.91,61418,13603,389.51,18.11,74144,23299,2592.35
2023-03-24,3050,0.05,16.8,58836,16768,439.25,20.4,49676,9416,2592.35
2023-03-24,3100,0.05,17.6,28353,7392,488.87,21.6,47352,10069,2592.35
2023-03-31,2100,493.74,16.78,25188,4346,0.09,21.78,17114,3501,2577.29
2023-03-31,2150,444.13,15.76,90254,17847,0.13,20.26,58658,11221,2577.29
2023-03-31,2200,394.72,18.86,97273,32540,0.97,22.86,153326,36278,2577.29
2023-03-31,2250,345.32,17.98,222009,43466,1.48,21.48,182370,31798,2577.29
2023-03-31,2300,295.92,16.37,305374,66152,1.86,19.37,184770,46770,2577.29
2023-03-31,2350,248.67,18.01,259447,70221,5.43,20.51,402033,70038,2577.29
2023-03-31,2400,200.75,16.47,499103,106320,7.31,18.47,296932,66127,2577.29
2023-03-31,2450,152.4,13.96,292568,62337,8.4,15.46,493515,132655,2577.29
2023-03-31,2500,114.65,15.57,441446,101987,20.4,16.57,522653,170956,2577.29
2023-03-31,2550,72.7,13.24,591685,107516,27.0,13.74,498261,104407,2577.29
2023-03-31,2600,48.6,14.44,398713,96129,50.94,14.44,682803,220787,2577.29
2023-03-31,2650,32.69,15.74,553531,172216,85.95,16.14,294077,67047,2577.29
2023-03-31,2700,19.69,16.09,513876,79253,123.45,16.89,493504,147781,2577.29
2023-03-31,2750,16.3,18.66,302887,92975,170.35,19.86,520932,102249,2577.29
2023-03-31,2800,4.46,15.37,508066,105659,207.43,16.97,412221,76061,2577.29
2023-03-31,2850,1.17,14.05,208415,57156,252.9,16.05,246649,84222,2577.29
2023-03-31,2900,0.94,15.67,207946,60790,302.25,18.07,152819,33314,2577.29
2023-03-31,2950,0.31,15.37,122871,24873,350.72,18.17,141757,34593,2577.29
2023-03-31,3000,0.48,18.04,117470,37467,400.79,21.24,98852,24757,2577.29
2023-03-31,3050,0.05,12.91,59010,14003,448.9,16.51,65685,19949,2577.29
2023-03-31,3100,0.05,16.47,49532,7818,498.73,20.47,60833,11893,2577.29
2023-04-07,2100,518.78,20.74,25885,7428,0.11,25.74,20027,3387,2605.52
2023-04-07,2150,469.11,20.29,47460,12367,0.21,24.79,38057,8456,2605.52
2023-04-07,2200,419.4,14.78,67081,20408,0.05,18.78,79124,18674,2605.52
2023-04-07,2250,369.83,18.45,97725,31753,0.55,21.95,190535,33342,2605.52
2023-04-07,2300,320.28,17.36,219595,61961,0.86,20.36,307960,81001,2605.52
2023-04-07,2350,270.68,15.32,117230,28094,1.0,17.82,304558,61846,2605.52
2023-04-07,2400,221.83,15.24,400245,78968,2.33,17.24,351290,105140,2605.52
2023-04-07,2450,175.29,15.98,431344,97706,6.14,17.48,625050,171482,2605.52
2023-04-07,2500,133.38,16.89,439758,100246,14.1,17.89,267200,74209,2605.52
2023-04-07,2550,88.58,14.2,431560,85240,18.23,14.7,750152,142474,2605.52
2023-04-07,2600,66.95,17.77,560353,187867,45.03,17.77,289612,65631,2605.52
2023-04-07,2650,31.03,13.85,560543,189886,60.01,14.25,546129,185440,2605.52
2023-04-07,2700,16.14,14.05,520535,113679,95.61,14.85,483190,85524,2605.52
2023-04-07,2750,10.25,15.67,433867,118794,139.77,16.87,318092,109779,2605.52
2023-04-07,2800,1.99,12.96,575297,180917,180.27,14.56,662256,121976,2605.52
2023-04-07,2850,2.17,15.95,499903,89697,230.38,17.95,453199,144774,2605.52
2023-04-07,2900,0.53,14.92,167970,33846,277.62,17.32,437684,132207,2605.52
2023-04-07,2950,0.05,12.37,163187,35000,326.06,15.17,137656,30956,2605.52
2023-04-07,3000,0.05,14.54,109714,36843,375.83,17.74,124508,24159,2605.52
2023-04-07,3050,0.05,15.39,56519,16097,425.44,18.99,67402,21562,2605.52
2023-04-07,3100,0.05,16.16,13414,3990,475.07,20.16,56717,12948,2605.52
2023-04-14,2000,526.46,19.34,16966,2929,0.05,24.34,29405,8302,2514.99
2023-04-14,2050,476.75,18.09,54861,17732,0.05,22.59,27464,7449,2514.99
2023-04-14,2100,427.05,19.06,92742,24774,0.11,23.06,93118,24110,2514.99
2023-04-14,2150,377.34,17.43,71168,11835,0.14,20.93,94638,22872,2514.99
2023-04-14,2200,327.7,17.47,290420,69948,0.4,20.47,242941,60810,2514.99
2023-04-14,2250,278.71,19.29,216398,44187,1.75,21.79,211391,73155,2514.99
2023-04-14,2300,228.97,16.07,473362,86485,1.62,18.07,300806,75468,2514.99
2023-04-14,2350,180.04,14.54,446807,79769,2.59,16.04,524869,83865,2514.99
2023-04-14,2400,140.26,18.78,461835,122595,13.28,19.78,462333,115151,2514.99
2023-04-14,2450,92.79,14.82,803013,222896,14.82,15.32,905417,161995,2514.99
2023-04-14,2500,58.42,14.74,354318,91058,29.09,14.74,813939,152756,2514.99
2023-04-14,2550,28.19,12.98,1541873,459309,49.7,13.38,375860,75601,2514.99
2023-04-14,2600,19.21,15.78,503610,77827,91.26,16.58,297635,74822,2514.99
2023-04-14,2650,11.33,16.97,693013,183697,133.44,18.17,564723,133000,2514.99
2023-04-14,2700,1.46,12.84,244089,46864,172.16,14.44,974927,270557,2514.99
2023-04-14,2750,1.26,15.31,290446,44568,221.7,17.31,301073,104827,2514.99
2023-04-14,2800,0.67,16.38,210765,40204,270.58,18.78,175807,44842,2514.99
2023-04-14,2850,0.13,15.43,260196,83817,319.2,18.23,199962,41331,2514.99
2023-04-14,2900,0.05,12.79,34060,7078,368.42,15.99,61183,16536,2514.99
2023-04-14,2950,0.05,12.57,29926,6125,418.1,16.17,43884,8470,2514.99
2023-04-14,3000,0.05,13.4,28453,6714,467.81,17.4,32562,8201,2514.99
2023-04-21,2050,509.4,19.66,19109,4859,0.09,24.66,34053,9888,2545.68
2023-04-21,2100,459.73,16.29,34518,5980,0.05,20.79,34394,5689,2545.68
2023-04-21,2150,410.13,19.39,103941,30339,0.43,23.39,118332,32028,2545.68
2023-04-21,2200,360.44,16.46,121450,31544,0.32,19.96,192998,55157,2545.68
2023-04-21,2250,311.06,17.37,147034,44912,1.07,20.37,148473,41984,2545.68
2023-04-21,2300,262.66,18.54,266693,61847,3.16,21.04,289401,46298,2545.68
2023-04-21,2350,212.38,14.2,618719,200650,2.09,16.2,721008,176053,2545.68
