date,strike,CE_LTP,CE_IV,CE_OI,CE_Volume,PE_LTP,PE_IV,PE_OI,PE_Volume,spot
2023-02-03,1300,151.79,17.58,632270,115117,0.47,19.08,514469,115554,1444.57
2023-02-03,1350,103.93,17.87,292416,96458,2.68,18.87,705929,204934,1444.57
2023-02-03,1400,56.89,13.75,620427,152432,5.32,14.25,948072,312266,1444.57
2023-02-03,1450,25.2,15.06,288379,91572,22.86,15.06,1200008,236569,1444.57
2023-02-03,1500,8.9,16.04,564317,148246,56.8,16.44,674519,141209,1444.57
2023-02-03,1550,3.88,18.72,503730,169711,101.62,19.52,632092,150522,1444.57
2023-02-03,1600,0.91,18.59,602577,177120,148.15,19.79,857803,228165,1444.57
2023-02-03,1650,0.05,14.74,232735,45859,196.64,16.34,807470,263252,1444.57
2023-02-03,1700,0.05,12.84,291284,57960,246.33,14.84,222030,76687,1444.57
2023-02-03,1750,0.05,14.63,212936,73349,296.06,17.03,294236,50814,1444.57
2023-02-03,1800,0.05,16.46,126518,22880,345.79,19.26,183070,62014,1444.57
2023-02-03,1850,0.05,17.68,35986,8175,395.52,20.88,93694,22782,1444.57
2023-02-03,1900,0.05,13.98,72321,24734,445.25,17.58,37158,8679,1444.57
2023-02-03,1950,0.05,14.02,22575,5289,494.99,18.02,20977,5780,1444.57
2023-02-10,1000,479.37,19.38,21079,5783,0.05,24.38,17848,3284,1475.16
2023-02-10,1050,429.58,18.51,50939,11226,0.05,23.01,60347,13835,1475.16
2023-02-10,1100,379.79,16.19,74315,21424,0.05,20.19,78954,27180,1475.16
2023-02-10,1150,330.0,19.72,194125,54124,0.05,23.22,153236,39443,1475.16
2023-02-10,1200,280.21,15.04,127896,39864,0.05,18.04,421127,125436,1475.16
2023-02-10,1250,230.42,15.07,189180,58024,0.05,17.57,188020,63607,1475.16
2023-02-10,1300,180.64,15.54,628063,159854,0.05,17.54,366750,99438,1475.16
2023-02-10,1350,131.07,16.61,659583,204762,0.42,18.11,678285,190972,1475.16
2023-02-10,1400,83.77,17.51,879631,195236,3.34,18.51,752443,172499,1475.16
2023-02-10,1450,38.63,13.33,459644,142671,7.95,13.83,472980,137847,1475.16
2023-02-10,1500,14.21,15.31,1076800,331157,32.73,15.31,373208,101529,1475.16
2023-02-10,1550,5.3,17.99,481538,165637,73.96,18.39,1184171,196100,1475.16
2023-02-10,1600,0.94,17.46,754071,164262,119.3,18.26,850972,147507,1475.16
2023-02-10,1650,0.1,17.0,657858,126932,168.07,18.2,687603,106546,1475.16
2023-02-10,1700,0.05,18.36,644651,186855,217.74,19.96,413863,65922,1475.16
2023-02-10,1750,0.05,14.6,364544,79408,267.47,16.6,493499,86967,1475.16
2023-02-10,1800,0.05,13.31,206832,48636,317.26,15.71,158923,37270,1475.16
2023-02-10,1850,0.05,14.01,108385,25053,367.05,16.81,174369,47529,1475.16
2023-02-10,1900,0.05,16.78,140336,47438,416.84,19.98,121511,40496,1475.16
2023-02-10,1950,0.05,12.94,47914,14787,466.63,16.54,45222,13432,1475.16
2023-02-10,2000,0.05,17.84,16956,3779,516.42,21.84,20259,5695,1475.16
2023-02-17,1000,503.22,18.42,23075,4961,0.05,23.42,37144,8492,1498.82
2023-02-17,1050,453.44,16.17,41896,8468,0.05,20.67,55249,13298,1498.82
2023-02-17,1100,403.66,19.6,62153,16193,0.05,23.6,58328,15775,1498.82
2023-02-17,1150,353.88,17.43,158654,38986,0.05,20.93,81789,13476,1498.82
2023-02-17,1200,304.1,14.98,194267,30490,0.05,17.98,261009,70593,1498.82
2023-02-17,1250,254.32,16.71,248148,72195,0.05,19.21,276595,93175,1498.82
2023-02-17,1300,204.55,17.78,187784,49916,0.05,19.78,659361,180727,1498.82
2023-02-17,1350,154.78,14.3,393670,107068,0.05,15.8,274668,71022,1498.82
2023-02-17,1400,105.62,15.34,604097,107446,0.91,16.34,423624,130459,1498.82
2023-02-17,1450,59.9,15.06,510661,117787,5.15,15.56,523519,102569,1498.82
2023-02-17,1500,28.87,17.4,825972,150006,23.45,17.4,714463,189288,1498.82
2023-02-17,1550,8.03,15.73,424540,98890,52.86,16.13,658011,190200,1498.82
2023-02-17,1600,1.09,14.47,526419,134327,95.55,15.27,718542,143385,1498.82
2023-02-17,1650,0.18,15.41,442903,82435,144.24,16.61,1245533,433587,1498.82
2023-02-17,1700,0.05,13.71,469660,151339,193.71,15.31,399819,82221,1498.82
2023-02-17,1750,0.05,13.83,271341,71372,243.48,15.83,302514,51081,1498.82
2023-02-17,1800,0.05,15.13,115233,30245,293.26,17.53,176876,34851,1498.82
2023-02-17,1850,0.05,15.83,137478,21035,343.04,18.63,119419,25348,1498.82
2023-02-17,1900,0.05,14.62,61452,18241,392.82,17.82,62475,16479,1498.82
2023-02-17,1950,0.05,15.41,35385,8328,442.6,19.01,94107,20845,1498.82
2023-02-17,2000,0.05,16.77,42073,6510,492.38,20.77,49002,7432,1498.82
2023-02-24,1000,507.71,20.1,28036,7517,0.05,25.1,24072,4695,1501.4
2023-02-24,1050,458.02,17.47,56081,18024,0.05,21.97,56443,18806,1501.4
2023-02-24,1100,408.34,15.12,113308,34850,0.05,19.12,83510,18302,1501.4
2023-02-24,1150,358.66,17.31,92793,27716,0.05,20.81,142373,33626,1501.4
2023-02-24,1200,308.97,17.45,214699,69403,0.05,20.45,213314,44886,1501.4
2023-02-24,1250,259.29,16.99,590165,105595,0.05,19.49,182098,50255,1501.4
2023-02-24,1300,209.68,18.52,371261,81964,0.21,20.52,546684,179678,1501.4
2023-02-24,1350,160.81,19.6,663024,102657,1.37,21.1,533038,134109,1501.4
2023-02-24,1400,112.07,16.33,537104,96268,2.4,17.33,970900,267386,1501.4
2023-02-24,1450,66.8,14.78,721687,193074,6.83,15.28,795948,202094,1501.4
2023-02-24,1500,33.03,15.19,486764,133761,22.16,15.19,697380,189131,1501.4
2023-02-24,1550,15.24,16.91,427469,133766,54.71,17.31,313241,94586,1501.4
2023-02-24,1600,5.51,17.31,284860,79423,94.85,18.11,547799,137918,1501.4
2023-02-24,1650,1.66,17.61,363760,67671,140.47,18.81,490008,123776,1501.4
2023-02-24,1700,0.14,15.5,197597,53904,188.18,17.1,401239,108769,1501.4
2023-02-24,1750,0.1,18.22,242970,71890,237.81,20.22,338118,67182,1501.4
2023-02-24,1800,0.05,14.08,157015,36411,287.25,16.48,307936,106248,1501.4
2023-02-24,1850,0.05,16.35,90090,18648,336.93,19.15,222779,72946,1501.4
2023-02-24,1900,0.05,12.9,109654,21193,386.61,16.1,130341,33988,1501.4
2023-02-24,1950,0.05,13.28,48723,9713,436.3,16.88,63288,18801,1501.4
2023-02-24,2000,0.05,15.12,40734,10389,485.98,19.12,32270,6538,1501.4
2023-03-03,1000,532.51,16.88,29139,6754,0.05,21.88,46799,7111,1524.3
2023-03-03,1050,482.92,18.07,59370,11364,0.05,22.57,39046,6358,1524.3
2023-03-03,1100,433.33,17.84,96229,25356,0.05,21.84,103125,23056,1524.3
2023-03-03,1150,383.74,16.73,193710,40633,0.05,20.23,126722,26288,1524.3
2023-03-03,1200,334.16,20.09,193117,61718,0.05,23.09,188643,42397,1524.3
2023-03-03,1250,284.57,16.31,221469,53003,0.05,18.81,273154,70976,1524.3
2023-03-03,1300,235.01,16.52,353789,113828,0.12,18.52,754740,243483,1524.3
2023-03-03,1350,185.77,16.98,274260,49940,0.68,18.48,463826,81387,1524.3
2023-03-03,1400,136.68,14.59,435882,129354,1.28,15.59,472316,75561,1524.3
2023-03-03,1450,89.5,13.35,796805,208665,3.76,13.85,433516,106898,1524.3
2023-03-03,1500,56.14,16.88,907553,194698,19.52,16.88,981488,155170,1524.3
2023-03-03,1550,29.04,16.77,650004,173577,42.84,17.17,1544024,427397,1524.3
2023-03-03,1600,12.61,16.65,616189,149242,76.52,17.45,577591,165522,1524.3
2023-03-03,1650,2.44,14.13,773259,221586,115.56,15.33,590319,191416,1524.3
2023-03-03,1700,0.72,14.8,560728,184436,163.06,16.4,718063,233719,1524.3
2023-03-03,1750,0.09,14.06,368914,100320,211.61,16.06,156550,54580,1524.3
2023-03-03,1800,0.05,14.84,187000,51585,261.03,17.24,346261,97480,1524.3
2023-03-03,1850,0.05,17.03,109446,30621,310.62,19.83,103286,20679,1524.3
2023-03-03,1900,0.05,12.57,66820,21025,360.1,15.77,65198,17517,1524.3
2023-03-03,1950,0.05,17.5,57420,17908,409.7,21.1,39970,7586,1524.3
2023-03-03,2000,0.05,17.9,21204,3953,459.28,21.9,38860,10145,1524.3
2023-03-10,1050,529.54,20.41,21241,3412,0.05,25.41,34914,8856,1571.12
2023-03-10,1100,479.94,20.14,62392,19799,0.05,24.64,110892,19550,1571.12
2023-03-10,1150,430.35,17.17,83347,26811,0.05,21.17,85106,26169,1571.12
2023-03-10,1200,380.75,16.41,224260,55680,0.05,19.91,88281,15076,1571.12
2023-03-10,1250,331.15,19.76,251613,71655,0.05,22.76,275760,83888,1571.12
2023-03-10,1300,281.55,14.67,338950,90661,0.05,17.17,254463,78111,1571.12
2023-03-10,1350,231.96,14.71,341633,56764,0.06,16.71,323359,106327,1571.12
2023-03-10,1400,182.45,13.98,389819,128822,0.25,15.48,501191,128776,1571.12
2023-03-10,1450,134.89,16.62,588436,166779,2.78,17.62,1363139,368505,1571.12
2023-03-10,1500,90.0,15.97,464363,156866,7.48,16.47,1030681,216251,1571.12
2023-03-10,1550,52.6,15.76,579541,159972,19.04,15.76,452472,92526,1571.12
2023-03-10,1600,32.23,18.6,632303,157698,49.12,19.0,1008680,231932,1571.12
2023-03-10,1650,10.49,15.48,759851,260803,77.43,16.28,418727,84032,1571.12
2023-03-10,1700,5.49,17.49,902446,263969,122.09,18.69,572619,191769,1571.12
2023-03-10,1750,0.86,15.22,532338,102150,166.37,16.82,753752,254820,1571.12
2023-03-10,1800,0.7,18.13,493872,163267,215.79,20.13,152524,39982,1571.12
2023-03-10,1850,0.05,14.26,204599,43687,264.12,16.66,274524,83255,1571.12
2023-03-10,1900,0.05,17.94,93478,19145,313.82,20.74,105153,34595,1571.12
2023-03-10,1950,0.05,15.38,84441,18006,363.25,18.58,205571,38569,1571.12
2023-03-10,2000,0.05,15.44,71911,11508,412.84,19.04,37235,11487,1571.12
2023-03-10,2050,0.05,13.65,16941,2953,462.43,17.65,26143,5873,1571.12
2023-03-17,1050,500.35,20.54,52476,11342,0.05,25.54,46951,16225,1545.13
2023-03-17,1100,450.6,20.29,36779,11028,0.05,24.79,49976,14600,1545.13
2023-03-17,1150,400.85,17.76,62236,15632,0.05,21.76,150146,27357,1545.13
2023-03-17,1200,351.1,15.86,201176,48953,0.05,19.36,189977,45340,1545.13
2023-03-17,1250,301.35,19.7,183440,36702,0.05,22.7,315865,108615,1545.13
2023-03-17,1300,251.6,17.04,476552,137077,0.05,19.54,422507,106652,1545.13
2023-03-17,1350,201.85,15.99,399808,120498,0.05,17.99,352236,66962,1545.13
2023-03-17,1400,152.13,13.74,423068,147516,0.1,15.24,291926,55731,1545.13
2023-03-17,1450,104.99,18.28,307594,102461,3.27,19.28,508529,132163,1545.13
2023-03-17,1500,60.85,16.52,708789,216364,8.86,17.02,1247921,332802,1545.13
2023-03-17,1550,30.76,17.84,421593,87004,27.92,17.84,938600,169327,1545.13
2023-03-17,1600,9.94,16.29,269417,49982,57.39,16.69,598677,186403,1545.13
2023-03-17,1650,1.24,13.86,463680,88448,98.29,14.66,812866,171250,1545.13
2023-03-17,1700,1.03,18.44,211143,31902,147.86,19.64,499366,125560,1545.13
2023-03-17,1750,0.15,17.81,360368,57482,196.47,19.41,333433,50222,1545.13
2023-03-17,1800,0.05,15.83,159955,44618,245.94,17.83,241545,60015,1545.13
2023-03-17,1850,0.05,15.03,157565,54092,295.67,17.43,140133,36636,1545.13
2023-03-17,1900,0.05,15.7,152955,23547,345.42,18.5,117986,34423,1545.13
2023-03-17,1950,0.05,16.9,123499,20808,395.17,20.1,234056,50913,1545.13
2023-03-17,2000,0.05,16.13,31766,5309,444.92,19.73,60664,14145,1545.13
2023-03-17,2050,0.05,12.68,24940,7872,494.67,16.68,34803,9619,1545.13
2023-03-24,1050,518.91,16.26,21827,5467,0.05,21.26,23040,3835,1562.49
2023-03-24,1100,469.22,20.07,36641,5769,0.05,24.57,76216,14997,1562.49
2023-03-24,1150,419.53,16.59,60682,15781,0.05,20.59,84167,17926,1562.49
2023-03-24,1200,369.83,17.2,57479,14567,0.05,20.7,55080,11890,1562.49
2023-03-24,1250,320.14,17.24,145040,37322,0.05,20.24,204540,51467,1562.49
2023-03-24,1300,270.45,17.97,232637,55255,0.05,20.47,297467,95382,1562.49
2023-03-24,1350,220.76,15.96,400690,66803,0.05,17.96,476893,133689,1562.49
2023-03-24,1400,171.15,15.04,419377,84641,0.22,16.54,669071,223614,1562.49
2023-03-24,1450,124.38,19.26,499508,97378,3.7,20.26,752982,114295,1562.49
2023-03-24,1500,76.93,15.2,502769,174626,5.79,15.7,534143,99677,1562.49
2023-03-24,1550,40.14,15.16,522857,129438,18.17,15.16,482925,84622,1562.49
2023-03-24,1600,15.39,14.51,761350,160833,43.8,14.91,921090,149753,1562.49
2023-03-24,1650,8.49,18.03,456553,103500,86.92,18.83,449273,126710,1562.49
2023-03-24,1700,0.95,14.52,376724,88536,128.56,15.72,276251,54638,1562.49
2023-03-24,1750,0.76,18.13,210936,57077,178.06,19.73,252218,82299,1562.49
2023-03-24,1800,0.05,15.51,224630,73655,226.62,17.51,453553,121212,1562.49
2023-03-24,1850,0.05,14.19,175986,28047,276.2,16.59,192423,51252,1562.49
2023-03-24,1900,0.05,14.88,230573,39745,325.89,17.68,278281,56972,1562.49
2023-03-24,1950,0.05,14.91,61418,13603,375.58,18.11,74144,23299,1562.49
2023-03-24,2000,0.05,16.8,58836,16768,425.27,20.4,49676,9416,1562.49
2023-03-24,2050,0.05,17.6,28353,7392,474.97,21.6,47352,10069,1562.49
2023-03-31,1050,511.32,16.78,25188,4346,0.05,21.78,17114,3501,1553.1
2023-03-31,1100,461.72,15.76,90254,17847,0.05,20.26,58658,11221,1553.1
2023-03-31,1150,412.11,18.86,97273,32540,0.05,22.86,153326,36278,1553.1
2023-03-31,1200,362.5,17.98,222009,43466,0.05,21.48,182370,31798,1553.1
2023-03-31,1250,312.89,16.37,305374,66152,0.05,19.37,184770,46770,1553.1
2023-03-31,1300,263.31,18.01,259447,70221,0.1,20.51,402033,70038,1553.1
2023-03-31,1350,213.76,16.47,499103,106320,0.25,18.47,296932,66127,1553.1
2023-03-31,1400,164.26,13.96,292568,62337,0.42,15.46,493515,132655,1553.1
2023-03-31,1450,116.92,15.57,441446,101987,3.19,16.57,522653,170956,1553.1
2023-03-31,1500,70.89,13.24,591685,107516,6.69,13.74,498261,104407,1553.1
2023-03-31,1550,38.06,14.44,398713,96129,22.82,14.44,682803,220787,1553.1
2023-03-31,1600,18.67,15.74,553531,172216,53.81,16.14,294077,67047,1553.1
2023-03-31,1650,7.49,16.09,513876,79253,92.55,16.89,493504,147781,1553.1
2023-03-31,1700,4.42,18.66,302887,92975,139.15,19.86,520932,102249,1553.1
2023-03-31,1750,0.46,15.37,508066,105659,184.08,16.97,412221,76061,1553.1
2023-03-31,1800,0.05,14.05,208415,57156,232.93,16.05,246649,84222,1553.1
2023-03-31,1850,0.05,15.67,207946,60790,282.5,18.07,152819,33314,1553.1
2023-03-31,1900,0.05,15.37,122871,24873,332.04,18.17,141757,34593,1553.1
2023-03-31,1950,0.05,18.04,117470,37467,381.66,21.24,98852,24757,1553.1
2023-03-31,2000,0.05,12.91,59010,14003,431.24,16.51,65685,19949,1553.1
2023-03-31,2050,0.05,16.47,49532,7818,480.85,20.47,60833,11893,1553.1
2023-04-07,1050,526.42,20.74,25885,7428,0.05,25.74,20027,3387,1569.8
2023-04-07,1100,476.74,20.29,47460,12367,0.05,24.79,38057,8456,1569.8
2023-04-07,1150,427.06,14.78,67081,20408,0.05,18.78,79124,18674,1569.8
2023-04-07,1200,377.37,18.45,97725,31753,0.05,21.95,190535,33342,1569.8
2023-04-07,1250,327.69,17.36,219595,61961,0.05,20.36,307960,81001,1569.8
2023-04-07,1300,278.0,15.32,117230,28094,0.05,17.82,304558,61846,1569.8
2023-04-07,1350,228.32,15.24,400245,78968,0.05,17.24,351290,105140,1569.8
2023-04-07,1400,178.77,15.98,431344,97706,0.29,17.48,625050,171482,1569.8
2023-04-07,1450,130.39,16.89,439758,100246,1.91,17.89,267200,74209,1569.8
2023-04-07,1500,82.83,14.2,431560,85240,4.02,14.7,750152,142474,1569.8
2023-04-07,1550,50.01,17.77,560353,187867,20.43,17.77,289612,65631,1569.8
2023-04-07,1600,17.4,13.85,560543,189886,38.23,14.25,546129,185440,1569.8
2023-04-07,1650,5.34,14.05,520535,113679,76.06,14.85,483190,85524,1569.8
2023-04-07,1700,1.97,15.67,433867,118794,122.21,16.87,318092,109779,1569.8
2023-04-07,1750,0.09,12.96,575297,180917,169.4,14.56,662256,121976,1569.8
2023-04-07,1800,0.08,15.95,499903,89697,219.08,17.95,453199,144774,1569.8
2023-04-07,1850,0.05,14.92,167970,33846,268.56,17.32,437684,132207,1569.8
2023-04-07,1900,0.05,12.37,163187,35000,318.21,15.17,137656,30956,1569.8
2023-04-07,1950,0.05,14.54,109714,36843,367.9,17.74,124508,24159,1569.8
2023-04-07,2000,0.05,15.39,56519,16097,417.58,18.99,67402,21562,1569.8
2023-04-07,2050,0.05,16.16,13414,3990,467.27,20.16,56717,12948,1569.8
2023-04-14,1000,520.7,19.34,16966,2929,0.05,24.34,29405,8302,1514.96
2023-04-14,1050,470.98,18.09,54861,17732,0.05,22.59,27464,7449,1514.96
2023-04-14,1100,421.27,19.06,92742,24774,0.05,23.06,93118,24110,1514.96
2023-04-14,1150,371.56,17.43,71168,11835,0.05,20.93,94638,22872,1514.96
2023-04-14,1200,321.84,17.47,290420,69948,0.05,20.47,242941,60810,1514.96
2023-04-14,1250,272.13,19.29,216398,44187,0.05,21.79,211391,73155,1514.96
2023-04-14,1300,222.42,16.07,473362,86485,0.05,18.07,300806,75468,1514.96
2023-04-14,1350,172.74,14.54,446807,79769,0.09,16.04,524869,83865,1514.96
2023-04-14,1400,124.93,18.78,461835,122595,2.45,19.78,462333,115151,1514.96
2023-04-14,1450,77.04,14.82,803013,222896,4.2,15.32,905417,161995,1514.96
2023-04-14,1500,38.84,14.74,354318,91058,15.27,14.74,813939,152756,1514.96
2023-04-14,1550,11.97,12.98,1541873,459309,38.75,13.38,375860,75601,1514.96
2023-04-14,1600,5.01,15.78,503610,77827,81.69,16.58,297635,74822,1514.96
2023-04-14,1650,1.64,16.97,693013,183697,127.83,18.17,564723,133000,1514.96
2023-04-14,1700,0.05,12.84,244089,46864,175.37,14.44,974927,270557,1514.96
2023-04-14,1750,0.05,15.31,290446,44568,225.06,17.31,301073,104827,1514.96
2023-04-14,1800,0.05,16.38,210765,40204,274.74,18.78,175807,44842,1514.96
2023-04-14,1850,0.05,15.43,260196,83817,324.43,18.23,199962,41331,1514.96
2023-04-14,1900,0.05,12.79,34060,7078,374.14,15.99,61183,16536,1514.96
2023-04-14,1950,0.05,12.57,29926,6125,423.85,16.17,43884,8470,1514.96
2023-04-14,2000,0.05,13.4,28453,6714,473.57,17.4,32562,8201,1514.96
2023-04-21,1050,490.16,19.66,19109,4859,0.05,24.66,34053,9888,1533.14
2023-04-21,1100,440.5,16.29,34518,5980,0.05,20.79,34394,5689,1533.14
2023-04-21,1150,390.83,19.39,103941,30339,0.05,23.39,118332,32028,1533.14
2023-04-21,1200,341.17,16.46,121450,31544,0.05,19.96,192998,55157,1533.14
2023-04-21,1250,291.5,17.37,147034,44912,0.05,20.37,148473,41984,1533.14
2023-04-21,1300,241.87,18.54,266693,61847,0.12,21.04,289401,46298,1533.14
2023-04-21,1350,192.19,14.2,618719,200650,0.08,16.2,721008,176053,1533.14
