date,strike,CE_LTP,CE_IV,CE_OI,CE_Volume,PE_LTP,PE_IV,PE_OI,PE_Volume,spot
2023-01-13,19600,316.9,17.04,220646,42474,606.85,19.84,179930,29351,19238.94
2023-01-13,19650,194.64,12.68,84824,25911,541.77,15.88,99848,19560,19238.94
2023-01-13,19700,222.21,14.63,26714,4952,628.26,18.23,40119,8168,19238.94
2023-01-13,19750,262.22,17.11,47076,11408,727.47,21.11,56198,12194,19238.94
2023-01-20,19100,831.48,19.12,66159,11842,326.49,24.12,36038,10505,19581.56
2023-01-20,19150,761.73,17.44,50043,7783,295.55,21.94,48861,14425,19581.56
2023-01-20,19200,795.11,20.51,130746,23863,371.57,24.51,80701,15540,19581.56
2023-01-20,19250,672.93,16.45,106910,36830,286.53,19.95,169608,42748,19581.56
2023-01-20,19300,683.55,18.38,196987,33794,337.81,21.38,83772,21976,19581.56
2023-01-20,19350,663.33,18.85,294523,101975,356.72,21.35,336728,52415,19581.56
2023-01-20,19400,531.06,14.44,410169,96868,262.02,16.44,641503,104453,19581.56
2023-01-20,19450,519.82,15.28,476878,143610,289.66,16.78,503836,124852,19581.56
2023-01-20,19500,563.86,18.35,417684,129981,372.1,19.35,234708,43955,19581.56
2023-01-20,19550,540.63,18.54,478335,91825,386.64,19.04,1187105,233324,19581.56
2023-01-20,19600,445.96,15.74,683267,150579,329.55,15.74,594541,178489,19581.56
2023-01-20,19650,480.69,18.23,710610,117852,423.71,18.63,525085,86984,19581.56
2023-01-20,19700,426.24,17.03,745101,152627,428.74,17.83,694542,122062,19581.56
2023-01-20,19750,408.92,17.31,522337,129796,470.91,18.51,459804,69704,19581.56
2023-01-20,19800,294.35,13.58,224754,45875,415.71,15.18,557978,92108,19581.56
2023-01-20,19850,374.69,17.77,216916,71526,555.44,19.77,176670,48113,19581.56
2023-01-20,19900,322.07,16.49,142281,29684,561.91,18.89,319912,104723,19581.56
2023-01-20,19950,254.38,14.51,178103,46436,552.74,17.31,180562,46517,19581.56
2023-01-20,20000,242.05,14.79,51884,11747,598.93,17.99,91618,28018,19581.56
2023-01-20,20050,183.47,13.02,73694,24791,597.35,16.62,35451,8047,19581.56
2023-01-20,20100,188.05,13.94,27540,9515,660.1,17.94,34356,11534,19581.56
2023-01-27,19350,777.02,18.99,22997,3833,283.5,23.99,32288,5429,19832.99
2023-01-27,19400,741.55,18.94,25609,3846,289.76,23.44,57532,18166,19832.99
2023-01-27,19450,720.41,19.58,39890,7113,310.39,23.58,139690,25514,19832.99
2023-01-27,19500,669.29,18.67,137899,35128,299.59,22.17,76125,25737,19832.99
2023-01-27,19550,642.54,18.93,175199,60605,313.47,21.93,184110,57765,19832.99
2023-01-27,19600,521.94,14.6,534953,116231,231.45,17.1,244423,47390,19832.99
2023-01-27,19650,479.82,14.11,298472,72389,229.5,16.11,402050,123307,19832.99
2023-01-27,19700,478.83,15.53,504360,125113,268.64,17.03,801731,159407,19832.99
2023-01-27,19750,524.21,18.97,610929,134052,353.52,19.97,506271,83134,19832.99
2023-01-27,19800,407.68,14.91,614261,164815,275.83,15.41,683281,203611,19832.99
2023-01-27,19850,436.69,17.46,668086,121237,343.61,17.46,1026285,303634,19832.99
2023-01-27,19900,344.99,14.49,183328,27734,310.53,14.89,731193,234960,19832.99
2023-01-27,19950,381.32,17.24,515132,141560,405.53,18.04,555121,188585,19832.99
2023-01-27,20000,269.19,13.27,639086,109035,352.0,14.47,745968,248818,19832.99
2023-01-27,20050,336.76,17.32,407854,95061,478.14,18.92,249538,85063,19832.99
2023-01-27,20100,252.23,14.48,681323,220482,451.82,16.48,314937,89490,19832.99
2023-01-27,20150,234.4,14.58,326838,86666,492.01,16.98,240736,73035,19832.99
2023-01-27,20200,290.46,18.06,180399,59555,606.57,20.86,116288,33631,19832.99
2023-01-27,20250,267.53,17.87,86837,25695,641.38,21.07,140135,47603,19832.99
2023-01-27,20300,134.62,12.29,17505,4040,562.25,15.89,48437,16159,19832.99
2023-01-27,20350,153.77,14.01,26303,8821,639.32,18.01,23127,5174,19832.99
2023-02-03,19000,747.98,17.51,21832,4721,235.47,22.51,29551,6170,19500.87
2023-02-03,19050,707.14,17.24,63083,16048,237.0,21.74,67109,19598,19500.87
2023-02-03,19100,627.57,14.76,77137,25565,196.84,18.76,127177,41129,19500.87
2023-02-03,19150,664.21,18.64,240602,69473,279.06,22.14,109223,30366,19500.87
2023-02-03,19200,644.84,19.32,201478,64634,300.99,22.32,251767,67383,19500.87
2023-02-03,19250,508.65,14.0,234045,51124,203.24,16.5,367312,117030,19500.87
2023-02-03,19300,544.03,17.42,211772,35706,280.55,19.42,462607,146904,19500.87
2023-02-03,19350,517.23,17.58,632270,115117,293.77,19.08,514469,115554,19500.87
2023-02-03,19400,494.02,17.87,292416,96458,310.23,18.87,705929,204934,19500.87
2023-02-03,19450,379.11,13.75,620427,152432,234.58,14.25,948072,312266,19500.87
2023-02-03,19500,378.92,15.06,288379,91572,273.62,15.06,1200008,236569,19500.87
2023-02-03,19550,373.61,16.04,564317,148246,326.63,16.44,674519,141209,19500.87
2023-02-03,19600,406.29,18.72,503730,169711,417.68,19.52,632092,150522,19500.87
2023-02-03,19650,379.36,18.59,602577,177120,449.11,19.79,857803,228165,19500.87
2023-02-03,19700,273.7,14.74,232735,45859,401.67,16.34,807470,263252,19500.87
2023-02-03,19750,211.91,12.84,291284,57960,397.73,14.84,222030,76687,19500.87
2023-02-03,19800,229.57,14.63,212936,73349,473.32,17.03,294236,50814,19500.87
2023-02-03,19850,248.46,16.46,126518,22880,550.09,19.26,183070,62014,19500.87
2023-02-03,19900,255.15,17.68,35986,8175,614.49,20.88,93694,22782,19500.87
2023-02-03,19950,162.95,13.98,72321,24734,577.44,17.58,37158,8679,19500.87
2023-02-03,20000,148.25,14.02,22575,5289,618.85,18.02,20977,5780,19500.87
2023-02-10,19250,740.67,19.38,21079,5783,226.64,24.38,17848,3284,19763.88
2023-02-10,19300,690.83,18.51,50939,11226,219.44,23.01,60347,13835,19763.88
2023-02-10,19350,618.15,16.19,74315,21424,187.72,20.19,78954,27180,19763.88
2023-02-10,19400,641.27,19.72,194125,54124,256.66,23.22,153236,39443,19763.88
2023-02-10,19450,528.28,15.04,127896,39864,183.24,18.04,421127,125436,19763.88
2023-02-10,19500,494.54,15.07,189180,58024,192.06,17.57,188020,63607,19763.88
2023-02-10,19550,469.69,15.54,628063,159854,209.34,17.54,366750,99438,19763.88
2023-02-10,19600,457.72,16.61,659583,204762,238.94,18.11,678285,190972,19763.88
2023-02-10,19650,444.62,17.51,879631,195236,266.77,18.51,752443,172499,19763.88
2023-02-10,19700,337.19,13.33,459644,142671,199.77,13.83,472980,137847,19763.88
2023-02-10,19750,346.65,15.31,1076800,331157,249.62,15.31,373208,101529,19763.88
2023-02-10,19800,372.01,17.99,481538,165637,332.49,18.39,1184171,196100,19763.88
2023-02-10,19850,336.61,17.46,754071,164262,354.64,18.26,850972,147507,19763.88
2023-02-10,19900,303.9,17.0,657858,126932,379.45,18.2,687603,106546,19763.88
2023-02-10,19950,307.62,18.36,644651,186855,440.6,19.96,413863,65922,19763.88
2023-02-10,20000,214.13,14.6,364544,79408,404.13,16.6,493499,86967,19763.88
2023-02-10,20050,170.46,13.31,206832,48636,416.98,15.71,158923,37270,19763.88
2023-02-10,20100,165.39,14.01,108385,25053,468.43,16.81,174369,47529,19763.88
2023-02-10,20150,198.53,16.78,140336,47438,558.78,19.98,121511,40496,19763.88
2023-02-10,20200,114.93,12.94,47914,14787,528.33,16.54,45222,13432,19763.88
2023-02-10,20250,184.41,17.84,16956,3779,657.03,21.84,20259,5695,19763.88
2023-02-17,19200,737.34,18.42,23075,4961,216.0,23.42,37144,8492,19718.25
2023-02-17,19250,665.58,16.17,41896,8468,184.91,20.67,55249,13298,19718.25
2023-02-17,19300,685.17,19.6,62153,16193,251.48,23.6,58328,15775,19718.25
2023-02-17,19350,613.81,17.43,158654,38986,221.1,20.93,81789,13476,19718.25
2023-02-17,19400,537.74,14.98,194267,30490,185.79,17.98,261009,70593,19718.25
2023-02-17,19450,534.0,16.71,248148,72195,225.25,19.21,276595,93175,19718.25
2023-02-17,19500,521.37,17.78,187784,49916,254.4,19.78,659361,180727,19718.25
2023-02-17,19550,425.81,14.3,393670,107068,199.25,15.8,274668,71022,19718.25
2023-02-17,19600,414.49,15.34,604097,107446,228.95,16.34,423624,130459,19718.25
2023-02-17,19650,379.93,15.06,510661,117787,234.82,15.56,523519,102569,19718.25
2023-02-17,19700,397.69,17.4,825972,150006,292.73,17.4,714463,189288,19718.25
2023-02-17,19750,338.58,15.73,424540,98890,291.27,16.13,658011,190200,19718.25
2023-02-17,19800,288.43,14.47,526419,134327,298.83,15.27,718542,143385,19718.25
2023-02-17,19850,282.96,15.41,442903,82435,351.02,16.61,1245533,433587,19718.25
2023-02-17,19900,226.81,13.71,469660,151339,352.37,15.31,399819,82221,19718.25
2023-02-17,19950,208.1,13.83,271341,71372,390.92,15.83,302514,51081,19718.25
2023-02-17,20000,213.24,15.13,115233,30245,453.24,17.53,176876,34851,19718.25
2023-02-17,20050,207.7,15.83,137478,21035,504.62,18.63,119419,25348,19718.25
2023-02-17,20100,167.38,14.62,61452,18241,520.23,17.82,62475,16479,19718.25
2023-02-17,20150,165.41,15.41,35385,8328,574.61,19.01,94107,20845,19718.25
2023-02-17,20200,174.07,16.77,42073,6510,639.91,20.77,49002,7432,19718.25
2023-02-24,20350,857.25,20.1,28036,7517,360.91,25.1,24072,4695,20829.71
2023-02-24,20400,766.24,17.47,56081,18024,307.53,21.97,56443,18806,20829.71
2023-02-24,20450,681.35,15.12,113308,34850,260.43,19.12,83510,18302,20829.71
2023-02-24,20500,695.84,17.31,92793,27716,316.9,20.81,142373,33626,20829.71
2023-02-24,20550,666.82,17.45,214699,69403,327.26,20.45,213314,44886,20829.71
2023-02-24,20600,624.78,16.99,590165,105595,323.95,19.49,182098,50255,20829.71
2023-02-24,20650,630.72,18.52,371261,81964,368.72,20.52,546684,179678,20829.71
2023-02-24,20700,627.73,19.6,663024,102657,403.88,21.1,533038,134109,20829.71
2023-02-24,20750,519.84,16.33,537104,96268,333.58,17.33,970900,267386,20829.71
2023-02-24,20800,453.78,14.78,721687,193074,305.1,15.28,795948,202094,20829.71
2023-02-24,20850,436.64,15.19,486764,133761,325.39,15.19,697380,189131,20829.71
2023-02-24,20900,453.34,16.91,427469,133766,401.73,17.31,313241,94586,20829.71
2023-02-24,20950,438.3,17.31,284860,79423,446.4,18.11,547799,137918,20829.71
2023-02-24,21000,421.61,17.61,363760,67671,489.4,18.81,490008,123776,20829.71
2023-02-24,21050,345.93,15.5,197597,53904,473.32,17.1,401239,108769,20829.71
2023-02-24,21100,391.27,18.22,242970,71890,578.24,20.22,338118,67182,20829.71
2023-02-24,21150,267.84,14.08,157015,36411,513.78,16.48,307936,106248,20829.71
2023-02-24,21200,303.35,16.35,90090,18648,608.66,19.15,222779,72946,20829.71
2023-02-24,21250,201.24,12.9,109654,21193,564.06,16.1,130341,33988,20829.71
2023-02-24,21300,192.95,13.28,48723,9713,613.96,16.88,63288,18801,20829.71
2023-02-24,21350,219.03,15.12,40734,10389,699.17,19.12,32270,6538,20829.71
2023-03-03,20900,885.29,16.88,29139,6754,355.25,21.88,46799,7111,21387.15
2023-03-03,20950,881.87,18.07,59370,11364,391.68,22.57,39046,6358,21387.15
2023-03-03,21000,843.0,17.84,96229,25356,390.41,21.84,103125,23056,21387.15
2023-03-03,21050,781.18,16.73,193710,40633,365.24,20.23,126722,26288,21387.15
2023-03-03,21100,840.8,20.09,193117,61718,463.52,23.09,188643,42397,21387.15
2023-03-03,21150,706.53,16.31,221469,53003,364.48,18.81,273154,70976,21387.15
2023-03-03,21200,681.67,16.52,353789,113828,376.17,18.52,754740,243483,21387.15
2023-03-03,21250,664.87,16.98,274260,49940,395.54,18.48,463826,81387,21387.15
2023-03-03,21300,568.46,14.59,435882,129354,334.66,15.59,472316,75561,21387.15
2023-03-03,21350,504.54,13.35,796805,208665,306.28,13.85,433516,106898,21387.15
2023-03-03,21400,578.21,16.88,907553,194698,415.31,16.88,981488,155170,21387.15
2023-03-03,21450,548.46,16.77,650004,173577,446.78,17.17,1544024,427397,21387.15
2023-03-03,21500,519.28,16.65,616189,149242,478.92,17.45,577591,165522,21387.15
2023-03-03,21550,420.82,14.13,773259,221586,441.8,15.33,590319,191416,21387.15
2023-03-03,21600,416.35,14.8,560728,184436,498.67,16.4,718063,233719,21387.15
2023-03-03,21650,371.45,14.06,368914,100320,514.99,16.06,156550,54580,21387.15
2023-03-03,21700,371.99,14.84,187000,51585,576.65,17.24,346261,97480,21387.15
2023-03-03,21750,414.04,17.03,109446,30621,679.82,19.83,103286,20679,21387.15
2023-03-03,21800,264.8,12.57,66820,21025,590.45,15.77,65198,17517,21387.15
2023-03-03,21850,386.44,17.5,57420,17908,773.82,21.1,39970,7586,21387.15
2023-03-03,21900,378.4,17.9,21204,3953,826.37,21.9,38860,10145,21387.15
2023-03-10,20850,961.67,20.41,21241,3412,443.31,25.41,34914,8856,21332.19
2023-03-10,20900,922.26,20.14,62392,19799,441.58,24.64,110892,19550,21332.19
2023-03-10,20950,812.85,17.17,83347,26811,367.59,21.17,85106,26169,21332.19
2023-03-10,21000,760.32,16.41,224260,55680,352.25,19.91,88281,15076,21332.19
2023-03-10,21050,818.19,19.76,251613,71655,449.06,22.76,275760,83888,21332.19
2023-03-10,21100,650.37,14.67,338950,90661,316.05,17.17,254463,78111,21332.19
2023-03-10,21150,620.18,14.71,341633,56764,322.82,16.71,323359,106327,21332.19
2023-03-10,21200,569.86,13.98,389819,128822,308.85,15.48,501191,128776,21332.19
2023-03-10,21250,613.94,16.62,588436,166779,389.36,17.62,1363139,368505,21332.19
2023-03-10,21300,567.42,15.97,464363,156866,378.5,16.47,1030681,216251,21332.19
2023-03-10,21350,534.22,15.76,579541,159972,380.75,15.76,452472,92526,21332.19
2023-03-10,21400,589.06,18.6,632303,157698,496.67,19.0,1008680,231932,21332.19
2023-03-10,21450,473.83,15.48,759851,260803,442.59,16.28,418727,84032,21332.19
2023-03-10,21500,507.07,17.49,902446,263969,537.02,18.69,572619,191769,21332.19
2023-03-10,21550,417.63,15.22,532338,102150,508.74,16.82,753752,254820,21332.19
2023-03-10,21600,478.68,18.13,493872,163267,630.9,20.13,152524,39982,21332.19
2023-03-10,21650,344.81,14.26,204599,43687,557.85,16.66,274524,83255,21332.19
2023-03-10,21700,429.0,17.94,93478,19145,703.11,20.74,105153,34595,21332.19
2023-03-10,21750,335.42,15.38,84441,18006,669.81,18.58,205571,38569,21332.19
2023-03-10,21800,317.48,15.44,71911,11508,712.16,19.04,37235,11487,21332.19
2023-03-10,21850,249.23,13.65,16941,2953,702.91,17.65,26143,5873,21332.19
2023-03-17,20450,808.88,20.54,52476,11342,313.66,25.54,46951,16225,20941.86
2023-03-17,20500,770.06,20.29,36779,11028,316.11,24.79,49976,14600,20941.86
2023-03-17,20550,686.98,17.76,62236,15632,272.35,21.76,150146,27357,20941.86
2023-03-17,20600,615.97,15.86,201176,48953,241.14,19.36,189977,45340,20941.86
2023-03-17,20650,660.5,19.7,183440,36702,328.51,22.7,315865,108615,20941.86
2023-03-17,20700,573.94,17.04,476552,137077,281.26,19.54,422507,106652,20941.86
2023-03-17,20750,520.92,15.99,399808,120498,268.0,17.99,352236,66962,20941.86
2023-03-17,20800,442.86,13.74,423068,147516,229.27,15.24,291926,55731,20941.86
2023-03-17,20850,510.93,18.28,307594,102461,337.17,19.28,508529,132163,20941.86
2023-03-17,20900,444.59,16.52,708789,216364,309.75,17.02,1247921,332802,20941.86
2023-03-17,20950,446.7,17.84,421593,87004,350.64,17.84,938600,169327,20941.86
2023-03-17,21000,386.45,16.29,269417,49982,349.03,16.69,598677,186403,20941.86
2023-03-17,21050,307.26,13.86,463680,88448,328.53,14.66,812866,171250,20941.86
2023-03-17,21100,385.56,18.44,211143,31902,465.5,19.64,499366,125560,20941.86
2023-03-17,21150,348.64,17.81,360368,57482,487.16,19.41,333433,50222,20941.86
2023-03-17,21200,283.09,15.83,159955,44618,479.95,17.83,241545,60015,20941.86
2023-03-17,21250,245.16,15.03,157565,54092,500.05,17.43,140133,36636,20941.86
2023-03-17,21300,240.35,15.7,152955,23547,553.2,18.5,117986,34423,20941.86
2023-03-17,21350,247.5,16.9,123499,20808,618.31,20.1,234056,50913,20941.86
2023-03-17,21400,213.65,16.13,31766,5309,641.47,19.73,60664,14145,20941.86
2023-03-17,21450,128.48,12.68,24940,7872,609.81,16.68,34803,9619,20941.86
2023-03-24,20200,764.54,16.26,21827,5467,265.81,21.26,23040,3835,20679.29
2023-03-24,20250,809.67,20.07,36641,5769,356.04,24.57,76216,14997,20679.29
2023-03-24,20300,701.45,16.59,60682,15781,285.14,20.59,84167,17926,20679.29
2023-03-24,20350,681.15,17.2,57479,14567,305.47,20.7,55080,11890,20679.29
2023-03-24,20400,649.82,17.24,145040,37322,313.78,20.24,204540,51467,20679.29
2023-03-24,20450,635.0,17.97,232637,55255,338.37,20.47,297467,95382,20679.29
2023-03-24,20500,558.3,15.96,400690,66803,299.99,17.96,476893,133689,20679.29
2023-03-24,20550,506.69,15.04,419377,84641,286.81,16.54,669071,223614,20679.29
2023-03-24,20600,577.99,19.26,499508,97378,396.61,20.26,752982,114295,20679.29
2023-03-24,20650,452.78,15.2,502769,174626,309.15,15.7,534143,99677,20679.29
2023-03-24,20700,424.79,15.16,522857,129438,318.86,15.16,482925,84622,20679.29
2023-03-24,20750,382.84,14.51,761350,160833,336.33,14.91,921090,149753,20679.29
2023-03-24,20800,443.54,18.03,456553,103500,456.53,18.83,449273,126710,20679.29
2023-03-24,20850,333.9,14.52,376724,88536,406.35,15.72,276251,54638,20679.29
2023-03-24,20900,398.9,18.13,210936,57077,530.77,19.73,252218,82299,20679.29
2023-03-24,20950,313.16,15.51,224630,73655,504.22,17.51,453553,121212,20679.29
2023-03-24,21000,260.54,14.19,175986,28047,510.44,16.59,192423,51252,20679.29
2023-03-24,21050,257.33,14.88,230573,39745,566.04,17.68,278281,56972,20679.29
2023-03-24,21100,239.24,14.91,61418,13603,606.36,18.11,74144,23299,20679.29
2023-03-24,21150,265.2,16.8,58836,16768,691.27,20.4,49676,9416,20679.29
2023-03-24,21200,266.16,17.6,28353,7392,750.7,21.6,47352,10069,20679.29
2023-03-31,21050,862.75,16.78,25188,4346,349.3,21.78,17114,3501,21525.38
2023-03-31,21100,803.36,15.76,90254,17847,327.35,20.26,58658,11221,21525.38
2023-03-31,21150,849.24,18.86,97273,32540,414.45,22.86,153326,36278,21525.38
2023-03-31,21200,794.31,17.98,222009,43466,396.48,21.48,182370,31798,21525.38
2023-03-31,21250,720.13,16.37,305374,66152,358.73,19.37,184770,46770,21525.38
2023-03-31,21300,733.21,18.01,259447,70221,409.41,20.51,402033,70038,21525.38
2023-03-31,21350,661.33,16.47,499103,106320,373.71,18.47,296932,66127,21525.38
2023-03-31,21400,562.57,13.96,292568,62337,310.82,15.46,493515,132655,21525.38
2023-03-31,21450,577.75,15.57,441446,101987,362.35,16.57,522653,170956,21525.38
2023-03-31,21500,483.93,13.24,591685,107516,304.19,13.74,498261,104407,21525.38
2023-03-31,21550,490.09,14.44,398713,96129,345.93,14.44,682803,220787,21525.38
2023-03-31,21600,500.96,15.74,553531,172216,417.85,16.14,294077,67047,21525.38
2023-03-31,21650,485.5,16.09,513876,79253,463.53,16.89,493504,147781,21525.38
2023-03-31,21700,534.66,18.66,302887,92975,573.85,19.86,520932,102249,21525.38
2023-03-31,21750,416.31,15.37,508066,105659,516.62,16.97,412221,76061,21525.38
2023-03-31,21800,355.52,14.05,208415,57156,516.82,16.05,246649,84222,21525.38
2023-03-31,21850,380.08,15.67,207946,60790,602.32,18.07,152819,33314,21525.38
2023-03-31,21900,350.23,15.37,122871,24873,633.13,18.17,141757,34593,21525.38
2023-03-31,21950,405.45,18.04,117470,37467,749.29,21.24,98852,24757,21525.38
2023-03-31,22000,242.15,12.91,59010,14003,644.62,16.51,65685,19949,21525.38
2023-03-31,22050,322.28,16.47,49532,7818,786.25,20.47,60833,11893,21525.38
2023-04-07,20800,908.92,20.74,25885,7428,374.7,25.74,20027,3387,21316.98
2023-04-07,20850,865.52,20.29,47460,12367,370.71,24.79,38057,8456,21316.98
2023-04-07,20900,709.96,14.78,67081,20408,249.28,18.78,79124,18674,21316.98
2023-04-07,20950,757.64,18.45,97725,31753,340.38,21.95,190535,33342,21316.98
2023-04-07,21000,700.04,17.36,219595,61961,321.24,20.36,307960,81001,21316.98
2023-04-07,21050,620.29,15.32,117230,28094,279.38,17.82,304558,61846,21316.98
2023-04-07,21100,586.59,15.24,400245,78968,284.36,17.24,351290,105140,21316.98
2023-04-07,21150,573.53,15.98,431344,97706,309.7,17.48,625050,171482,21316.98
2023-04-07,21200,566.32,16.89,439758,100246,340.36,17.89,267200,74209,21316.98
2023-04-07,21250,470.8,14.2,431560,85240,282.18,14.7,750152,142474,21316.98
2023-04-07,21300,532.44,17.77,560353,187867,381.08,17.77,289612,65631,21316.98
2023-04-07,21350,406.38,13.85,560543,189886,314.85,14.25,546129,185440,21316.98
2023-04-07,21400,385.44,14.05,520535,113679,353.84,14.85,483190,85524,21316.98
2023-04-07,21450,401.76,15.67,433867,118794,430.13,16.87,318092,109779,21316.98
2023-04-07,21500,308.48,12.96,575297,180917,396.75,14.56,662256,121976,21316.98
2023-04-07,21550,362.06,15.95,499903,89697,510.16,17.95,453199,144774,21316.98
2023-04-07,21600,313.86,14.92,167970,33846,521.55,17.32,437684,132207,21316.98
2023-04-07,21650,229.17,12.37,163187,35000,495.76,15.17,137656,30956,21316.98
2023-04-07,21700,263.69,14.54,109714,36843,589.79,17.74,124508,24159,21316.98
2023-04-07,21750,265.72,15.39,56519,16097,650.91,18.99,67402,21562,21316.98
2023-04-07,21800,266.28,16.16,13414,3990,710.42,20.16,56717,12948,21316.98
2023-04-14,20650,842.81,19.34,16966,2929,318.7,24.34,29405,8302,21161.52
2023-04-14,20700,782.59,18.09,54861,17732,298.02,22.59,27464,7449,21161.52
2023-04-14,20750,769.12,19.06,92742,24774,325.96,23.06,93118,24110,21161.52
2023-04-14,20800,700.75,17.43,71168,11835,296.56,20.93,94638,22872,21161.52
2023-04-14,20850,668.89,17.47,290420,69948,304.6,20.47,242941,60810,21161.52
2023-04-14,20900,678.2,19.29,216398,44187,353.91,21.79,211391,73155,21161.52
2023-04-14,20950,574.1,16.07,473362,86485,287.96,18.07,300806,75468,21161.52
2023-04-14,21000,508.55,14.54,446807,79769,260.96,16.04,524869,83865,21161.52
2023-04-14,21050,577.63,18.78,461835,122595,368.93,19.78,462333,115151,21161.52
2023-04-14,21100,455.69,14.82,803013,222896,284.93,15.32,905417,161995,21161.52
2023-04-14,21150,425.89,14.74,354318,91058,293.04,14.74,813939,152756,21161.52
2023-04-14,21200,356.95,12.98,1541873,459309,283.41,13.38,375860,75601,21161.52
2023-04-14,21250,398.52,15.78,503610,77827,384.42,16.58,297635,74822,21161.52
2023-04-14,21300,402.85,16.97,693013,183697,448.17,18.17,564723,133000,21161.52
2023-04-14,21350,279.23,12.84,244089,46864,383.88,14.44,974927,270557,21161.52
2023-04-14,21400,316.49,15.31,290446,44568,480.39,17.31,301073,104827,21161.52
2023-04-14,21450,320.76,16.38,210765,40204,543.79,18.78,175807,44842,21161.52
2023-04-14,21500,277.54,15.43,260196,83817,559.28,18.23,199962,41331,21161.52
2023-04-14,21550,196.7,12.79,34060,7078,535.96,15.99,61183,16536,21161.52
2023-04-14,21600,174.46,12.57,29926,6125,571.25,16.17,43884,8470,21161.52
2023-04-14,21650,176.61,13.4,28453,6714,631.37,17.4,32562,8201,21161.52
2023-04-21,21350,921.33,19.66,19109,4859,376.46,24.66,34053,9888,21872.05
2023-04-21,21400,809.15,16.29,34518,5980,299.66,20.79,34394,5689,21872.05
2023-04-21,21450,848.24,19.39,103941,30339,381.22,23.39,118332,32028,21872.05
2023-04-21,21500,744.6,16.46,121450,31544,314.05,19.96,192998,55157,21872.05
2023-04-21,21550,734.07,17.37,147034,44912,342.71,20.37,148473,41984,21872.05
2023-04-21,21600,731.97,18.54,266693,61847,379.07,21.04,289401,46298,21872.05
2023-04-21,21650,591.75,14.2,618719,200650,275.07,16.2,721008,176053,21872.05
