date,strike,CE_LTP,CE_IV,CE_OI,CE_Volume,PE_LTP,PE_IV,PE_OI,PE_Volume,spot
2023-01-20,41800,817.14,17.77,216916,71526,1138.06,19.77,176670,48113,41294.77
2023-01-20,41900,707.2,16.49,142281,29684,1147.56,18.89,319912,104723,41294.77
2023-01-20,42000,564.74,14.51,178103,46436,1123.62,17.31,180562,46517,41294.77
2023-01-20,42100,539.45,14.79,51884,11747,1216.74,17.99,91618,28018,41294.77
2023-01-20,42200,415.03,13.02,73694,24791,1208.14,16.62,35451,8047,41294.77
2023-01-20,42300,425.52,13.94,27540,9515,1336.32,17.94,34356,11534,41294.77
2023-01-27,40000,1610.59,18.99,22997,3833,584.15,23.99,32288,5429,41004.45
2023-01-27,40100,1539.49,18.94,25609,3846,595.87,23.44,57532,18166,41004.45
2023-01-27,40200,1497.8,19.58,39890,7113,637.14,23.58,139690,25514,41004.45
2023-01-27,40300,1394.19,18.67,137899,35128,613.5,22.17,76125,25737,41004.45
2023-01-27,40400,1340.73,18.93,175199,60605,640.71,21.93,184110,57765,41004.45
2023-01-27,40500,1094.0,14.6,534953,116231,470.24,17.1,244423,47390,41004.45
2023-01-27,40600,1008.68,14.11,298472,72389,464.67,16.11,402050,123307,41004.45
2023-01-27,40700,1007.72,15.53,504360,125113,543.53,17.03,801731,159407,41004.45
2023-01-27,40800,1102.26,18.97,610929,134052,716.53,19.97,506271,83134,41004.45
2023-01-27,40900,863.2,14.91,614261,164815,554.46,15.41,683281,203611,41004.45
2023-01-27,41000,923.82,17.46,668086,121237,691.98,17.46,1026285,303634,41004.45
2023-01-27,41100,735.43,14.49,183328,27734,621.38,14.89,731193,234960,41004.45
2023-01-27,41200,811.08,17.24,515132,141560,814.98,18.04,555121,188585,41004.45
2023-01-27,41300,579.74,13.27,639086,109035,701.55,14.47,745968,248818,41004.45
2023-01-27,41400,720.12,17.32,407854,95061,959.73,18.92,249538,85063,41004.45
2023-01-27,41500,545.23,14.48,681323,220482,902.1,16.48,314937,89490,41004.45
2023-01-27,41600,508.43,14.58,326838,86666,982.19,16.98,240736,73035,41004.45
2023-01-27,41700,625.49,18.06,180399,59555,1216.83,20.86,116288,33631,41004.45
2023-01-27,41800,578.12,17.87,86837,25695,1285.79,21.07,140135,47603,41004.45
2023-01-27,41900,299.69,12.29,17505,4040,1116.84,15.89,48437,16159,41004.45
2023-01-27,42000,340.21,14.01,26303,8821,1273.82,18.01,23127,5174,41004.45
2023-02-03,38800,1531.35,17.51,21832,4721,479.32,22.51,29551,6170,39828.01
2023-02-03,38900,1449.36,17.24,63083,16048,481.72,21.74,67109,19598,39828.01
2023-02-03,39000,1288.51,14.76,77137,25565,399.11,18.76,127177,41129,39828.01
2023-02-03,39100,1364.13,18.64,240602,69473,565.84,22.14,109223,30366,39828.01
2023-02-03,39200,1325.65,19.32,201478,64634,609.65,22.32,251767,67383,39828.01
2023-02-03,39300,1049.38,14.0,234045,51124,409.62,16.5,367312,117030,39828.01
2023-02-03,39400,1122.06,17.42,211772,35706,566.03,19.42,462607,146904,39828.01
2023-02-03,39500,1068.21,17.58,632270,115117,591.87,19.08,514469,115554,39828.01
2023-02-03,39600,1021.61,17.87,292416,96458,624.24,18.87,705929,204934,39828.01
2023-02-03,39700,788.15,13.75,620427,152432,468.91,14.25,948072,312266,39828.01
2023-02-03,39800,788.16,15.06,288379,91572,547.0,15.06,1200008,236569,39828.01
2023-02-03,39900,777.72,16.04,564317,148246,653.54,16.44,674519,141209,39828.01
2023-02-03,40000,844.79,18.72,503730,169711,837.73,19.52,632092,150522,39828.01
2023-02-03,40100,790.2,18.59,602577,177120,900.25,19.79,857803,228165,39828.01
2023-02-03,40200,574.51,14.74,232735,45859,801.46,16.34,807470,263252,39828.01
2023-02-03,40300,448.05,12.84,291284,57960,791.27,14.84,222030,76687,39828.01
2023-02-03,40400,484.39,14.63,212936,73349,943.92,17.03,294236,50814,39828.01
2023-02-03,40500,523.31,16.46,126518,22880,1099.04,19.26,183070,62014,39828.01
2023-02-03,40600,537.24,17.68,35986,8175,1228.84,20.88,93694,22782,39828.01
2023-02-03,40700,347.44,13.98,72321,24734,1150.31,17.58,37158,8679,39828.01
2023-02-03,40800,317.04,14.02,22575,5289,1232.79,18.02,20977,5780,39828.01
2023-02-10,38500,1493.65,19.38,21079,5783,448.46,24.38,17848,3284,39544.19
2023-02-10,38600,1393.81,18.51,50939,11226,433.97,23.01,60347,13835,39544.19
2023-02-10,38700,1248.57,16.19,74315,21424,370.61,20.19,78954,27180,39544.19
2023-02-10,38800,1293.9,19.72,194125,54124,507.85,23.22,153236,39443,39544.19
2023-02-10,38900,1068.34,15.04,127896,39864,361.31,18.04,421127,125436,39544.19
2023-02-10,39000,1000.45,15.07,189180,58024,378.67,17.57,188020,63607,39544.19
2023-02-10,39100,950.27,15.54,628063,159854,412.87,17.54,366750,99438,39544.19
2023-02-10,39200,925.79,16.61,659583,204762,471.66,18.11,678285,190972,39544.19
2023-02-10,39300,899.12,17.51,879631,195236,526.94,18.51,752443,172499,39544.19
2023-02-10,39400,684.23,13.33,459644,142671,392.91,13.83,472980,137847,39544.19
2023-02-10,39500,702.53,15.31,1076800,331157,492.03,15.31,373208,101529,39544.19
2023-02-10,39600,752.77,17.99,481538,165637,657.29,18.39,1184171,196100,39544.19
2023-02-10,39700,681.59,17.46,754071,164262,701.22,18.26,850972,147507,39544.19
2023-02-10,39800,615.77,17.0,657858,126932,750.46,18.2,687603,106546,39544.19
2023-02-10,39900,622.88,18.36,644651,186855,872.48,19.96,413863,65922,39544.19
2023-02-10,40000,435.24,14.6,364544,79408,798.98,16.6,493499,86967,39544.19
2023-02-10,40100,347.27,13.31,206832,48636,824.19,15.71,158923,37270,39544.19
2023-02-10,40200,336.78,14.01,108385,25053,926.83,16.81,174369,47529,39544.19
2023-02-10,40300,403.08,16.78,140336,47438,1107.53,19.98,121511,40496,39544.19
2023-02-10,40400,234.74,12.94,47914,14787,1045.85,16.54,45222,13432,39544.19
2023-02-10,40500,374.3,17.84,16956,3779,1303.64,21.84,20259,5695,39544.19
2023-02-17,38900,1424.61,18.42,23075,4961,464.98,23.42,37144,8492,39857.43
2023-02-17,39000,1279.5,16.17,41896,8468,401.13,20.67,55249,13298,39857.43
2023-02-17,39100,1325.07,19.6,62153,16193,538.92,23.6,58328,15775,39857.43
2023-02-17,39200,1181.34,17.43,158654,38986,476.89,20.93,81789,13476,39857.43
2023-02-17,39300,1027.79,14.98,194267,30490,404.64,17.98,261009,70593,39857.43
2023-02-17,39400,1024.54,16.71,248148,72195,486.64,19.21,276595,93175,39857.43
2023-02-17,39500,1002.3,17.78,187784,49916,547.14,19.78,659361,180727,39857.43
2023-02-17,39600,809.41,14.3,393670,107068,434.8,15.8,274668,71022,39857.43
2023-02-17,39700,789.99,15.34,604097,107446,496.7,16.34,423624,130459,39857.43
2023-02-17,39800,722.69,15.06,510661,117787,509.76,15.56,523519,102569,39857.43
2023-02-17,39900,761.87,17.4,825972,150006,628.83,17.4,714463,189288,39857.43
2023-02-17,40000,644.54,15.73,424540,98890,627.01,16.13,658011,190200,39857.43
2023-02-17,40100,545.67,14.47,526419,134327,643.67,15.27,718542,143385,39857.43
2023-02-17,40200,537.08,15.41,442903,82435,750.45,16.61,1245533,433587,39857.43
2023-02-17,40300,426.46,13.71,469660,151339,754.67,15.31,399819,82221,39857.43
2023-02-17,40400,391.11,13.83,271341,71372,833.68,15.83,302514,51081,39857.43
2023-02-17,40500,403.25,15.13,115233,30245,960.11,17.53,176876,34851,39857.43
2023-02-17,40600,393.84,15.83,137478,21035,1064.42,18.63,119419,25348,39857.43
2023-02-17,40700,315.16,14.62,61452,18241,1097.1,17.82,62475,16479,39857.43
2023-02-17,40800,312.58,15.41,35385,8328,1207.16,19.01,94107,20845,39857.43
2023-02-17,40900,330.96,16.77,42073,6510,1338.87,20.77,49002,7432,39857.43
2023-02-24,37600,1669.96,20.1,28036,7517,627.19,25.1,24072,4695,38607.96
2023-02-24,37700,1497.57,17.47,56081,18024,531.85,21.97,56443,18806,38607.96
2023-02-24,37800,1336.31,15.12,113308,34850,448.0,19.12,83510,18302,38607.96
2023-02-24,37900,1353.74,17.31,92793,27716,552.26,20.81,142373,33626,38607.96
2023-02-24,38000,1293.42,17.45,214699,69403,572.98,20.45,213314,44886,38607.96
2023-02-24,38100,1209.63,16.99,590165,105595,568.82,19.49,182098,50255,38607.96
2023-02-24,38200,1213.85,18.52,371261,81964,652.94,20.52,546684,179678,38607.96
2023-02-24,38300,1202.35,19.6,663024,102657,719.83,21.1,533038,134109,38607.96
2023-02-24,38400,998.15,16.33,537104,96268,592.73,17.33,970900,267386,38607.96
2023-02-24,38500,870.86,14.78,721687,193074,542.59,15.28,795948,202094,38607.96
2023-02-24,38600,833.88,15.19,486764,133761,582.4,15.19,697380,189131,38607.96
2023-02-24,38700,859.91,16.91,427469,133766,726.23,17.31,313241,94586,38607.96
2023-02-24,38800,827.67,17.31,284860,79423,811.93,18.11,547799,137918,38607.96
2023-02-24,38900,792.67,17.61,363760,67671,894.87,18.81,490008,123776,38607.96
2023-02-24,39000,648.57,15.5,197597,53904,868.56,17.1,401239,108769,38607.96
2023-02-24,39100,729.15,18.22,242970,71890,1066.84,20.22,338118,67182,38607.96
2023-02-24,39200,497.09,14.08,157015,36411,951.36,16.48,307936,106248,38607.96
2023-02-24,39300,559.99,16.35,90090,18648,1131.49,19.15,222779,72946,38607.96
2023-02-24,39400,368.42,12.9,109654,21193,1053.54,16.1,130341,33988,38607.96
2023-02-24,39500,350.86,13.28,48723,9713,1150.83,16.88,63288,18801,38607.96
2023-02-24,39600,396.83,15.12,40734,10389,1313.48,19.12,32270,6538,38607.96
2023-03-03,36500,1673.41,16.88,29139,6754,565.6,21.88,46799,7111,37525.48
2023-03-03,36600,1654.28,18.07,59370,11364,630.87,22.57,39046,6358,37525.48
2023-03-03,36700,1575.99,17.84,96229,25356,631.95,21.84,103125,23056,37525.48
2023-03-03,36800,1458.82,16.73,193710,40633,592.06,20.23,126722,26288,37525.48
2023-03-03,36900,1550.03,20.09,193117,61718,765.14,23.09,188643,42397,37525.48
2023-03-03,37000,1308.54,16.31,221469,53003,597.69,18.81,273154,70976,37525.48
2023-03-03,37100,1255.38,16.52,353789,113828,621.62,18.52,754740,243483,37525.48
2023-03-03,37200,1216.7,16.98,274260,49940,659.18,18.48,463826,81387,37525.48
2023-03-03,37300,1040.23,14.59,435882,129354,557.51,15.59,472316,75561,37525.48
2023-03-03,37400,920.18,13.35,796805,208665,512.31,13.85,433516,106898,37525.48
2023-03-03,37500,1040.49,16.88,907553,194698,707.04,16.88,981488,155170,37525.48
2023-03-03,37600,981.07,16.77,650004,173577,767.15,17.17,1544024,427397,37525.48
2023-03-03,37700,923.04,16.65,616189,149242,828.88,17.45,577591,165522,37525.48
2023-03-03,37800,743.89,14.13,773259,221586,769.57,15.33,590319,191416,37525.48
2023-03-03,37900,730.02,14.8,560728,184436,875.5,16.4,718063,233719,37525.48
2023-03-03,38000,645.71,14.06,368914,100320,910.74,16.06,156550,54580,37525.48
2023-03-03,38100,641.56,14.84,187000,51585,1025.89,17.24,346261,97480,37525.48
2023-03-03,38200,710.44,17.03,109446,30621,1214.08,19.83,103286,20679,37525.48
2023-03-03,38300,445.4,12.57,66820,21025,1065.58,15.77,65198,17517,37525.48
2023-03-03,38400,653.5,17.5,57420,17908,1394.28,21.1,39970,7586,37525.48
2023-03-03,38500,635.58,17.9,21204,3953,1494.45,21.9,38860,10145,37525.48
2023-03-10,37600,1831.82,20.41,21241,3412,752.19,25.41,34914,8856,38610.14
2023-03-10,37700,1752.77,20.14,62392,19799,751.71,24.64,110892,19550,38610.14
2023-03-10,37800,1550.18,17.17,83347,26811,622.64,21.17,85106,26169,38610.14
2023-03-10,37900,1447.91,16.41,224260,55680,597.88,19.91,88281,15076,38610.14
2023-03-10,38000,1541.98,19.76,251613,71655,773.4,22.76,275760,83888,38610.14
2023-03-10,38100,1234.93,14.67,338950,90661,538.56,17.17,254463,78111,38610.14
2023-03-10,38200,1172.66,14.71,341633,56764,553.32,16.71,323359,106327,38610.14
2023-03-10,38300,1074.77,13.98,389819,128822,531.14,15.48,501191,128776,38610.14
2023-03-10,38400,1146.41,16.62,588436,166779,678.7,17.62,1363139,368505,38610.14
2023-03-10,38500,1056.04,15.97,464363,156866,662.5,16.47,1030681,216251,38610.14
2023-03-10,38600,989.91,15.76,579541,159972,670.1,15.76,452472,92526,38610.14
2023-03-10,38700,1083.16,18.6,632303,157698,883.3,19.0,1008680,231932,38610.14
2023-03-10,38800,869.46,15.48,759851,260803,789.7,16.28,418727,84032,38610.14
2023-03-10,38900,924.52,17.49,902446,263969,964.96,18.69,572619,191769,38610.14
2023-03-10,39000,757.94,15.22,532338,102150,918.52,16.82,753752,254820,38610.14
2023-03-10,39100,864.04,18.13,493872,163267,1144.65,20.13,152524,39982,38610.14
2023-03-10,39200,617.79,14.26,204599,43687,1017.81,16.66,274524,83255,38610.14
2023-03-10,39300,766.24,17.94,93478,19145,1286.16,20.74,105153,34595,38610.14
2023-03-10,39400,593.73,15.38,84441,18006,1231.9,18.58,205571,38569,38610.14
2023-03-10,39500,558.22,15.44,71911,11508,1314.63,19.04,37235,11487,38610.14
2023-03-10,39600,432.75,13.65,16941,2953,1304.64,17.65,26143,5873,38610.14
2023-03-17,37600,1526.19,20.54,52476,11342,559.21,25.54,46951,16225,38558.91
2023-03-17,37700,1448.57,20.29,36779,11028,566.04,24.79,49976,14600,38558.91
2023-03-17,37800,1290.49,17.76,62236,15632,488.5,21.76,150146,27357,38558.91
2023-03-17,37900,1154.37,15.86,201176,48953,433.86,19.36,189977,45340,38558.91
2023-03-17,38000,1229.7,19.7,183440,36702,596.58,22.7,315865,108615,38558.91
2023-03-17,38100,1065.34,17.04,476552,137077,512.68,19.54,422507,106652,38558.91
2023-03-17,38200,962.65,15.99,399808,120498,491.25,17.99,352236,66962,38558.91
2023-03-17,38300,813.99,13.74,423068,147516,423.04,15.24,291926,55731,38558.91
2023-03-17,38400,934.99,18.28,307594,102461,625.27,19.28,508529,132163,38558.91
2023-03-17,38500,808.62,16.52,708789,216364,578.46,17.02,1247921,332802,38558.91
2023-03-17,38600,808.81,17.84,421593,87004,657.91,17.84,938600,169327,38558.91
2023-03-17,38700,694.35,16.29,269417,49982,659.35,16.69,598677,186403,38558.91
2023-03-17,38800,545.47,13.86,463680,88448,626.42,14.66,812866,171250,38558.91
2023-03-17,38900,686.83,18.44,211143,31902,883.64,19.64,499366,125560,38558.91
2023-03-17,39000,616.41,17.81,360368,57482,928.85,19.41,333433,50222,38558.91
2023-03-17,39100,494.03,15.83,159955,44618,921.47,17.83,241545,60015,38558.91
2023-03-17,39200,422.9,15.03,157565,54092,964.64,17.43,140133,36636,38558.91
2023-03-17,39300,412.45,15.7,152955,23547,1068.41,18.5,117986,34423,38558.91
2023-03-17,39400,423.82,16.9,123499,20808,1194.05,20.1,234056,50913,38558.91
2023-03-17,39500,361.24,16.13,31766,5309,1243.49,19.73,60664,14145,38558.91
2023-03-17,39600,208.38,12.68,24940,7872,1194.6,16.68,34803,9619,38558.91
2023-03-24,37000,1528.11,16.26,21827,5467,436.74,21.26,23040,3835,38047.48
2023-03-24,37100,1595.92,20.07,36641,5769,599.07,24.57,76216,14997,38047.48
2023-03-24,37200,1394.34,16.59,60682,15781,473.74,20.59,84167,17926,38047.48
2023-03-24,37300,1347.93,17.2,57479,14567,511.56,20.7,55080,11890,38047.48
2023-03-24,37400,1282.44,17.24,145040,37322,528.05,20.24,204540,51467,38047.48
2023-03-24,37500,1246.89,17.97,232637,55255,574.03,20.47,297467,95382,38047.48
2023-03-24,37600,1100.48,15.96,400690,66803,506.47,17.96,476893,133689,38047.48
2023-03-24,37700,999.09,15.04,419377,84641,484.34,16.54,669071,223614,38047.48
2023-03-24,37800,1120.73,19.26,499508,97378,685.59,20.26,752982,114295,38047.48
2023-03-24,37900,885.95,15.2,502769,174626,528.42,15.7,534143,99677,38047.48
2023-03-24,38000,828.06,15.16,522857,129438,548.09,15.16,482925,84622,38047.48
2023-03-24,38100,744.94,14.51,761350,160833,582.18,14.91,921090,149753,38047.48
2023-03-24,38200,850.54,18.03,456553,103500,805.22,18.83,449273,126710,38047.48
2023-03-24,38300,643.68,14.52,376724,88536,715.8,15.72,276251,54638,38047.48
2023-03-24,38400,758.48,18.13,210936,57077,947.95,19.73,252218,82299,38047.48
2023-03-24,38500,595.95,15.51,224630,73655,902.42,17.51,453553,121212,38047.48
2023-03-24,38600,494.63,14.19,175986,28047,917.49,16.59,192423,51252,38047.48
2023-03-24,38700,484.93,14.88,230573,39745,1023.97,17.68,278281,56972,38047.48
2023-03-24,38800,448.09,14.91,61418,13603,1102.54,18.11,74144,23299,38047.48
2023-03-24,38900,492.81,16.8,58836,16768,1263.55,20.4,49676,9416,38047.48
2023-03-24,39000,491.64,17.6,28353,7392,1377.76,21.6,47352,10069,38047.48
2023-03-31,37000,1615.14,16.78,25188,4346,570.75,21.78,17114,3501,37971.73
2023-03-31,37100,1501.71,15.76,90254,17847,535.96,20.26,58658,11221,37971.73
2023-03-31,37200,1569.1,18.86,97273,32540,690.13,22.86,153326,36278,37971.73
2023-03-31,37300,1463.85,17.98,222009,43466,662.46,21.48,182370,31798,37971.73
2023-03-31,37400,1325.33,16.37,305374,66152,600.39,19.37,184770,46770,37971.73
2023-03-31,37500,1338.61,18.01,259447,70221,692.63,20.51,402033,70038,37971.73
2023-03-31,37600,1204.33,16.47,499103,106320,634.21,18.47,296932,66127,37971.73
2023-03-31,37700,1023.08,13.96,292568,62337,528.19,15.46,493515,132655,37971.73
2023-03-31,37800,1041.48,15.57,441446,101987,622.81,16.57,522653,170956,37971.73
2023-03-31,37900,869.05,13.24,591685,107516,525.16,13.74,498261,104407,37971.73
2023-03-31,38000,872.78,14.44,398713,96129,603.43,14.44,682803,220787,37971.73
2023-03-31,38100,885.46,15.74,553531,172216,735.51,16.14,294077,67047,37971.73
2023-03-31,38200,852.23,16.09,513876,79253,821.86,16.89,493504,147781,37971.73
2023-03-31,38300,933.44,18.66,302887,92975,1022.65,19.86,520932,102249,37971.73
2023-03-31,38400,719.55,15.37,508066,105659,928.25,16.97,412221,76061,37971.73
2023-03-31,38500,607.79,14.05,208415,57156,935.63,16.05,246649,84222,37971.73
2023-03-31,38600,646.73,15.67,207946,60790,1093.6,18.07,152819,33314,37971.73
2023-03-31,38700,590.32,15.37,122871,24873,1155.58,18.17,141757,34593,37971.73
2023-03-31,38800,683.4,18.04,117470,37467,1367.74,21.24,98852,24757,37971.73
2023-03-31,38900,395.08,12.91,59010,14003,1192.96,16.51,65685,19949,37971.73
2023-03-31,39000,531.29,16.47,49532,7818,1449.62,20.47,60833,11893,37971.73
2023-04-07,39200,1716.8,20.74,25885,7428,704.36,25.74,20027,3387,40179.79
2023-04-07,39300,1631.12,20.29,47460,12367,698.89,24.79,38057,8456,40179.79
2023-04-07,39400,1333.82,14.78,67081,20408,471.9,18.78,79124,18674,40179.79
2023-04-07,39500,1420.31,18.45,97725,31753,645.99,21.95,190535,33342,40179.79
2023-04-07,39600,1308.12,17.36,219595,61961,612.12,20.36,307960,81001,40179.79
2023-04-07,39700,1154.06,15.32,117230,28094,535.31,17.82,304558,61846,40179.79
2023-04-07,39800,1087.39,15.24,400245,78968,547.21,17.24,351290,105140,40179.79
2023-04-07,39900,1060.08,15.98,431344,97706,597.89,17.48,625050,171482,40179.79
2023-04-07,40000,1044.05,16.89,439758,100246,658.81,17.89,267200,74209,40179.79
2023-04-07,40100,860.89,14.2,431560,85240,551.67,14.7,750152,142474,40179.79
2023-04-07,40200,975.68,17.77,560353,187867,742.28,17.77,289612,65631,40179.79
2023-04-07,40300,735.41,13.85,560543,189886,620.56,14.25,546129,185440,40179.79
2023-04-07,40400,694.38,14.05,520535,113679,698.24,14.85,483190,85524,40179.79
2023-04-07,40500,723.83,15.67,433867,118794,846.37,16.87,318092,109779,40179.79
2023-04-07,40600,547.05,12.96,575297,180917,788.0,14.56,662256,121976,40179.79
2023-04-07,40700,646.66,15.95,499903,89697,1005.99,17.95,453199,144774,40179.79
2023-04-07,40800,555.28,14.92,167970,33846,1032.26,17.32,437684,132207,40179.79
2023-04-07,40900,396.68,12.37,163187,35000,989.43,15.17,137656,30956,40179.79
2023-04-07,41000,460.16,14.54,109714,36843,1170.69,17.74,124508,24159,40179.79
2023-04-07,41100,463.24,15.39,56519,16097,1290.45,18.99,67402,21562,40179.79
2023-04-07,41200,463.62,16.16,13414,3990,1407.18,20.16,56717,12948,40179.79
2023-04-14,39700,1652.64,19.34,16966,2929,598.48,24.34,29405,8302,40728.31
2023-04-14,39800,1534.01,18.09,54861,17732,559.93,22.59,27464,7449,40728.31
2023-04-14,39900,1504.52,19.06,92742,24774,614.35,23.06,93118,24110,40728.31
2023-04-14,40000,1370.39,17.43,71168,11835,559.15,20.93,94638,22872,40728.31
2023-04-14,40100,1306.03,17.47,290420,69948,575.62,20.47,242941,60810,40728.31
2023-04-14,40200,1320.69,19.29,216398,44187,671.32,21.79,211391,73155,40728.31
2023-04-14,40300,1118.17,16.07,473362,86485,546.03,18.07,300806,75468,40728.31
2023-04-14,40400,989.54,14.54,446807,79769,495.45,16.04,524869,83865,40728.31
2023-04-14,40500,1119.5,18.78,461835,122595,704.18,19.78,462333,115151,40728.31
2023-04-14,40600,882.69,14.82,803013,222896,544.15,15.32,905417,161995,40728.31
2023-04-14,40700,823.05,14.74,354318,91058,561.25,14.74,813939,152756,40728.31
2023-04-14,40800,688.25,12.98,1541873,459309,544.37,13.38,375860,75601,40728.31
2023-04-14,40900,766.3,15.78,503610,77827,740.56,16.58,297635,74822,40728.31
2023-04-14,41000,772.86,16.97,693013,183697,865.23,18.17,564723,133000,40728.31
2023-04-14,41100,533.35,12.84,244089,46864,743.62,14.44,974927,270557,40728.31
2023-04-14,41200,603.57,15.31,290446,44568,931.59,17.31,301073,104827,40728.31
2023-04-14,41300,610.42,16.38,210765,40204,1055.92,18.78,175807,44842,40728.31
2023-04-14,41400,526.13,15.43,260196,83817,1088.25,18.23,199962,41331,40728.31
2023-04-14,41500,370.04,12.79,34060,7078,1046.28,15.99,61183,16536,40728.31
2023-04-14,41600,326.63,12.57,29926,6125,1117.02,16.17,43884,8470,40728.31
2023-04-14,41700,329.95,13.4,28453,6714,1235.41,17.4,32562,8201,40728.31
2023-04-21,37900,1714.51,19.66,19109,4859,632.54,24.66,34053,9888,38937.59
2023-04-21,38000,1509.45,16.29,34518,5980,501.27,20.79,34394,5689,38937.59
